,tweetids,topics,cleanedtweets
233,1101552363356200960,fireAndover2019,: Hampshire Fire &amp; Rescue Service are starting Fire Cadet Units at Southampton Fire HQ (Leigh Road) and Fire S…
234,1101553354600177664,fireAndover2019,: Hampshire Fire &amp; Rescue Service are starting Fire Cadet Units at Southampton Fire HQ (Leigh Road) and Fire S…
235,1101555464674828289,fireAndover2019,New Hampshire: Firearm Seizure Bill to be Heard
236,1101556202285092864,fireAndover2019,New Hampshire fireman notices nonverbal child and begins signing—watch how they both shine
237,1101558267606634496,fireAndover2019,New Hampshire: Firearm Seizure Bill to be Heard
238,1101568724845428736,fireAndover2019,": ""Do you know the sign for 'fireman?"" A New Hampshire mom is hoping this very sweet video will inspire others to be kin…"
239,1101571003988160512,fireAndover2019,At least five #firefighters were hurt in a blaze that had between 50 and 75 firefighters from 12 Maine and New Hamp…
240,1101572825381523457,fireAndover2019,New Hampshire: Firearm Seizure Bill to be Heard #gunnews
241,1101573789433896960,fireAndover2019,We plan to bring you the upcoming press conference live from scene of fire impacting Maine &amp; New Hampshire firefigh…
242,1101574003808976896,fireAndover2019,: We plan to bring you the upcoming press conference live from scene of fire impacting Maine &amp; New Hampshire firefighters - cou…
243,1101574749149290497,fireAndover2019,CPR Activation for at 03:07 PM EST (NEW HAMPSHIRE AVE NW &amp; GEORGIA AVE NW); 1 citizen responder…
244,1101581604852424704,fireAndover2019,: At least five #firefighters were hurt in a blaze that had between 50 and 75 firefighters from 12 Maine and New Hampshire…
245,1101598593553780742,fireAndover2019,Traffic was just stopped to let a long procession of fire engines and police cars leave Wentworth Douglass Hospital…
246,1101599683129024512,fireAndover2019,: Traffic was just stopped to let a long procession of fire engines and police cars leave Wentworth Douglass Hospital in D…
247,1101599770630672391,fireAndover2019,: Traffic was just stopped to let a long procession of fire engines and police cars leave Wentworth Douglass Hospital in D…
248,1101601736928780288,fireAndover2019,: Traffic was just stopped to let a long procession of fire engines and police cars leave Wentworth Douglass Hospital in D…
249,1101601951677071360,fireAndover2019,: Traffic was just stopped to let a long procession of fire engines and police cars leave Wentworth Douglass Hospital in D…
250,1101606083116875780,fireAndover2019,Our hearts are with the Maine and New Hampshire firefighting community tonight.
251,1101607730853351425,fireAndover2019,"At least five firefighters were injured Friday battling a blaze in Berwick, Maine, near the New Hampshire border.…"
252,1101608622046498817,fireAndover2019,": At least five firefighters were injured Friday battling a blaze in Berwick, Maine, near the New Hampshire border. https://…"
253,1101610038190321664,fireAndover2019,: At least five #firefighters were hurt in a blaze that had between 50 and 75 firefighters from 12 Maine and New Hampshire…
254,1101613735368630272,fireAndover2019,The fire that was reported around 11 a.m. Friday drew between 50 and 75 firefighters from 12 departments in Maine a…
255,1101614894930186242,fireAndover2019,: At least five #firefighters were hurt in a blaze that had between 50 and 75 firefighters from 12 Maine and New Hampshire…
256,1101615108583817217,fireAndover2019,": At least five firefighters were injured Friday battling a blaze in Berwick, Maine, near the New Hampshire border. https://…"
257,1101616286084284416,fireAndover2019,: Traffic was just stopped to let a long procession of fire engines and police cars leave Wentworth Douglass Hospital in D…
258,1101616327733768192,fireAndover2019,New Hampshire: Firearm Seizure Bill to be Heard - /You have a lot to lose here Folks.
259,1101632105426153477,fireAndover2019,: Traffic was just stopped to let a long procession of fire engines and police cars leave Wentworth Douglass Hospital in D…
260,1101633801539600386,fireAndover2019,: Traffic was just stopped to let a long procession of fire engines and police cars leave Wentworth Douglass Hospital in D…
261,1101637235747766274,fireAndover2019,"Congratulations! Work hard! Learn as much as you can! The more you put you, the more yo…"
262,1101638916627750913,fireAndover2019,: At least five #firefighters were hurt in a blaze that had between 50 and 75 firefighters from 12 Maine and New Hampshire…
263,1101716824675241985,fireAndover2019,"Some say the world will end in fire, Some say in ice. From what I’ve tasted of desire I hold with those who favor f…"
264,1101719407141707776,fireAndover2019,New Hampshire fireman notices nonverbal child and begins signing—watch how they both shine
265,1101724872525385728,fireAndover2019,Firefighters warn Hampshire could face savage ‘stealth cuts’ worth millions under government plans #Portsmouth
266,1101725839714996224,fireAndover2019,Firefighters warn Hampshire could face savage ‘stealth cuts’ worth millions under government plans: FURIOUS firefig…
267,1101738168519282688,fireAndover2019,Firefighters warn Hampshire could face savage ‘stealth cuts’ worth millions under government plans - The News…
268,1101743436145795072,fireAndover2019,New Hampshire fireman notices nonverbal child and begins signing—watch how they both shine
269,1101756854147969024,fireAndover2019,New Hampshire: Firearm Seizure Bill to be Heard #2A #GunSense #GunControl #MAGA #TCOT
270,1101761306707836928,fireAndover2019,Firefighters in Hampshire are readying themselves for savage government 'stealth cuts' that could 'cost lives'
271,1101771122473869312,fireAndover2019,: Hampshire Fire &amp; Rescue Service are starting Fire Cadet Units at Southampton Fire HQ (Leigh Road) and Fire S…
272,1101779187302428672,fireAndover2019,New Hampshire fireman notices nonverbal child and begins signing—watch how they both shine
273,1101783348752584705,fireAndover2019,"See quite a few down Hampshire way, and in the New Forest. I'd love a thatched roof, but do worry a bit about the fire risk."
274,1101794529529741313,fireAndover2019,NRA-ILA | New Hampshire: Firearm Seizure Bill to be Heard
275,1101804264303800320,fireAndover2019,Tories will literally watch you burn. Firefighters in Hampshire are readying themselves for savage government 'stea…
276,1101816435364356096,fireAndover2019,Business hits out and pulls support from radio station after Ocado fire video
277,1101825254425546752,fireAndover2019,Firefighters in Hampshire are readying themselves for savage government 'stealth cuts' that could 'cost lives'
278,1101838122097139712,fireAndover2019,New Hampshire: Firearm Seizure Bill to be Heard -
279,1101842971069054976,fireAndover2019,New Hampshire: Firearm Seizure Bill to be Heard - via
280,1101848293267648516,fireAndover2019,New Hampshire: Firearm Seizure Bill to be Heard
281,1101850988724523008,fireAndover2019,NRA-ILA | New Hampshire: Firearm Seizure Bill to be Heard
282,1101883301676179456,fireAndover2019,": Fabulous Training day, Hampshire Fire and Rescue Extrication and Trauma team. Sponsored by Persys Medical demonstating…"
283,1101891395374206978,fireAndover2019,New Hampshire: Firearm Seizure Bill to be Heard - via
284,1101891530317537281,fireAndover2019,: New Hampshire: Firearm Seizure Bill to be Heard - via
285,1101896054574768130,fireAndover2019,New Hampshire: Firearm Seizure Bill to be Heard - via
286,1101910608109338624,fireAndover2019,"A little snow coming down...have a fire and watch some spring training (and maybe a nap)... life is good! Dover,…"
287,1101917504983715840,fireAndover2019,: Traffic was just stopped to let a long procession of fire engines and police cars leave Wentworth Douglass Hospital in D…
288,1101927548592615424,fireAndover2019,: New Hampshire fireman notices nonverbal child and begins signing—watch how they both shine
289,1101929515247382532,fireAndover2019,: New Hampshire fireman notices nonverbal child and begins signing—watch how they both shine
290,1101929920744304642,fireAndover2019,: New Hampshire fireman notices nonverbal child and begins signing—watch how they both shine
291,1101930356352135168,fireAndover2019,New Hampshire: Firearm Seizure Bill to be Heard
292,1101930908951621632,fireAndover2019,: New Hampshire fireman notices nonverbal child and begins signing—watch how they both shine
293,1101931086098124800,fireAndover2019,: New Hampshire fireman notices nonverbal child and begins signing—watch how they both shine
294,1101931858919600128,fireAndover2019,: New Hampshire fireman notices nonverbal child and begins signing—watch how they both shine
295,1101934043573166080,fireAndover2019,"Third trimester abortion is legal in Alaska, Colorado, D.C., New Hampshire, New Jersey,…"
296,1101945286451032065,fireAndover2019,"Procession For Fallen Firefighter Heads Through Concord, Dover"
297,1101951907239809025,fireAndover2019,"Officials identify 7-year-old boy killed in Hampton, NH fire."
298,1101953207868129280,fireAndover2019,Young Victim Of Hampton Fatal Fire Identified
299,1101953274616393729,fireAndover2019,"New Hampshire officials identify 7-year-old boy killed in Hampton house fire, release cause and manner of death.…"
300,1101970536756723712,fireAndover2019,Another snowy Saturday night in front of the fireplace with a tasty martini #saturdaynight #cuccumbermartini…
301,1101994466859114496,fireAndover2019,: New Hampshire fireman notices nonverbal child and begins signing—watch how they both shine
302,1102005534905884672,fireAndover2019,New Hampshire fireman notices nonverbal child and begins signing—watch how they both shine
303,1102010096773709832,fireAndover2019,"500blk Brighton Knolls Dr., off New Hampshire Ave, Brighton, FFs investigating possible chimney fire, all occupants out"
304,1102020602955792385,fireAndover2019,Firefighters warn Hampshire could face savage ‘stealth cuts’ worth millions under government plans - The News
305,1102021275533434880,fireAndover2019,UFC Fight Night 152 live from the closed Kmart arena in Portsmouth New Hampshire is going to be fire
306,1102054781512806400,fireAndover2019,"""Jenna Rizkalla was on fire today."" A 9.9 on vault &amp; floor plus a team-high 9.750 on beam for the senior at New Ha…"
307,1102057649393356800,fireAndover2019,": ""Jenna Rizkalla was on fire today."" A 9.9 on vault &amp; floor plus a team-high 9.750 on beam for the senior at New Hampshir…"
308,1102063187883683840,fireAndover2019,": ""Jenna Rizkalla was on fire today."" A 9.9 on vault &amp; floor plus a team-high 9.750 on beam for the senior at New Hampshir…"
309,1102117279586672640,fireAndover2019,#Robot workers can't go on strike but they can go up in flames #ocadoandoverfire
310,1102117357470842880,fireAndover2019,: #Robot workers can't go on strike but they can go up in flames #ocadoandoverfire
311,1102118463139508225,fireAndover2019,#Robot workers can't go on strike but they can go up in flames #ocadoandoverfire
312,1102118621155753985,fireAndover2019,: #Robot workers can't go on strike but they can go up in flames #ocadoandoverfire
313,1102118758439481344,fireAndover2019,: #Robot workers can't go on strike but they can go up in flames #ocadoandoverfire
314,1102119109578317825,fireAndover2019,: #Robot workers can't go on strike but they can go up in flames #ocadoandoverfire
315,1102119593139675137,fireAndover2019,": #WideAwakeClub for a good reason, early start for journey home to Hampshire. Hoping to avoid high winds, as campervan i…"
316,1102122133830930433,fireAndover2019,: #Robot workers can't go on strike but they can go up in flames #ocadoandoverfire
317,1102123093277868032,fireAndover2019,: #Robot workers can't go on strike but they can go up in flames #ocadoandoverfire
318,1102125450481012737,fireAndover2019,: #Robot workers can't go on strike but they can go up in flames #ocadoandoverfire
319,1102128281699016704,fireAndover2019,: #Robot workers can't go on strike but they can go up in flames #ocadoandoverfire
320,1102166069911977985,fireAndover2019,": #WideAwakeClub for a good reason, early start for journey home to Hampshire. Hoping to avoid high winds, as campervan i…"
321,1102183096148021248,fireAndover2019,A bungalow on the #IsleOfWight has been completely destroyed by fire. The roof of an adjoining property was also d…
322,1102183182697324545,fireAndover2019,: #Robot workers can't go on strike but they can go up in flames #ocadoandoverfire
323,1102184949422137349,fireAndover2019,Robot workers can't go on strike but they can go up in flames. Ocado's state of the art warehouse fire in February…
324,1102186302961795072,fireAndover2019,This is part of our investigation into a firearms incident in which a 21 y/o man sustained a gunshot wound to his l…
325,1102192664093618176,fireAndover2019,[Local News] House to House Enquiries Being Made Today in Relation to Firearms Incident in February: via…
326,1102194362920960000,fireAndover2019,": ""Jenna Rizkalla was on fire today."" A 9.9 on vault &amp; floor plus a team-high 9.750 on beam for the senior at New Hampshir…"
327,1102199497508024322,fireAndover2019,: #Robot workers can't go on strike but they can go up in flames #ocadoandoverfire
328,1102205928470966272,fireAndover2019,": ""Jenna Rizkalla was on fire today."" A 9.9 on vault &amp; floor plus a team-high 9.750 on beam for the senior at New Hampshir…"
329,1102220718627000320,fireAndover2019,: This is part of our investigation into a firearms incident in which a 21 y/o man sustained a gunshot wound to his leg.…
330,1102220759597006848,fireAndover2019,: Hampshire Co 1 / MVA no injuries/ Traffic Control / 23000 block of Northwestern Pike
331,1102228549430333440,fireAndover2019,New Hampshire fireman notices nonverbal child and begins signing—watch how they both shine
332,1102231859398889475,fireAndover2019,: New Hampshire fireman notices nonverbal child and begins signing—watch how they both shine
333,1102244095060307969,fireAndover2019,“Robot Workers Can't Go on Strike But They Can Go Up in Flames” Ocado warehouse fire highlights risks of automated…
334,1102244925259857921,fireAndover2019,"600 Robot workers can't go on strike, but they can go up in flames Ocado warehouse fire highlights risks of automat…"
335,1102257110103015434,fireAndover2019,": ""Jenna Rizkalla was on fire today."" A 9.9 on vault &amp; floor plus a team-high 9.750 on beam for the senior at New Hampshir…"
336,1102257349966921733,fireAndover2019,The boy who died early Wednesday morning in a New Hampshire house fire has been identified.
337,1102278231988862982,fireAndover2019,": ""Jenna Rizkalla was on fire today."" A 9.9 on vault &amp; floor plus a team-high 9.750 on beam for the senior at New Hampshir…"
338,1102305995055865862,fireAndover2019,"Some more pictures of last weeks Swift Water Rescue Technician course London Ambulance HART, Hampshire Fire and Re…"
339,1102309619832180737,fireAndover2019,"She has fire in her heart and grace in her soul Portsmouth, New Hampshire"
340,1102315424300089344,fireAndover2019,BBC News - Ocado warehouse fire: Sales warning as shares drop
341,1102315424300089344,fireAndover2019,BBC News - Ocado warehouse fire: Sales warning as shares drop
342,1102316266029748225,fireAndover2019,I was happy to be in Newton today for the opening of their new fire/rescue station! New Hampshire's brave fire figh…
343,1102316287953457152,fireAndover2019,: I was happy to be in Newton today for the opening of their new fire/rescue station! New Hampshire's brave fire fighters…
344,1102343538459598848,fireAndover2019,New Hampshire fireman notices nonverbal child and begins signing—watch how they both shine
345,1102344568471801857,fireAndover2019,: I was happy to be in Newton today for the opening of their new fire/rescue station! New Hampshire's brave fire fighters…
346,1102359580317749248,fireAndover2019,": ""Jenna Rizkalla was on fire today."" A 9.9 on vault &amp; floor plus a team-high 9.750 on beam for the senior at New Hampshir…"
347,1102372533930770434,fireAndover2019,"Glass of wine, sitting by the fire with my boyfriend and amazing family in a beautiful home in New Hampshire. Life…"
348,1102382237813784576,fireAndover2019,Helen McGee sent this - relationships are everything! - New Hampshire fireman notices nonverbal child and begins si…
349,1102384471720919046,fireAndover2019,: #Robot workers can't go on strike but they can go up in flames #ocadoandoverfire
350,1102478932702625792,fireAndover2019,: New Hampshire fireman notices nonverbal child and begins signing—watch how they both shine
351,1102508601208438790,fireAndover2019,FURIOUS #firefighters are bracing themselves for a fresh round of savage ‘stealth cuts’ that could cost millions an…
352,1102508852111724544,fireAndover2019,Insurance News:UK Online Grocer Ocado Learns Lessons About Robotic Warehouses After Massive Fire
353,1102508873515065344,fireAndover2019,UK Online Grocer Ocado Learns Lessons About Robotic Warehouses After Massive Fire
354,1102509219033636864,fireAndover2019,UK Online Grocer Ocado Learns Lessons About Robotic Warehouses After Massive Fire The Andover fire brigade was aler…
355,1102513806360698880,fireAndover2019,UK Online Grocer Ocado Learns Lessons About Robotic Warehouses After Massive Fire
356,1102513971100295168,fireAndover2019,An interesting accident led firefighters in New Hampshire to discover a car buried in a snowbank....
357,1102516639776555008,fireAndover2019,A leading technology company in #ChandlersFord is looking for #NetworkEngineer with #CCNP or #Switches #Firewalls…
358,1102516837240184834,fireAndover2019,: An interesting accident led firefighters in New Hampshire to discover a car buried in a snowbank....
359,1102517060402335744,fireAndover2019,: An interesting accident led firefighters in New Hampshire to discover a car buried in a snowbank....
360,1102526561465626629,fireAndover2019,: A leading technology company in #ChandlersFord is looking for #NetworkEngineer with #CCNP or #Switches #Firewalls #Route…
361,1102532097711972352,fireAndover2019,The New Hampshire State Fire Marshal and Hampton Police and Fire Departments said Nova Demanche's body was recovere…
362,1102534655759314944,fireAndover2019,: The New Hampshire State Fire Marshal and Hampton Police and Fire Departments said Nova Demanche's body was recovered at the…
363,1102534907761434624,fireAndover2019,UK Online Grocer Ocado Learns Lessons About Robotic Warehouses After Massive Fire
364,1102541833937264641,fireAndover2019,"At 6:37 AM EST, South Amherst [Hampshire Co, MA] FIRE DEPT/RESCUE reports SNOW of 3.70 INCH"
365,1102546984869732352,fireAndover2019,UK Online Grocer Ocado Learns Lessons About Robotic Warehouses After Massive Fire #Insurance #LifeInsurance
366,1102551522557214721,fireAndover2019,"Procession For Fallen Firefighter Heads Through Concord, Dover"
367,1102564238076325888,fireAndover2019,: Repost from : “I am so grateful for the opportunity I had to join Leah Penniman at her #farmingwhileblack book…
368,1102566583078174720,fireAndover2019,: I was happy to be in Newton today for the opening of their new fire/rescue station! New Hampshire's brave fire fighters…
369,1102582860341497856,fireAndover2019,UK Online Grocer #Ocado Learns Lessons About Robotic Warehouses After Massive Fire.
370,1102583131591315456,fireAndover2019,UK Online Grocer #Ocado Learns Lessons About Robotic Warehouses After Massive Fire.
371,1102601210169884672,fireAndover2019,: The votes have been cast and our Ethiopia Biftu Gudina and Brazil Andre Sanchez will be fuelling the #offi…
372,1102627154335055872,fireAndover2019,"Two bungalows damaged in fire at Bunts Hill, Porchfield , Near Newtown on Isle of Wight, No one injured"
373,1102628530003812352,fireAndover2019,Robot worker catches fire and burns down Ocado warehouse
374,1102630745728782336,fireAndover2019,: I was happy to be in Newton today for the opening of their new fire/rescue station! New Hampshire's brave fire fighters…
