,tweetids,topics,cleanedtweets
386,751238004325376000,shootingDallas2017,Man that was unreal/sickening hearing gun shots on live in Dallas during the protests shooting 2 cops &amp; seeing 1 cop not moving...
387,751238010398707713,shootingDallas2017,Nothing screams justice and help your cause like shooting two random cops. *sarcasm* #BlackLivesMatter #Dallas #AltonSterling
388,751238009979154432,shootingDallas2017,Apparently some young black men are trying to stop it in Dallas by shooting police officers. Happy?
389,751238025913348096,shootingDallas2017,Watching a live stream of a shooting in downtown Dallas. The guy said three officers are down.
390,751238025921703936,shootingDallas2017,So now we wanna run through the streets of Dallas shooting innocent/uninvolved police officers for what? To prove a point? #Idiots
391,751238041310724096,shootingDallas2017,"I can't wait to hear how the ""Black Lives Matter"" people spin and justify shooting a Cop at a protest in Downtown Dallas. — feeling annoyed"
392,751238076081532928,shootingDallas2017,": 2 officers shot in Dallas. Shooting innocent cops, is doing nothing to bring sympathy to your cause. Just the opposite.…"
393,751238076974915584,shootingDallas2017,"The interesting part, and everyone tracks when they pick it up. CNN, MSMBC have not picked up Dallas shooting yet"
394,751238079470505984,shootingDallas2017,Two officers shot at protest in Dallas. &amp; sticking with obama and earlier tragic shootings.
395,751238091000713216,shootingDallas2017,"2 officers shot in Dallas? Unacceptable. If u start shooting people, that won't get ur message out. GET IT IN YOUR HEADS"
396,751238094989381632,shootingDallas2017,The people justifying the police brutalities are going to take this police shooting in Dallas &amp; run with it. I can't.
397,751238108071407616,shootingDallas2017,In Dallas. They're shooting across the street. At protest. People running everywhere
398,751238112953729024,shootingDallas2017,no doubt shooting police in Dallas is not helping #NotEveryoneIsBad
399,751238117873422336,shootingDallas2017,Havoc in my own damn city!!! It's called peaceful protesting ... shooting police officers in Dallas doesn't solve the problem!!! #pist
400,751238123133079552,shootingDallas2017,"that's pretty awful, agreed. Now wait till the kids hear their cop dads were gunned down tonight in Dallas. #policeshootings"
401,751238130687025152,shootingDallas2017,"Shootings in Dallas now, smh. If we don't watch it, it's gonna be the 60's again real soon. What the hell is wrong with our country?"
402,751238145698631681,shootingDallas2017,"#Dallas shooting is a prime example of y #BlackLivesMatter will nvr have its desired impact or effect. Must be better than ""the opposition."""
403,751238164266778624,shootingDallas2017,Live stream of coverage from NBC DFW of shooting at Dallas rally:
404,751238187545038848,shootingDallas2017,#breakingnews shooting at police shooting protest in dallas. perhaps 2 cops wounded. watch live coverage:
405,751238192007745536,shootingDallas2017,"Wow the same people saying ""we need more information"" on the 2 shootings by police immediately blame #BlackLivesMatter for Dallas"
406,751238189046763520,shootingDallas2017,#BREAKING: At least one officer is down in downtown Dallas after shots were fired at a protest officer-involved shootings across the country
407,751238208302649344,shootingDallas2017,"And now it's in Dallas, it's the domino effect. When is it gonna end? #dallasshooting"
408,751238206142775296,shootingDallas2017,They In Dallas Shooting At Police &amp; Protesters Shit So Wild
409,751238217999998976,shootingDallas2017,Fox News is the only network covering the current shooting situation in Dallas.
410,751238219648208896,shootingDallas2017,If this shooting in Dallas is as expected. You should be held accountable for this tweet. Inciting violence.
411,751238230637445124,shootingDallas2017,#Obama interjects himself into a #Police Shooting implying #Racism now #LEO(s) are shot in #Dallas. If they want a #RaceWar give it to them.
412,751238236438011906,shootingDallas2017,I'm pretty sure that man who got killed wasn't in or from Dallas. Tf are y'all protesting and shooting cops for... HERE IN DALLAS.
413,751238239055257600,shootingDallas2017,2 officers have been shot in downtown Dallas at an anti police shooting rally.
414,751238238896021504,shootingDallas2017,"Surprising that and are not covering the officer shootings in Dallas. First time I'll praise , and for showing ."
415,751238251495747584,shootingDallas2017,"Sad watching the chaos on TV. The two shootings earlier, protests in many cities, now many shots in Dallas..."
416,751238262610468864,shootingDallas2017,going to be in Dallas next week and rn there is a protest that turned into a shooting... great
417,751238268839075840,shootingDallas2017,"Happened to have news on, protests in Dallas re recent police shootings. Someone is taking out police, looks like 2 officers are down. Wow"
418,751238276061822976,shootingDallas2017,Once again Obama comes on without knowing all the facts about two shootings and riots follow. 2 cops shot already in Dallas
419,751238281145135104,shootingDallas2017,Follow at scene of shooting at Dallas march. He heard the shots and now taking cover.
420,751238288795586561,shootingDallas2017,Democrats in Congress incited this today in the hearing.Protest here in Dallas was peaceful until the shooting of the police.
421,751238291333099520,shootingDallas2017,Fuck I was just regretting not going to the protest in downtown Dallas but now I hear they shooting...
422,751238299331678208,shootingDallas2017,Live shooting happening in Dallas and these are the comments that come up... Brb deleting facebook
423,751238301458132992,shootingDallas2017,Everything was so good up until somebody starting shooting #dallas
424,751238311725961220,shootingDallas2017,Prayers to those affected in Dallas. Shooting police officers in the name of protest is not the answer. Peace and love everybody.
425,751238321523691520,shootingDallas2017,Hey you planning on covering the #Dallas #protest shooting of 2 cops???
426,751238325479047168,shootingDallas2017,"Well, seems like black people (not confirmed yet) decided to start shooting back. 2 officers reportedly shot at Dallas protest. #ohshit"
427,751238356328001536,shootingDallas2017,Did I miss something was there a shooting in Dallas? Why did someone shoot an officer in Dallas because of something not in Dallas.
428,751238356940550145,shootingDallas2017,"#Dallas I blame the MSM for this shooting, all the pundits jumping to conclusions and blaming police."
429,751238373529022465,shootingDallas2017,"As I'm watching this cop shot in Dallas, I'm asking what the heck?? And minorities wonder why the cops are shooting people. Cops are ppl too"
430,751238377333108737,shootingDallas2017,They're shooting in Dallas... 2 maybe 3 cops down !!! #BlackLivesMatters
431,751238406026326016,shootingDallas2017,: Why isn't covering the shooting in #Dallas?
432,751238412162764800,shootingDallas2017,"As shots ring out and two police officers are down, black protestors run to those they say are killing them. #Irony #Dallas #policeshootings"
433,751238417912999936,shootingDallas2017,A shooting in Dallas is happing right now. Reported that a guy has a rifle had shoot a couple cops. Never know #walkup
434,751238443401969665,shootingDallas2017,Praying for the Dallas cops shot just now during protest.This is not the answer folks. Shooting cops isnt the answer
435,751238447382179840,shootingDallas2017,There was a shooting in Dallas man this really is getting out of hand
436,751238446212116484,shootingDallas2017,LIVE VIDEO: KTVT-TV Dallas with coverage of protest shooting
437,751238451215757312,shootingDallas2017,Damn prayers to the people involved in the shooting in downtown Dallas!
438,751238453841440769,shootingDallas2017,Everyone stay the fuck out of downtown Dallas tonight. Some crazy fuck has a gun and is shooting.
439,751238464922742784,shootingDallas2017,Cops shot in Dallas. I back the boys in blue. They had nothing to do with the shooting. I fucking hate how stupid some people are. Unreal.
440,751238470471786496,shootingDallas2017,well now cops who had nothing to do with either shooting are being murdered in Dallas. Obama got what he wanted
441,751238479091273728,shootingDallas2017,Nigga was shooting from a building. Like aiming they ass in Dallas
442,751238483470057473,shootingDallas2017,THUGS use #policeshootings as a reason to cause chaos &amp; commit crime!! Now you animals are shooting cops in Dallas? #BlueLivesMatter
443,751238506991628288,shootingDallas2017,There was a shooting in dallas at a rally against the shootings? wtf
444,751238529297027073,shootingDallas2017,Rioting Against them and now they're trying to make you safe as people are shoot at them... #dallas#shootings#
445,751238539749261312,shootingDallas2017,#Breaking: Active shooting situation unfolding during police protests in #Dallas. #WFAA confirming at least one person shot.
446,751238544178372608,shootingDallas2017,": they are shooting cops in dallas, over thirty shots... #wow"
447,751238541212917761,shootingDallas2017,They have a shooting happening with the police and BLM in Dallas right now!
448,751238542341206016,shootingDallas2017,Shooting at protest in Dallas. Reports are saying that 2 police officers have been SHOT. Tensions are High. #AltonSterling #PhilandoCastile
449,751238566403973120,shootingDallas2017,People shooting Dallas police is not the answer.... Seriously
450,751238570627641344,shootingDallas2017,"Wth, #Dallas? You need to shoot at a protest to STOP SHOOTINGS?"
451,751238597592748034,shootingDallas2017,"The recent videos of #policeshootings have been awful, but revenge shootings on Police officers only make things worse. #Dallas"
452,751238607483002880,shootingDallas2017,Take a moment to prayer. Shooting-Prayers for all those families. And now #Dallas just now! #Jesus is the answer.
453,751238615087263744,shootingDallas2017,U can blame #Dallas cop shootings on #CorruptMedia who went wall 2 wall w #BLM protest all day just 2 protect #CrookedHillary from bad news.
454,751238627569463296,shootingDallas2017,Aw niggas shooting police?? I ain't going back to Dallas this weekend ️
455,751238624566358016,shootingDallas2017,still refusing to cover protestors shooting cops in Dallas. Hello???
456,751238638734684161,shootingDallas2017,Dallas &amp; the police officers in Dallas had nothing to do with these shootings.
457,751238644011184128,shootingDallas2017,Resorting to violence and #shooting 2 police officers in #dallas undermines the #blm #BlackLivesMatter movement. #tcot #tlot
458,751238644682272768,shootingDallas2017,: DALLAS PEEPS BE SAFE THERES A SHOOTING DOWNTOWN
459,751238647756820481,shootingDallas2017,Shooting at a protest in Dallas. The shooter was hanging out by Lamar.
460,751238655512023040,shootingDallas2017,Dallas County Community College - may have suspect there. #DallasShooting
461,751238667541196800,shootingDallas2017,there's a protest in Dallas and people are shooting the police
462,751238681822896128,shootingDallas2017,"Dallas police ""MAY"" have suspect pinned down and cornered. #DallasShooting LISTEN LIVE:"
463,751238687631998980,shootingDallas2017,I hope whoever is doing this in Dallas fucking shoots themselves in the genitals before shooting themselves in the fucking face. #disgrace
464,751238692270772226,shootingDallas2017,The cop shooting someone near Dallas is his fault. But us getting to this point is not. Blacks need to take some responsibility
465,751238693977939968,shootingDallas2017,Lawd they got people shooting officers at peaceful protests in Dallas.
466,751238695324225536,shootingDallas2017,". on #Periscope: Someone shooting at Protesters in Dallas,Tx"
467,751238710096633856,shootingDallas2017,This shooting in Dallas at the Black Lives Matter protest right now
468,751238711606538240,shootingDallas2017,: Damn they shooting in Dallas that means it's finna be on
469,751238719642886146,shootingDallas2017,This shooting in Dallas is right outside my building where I work. Hopefully everyone stays safe
470,751238725925998592,shootingDallas2017,A protest and rally in downtown Dallas turns violent following deadly officer-involved shootings in other cities.
471,751238747170099200,shootingDallas2017,Shooting random cops seems like a really sensible way of protesting bad cops... #Dallas
472,751238762554941440,shootingDallas2017,shooting possibly coming from parking garage in #Dallas ..well that would just too messed up.
473,751238770091913216,shootingDallas2017,Get out of yoga and hear there was a shooting in downtown Dallas. #WTF
474,751238777838956544,shootingDallas2017,I hope everyone in the Dallas shooting receives not only prayers but the support and love they need to get through this country's disorder
475,751238777373388800,shootingDallas2017,I wonder how long will it take for to call for GUN CONTROL and not restrain from #BlackLivesMatter after Dallas Cop shootings?
476,751238783727603712,shootingDallas2017,: They shooting in Dallas right now y'all be safe out there
477,751238795408834560,shootingDallas2017,"The protesters in Dallas right now, shooting people, are VERY MUCH SO part of the problem. #Dallas"
478,751238797136801792,shootingDallas2017,Is the shooting in dallas staged to draw attention from Comey throwing hillary under the bus?
479,751238807601590272,shootingDallas2017,"It was all stories until it hit your home. Dallas, be safe. Stay away from downtown. #Dallasshooting"
480,751238810197905408,shootingDallas2017,peaceful protesting is that what you call the shooting in Dallas Lisa?
481,751238811288424448,shootingDallas2017,"This shooting is in Downtown Dallas, near ""The Green Weenie"", AKA the 72-story Bank of America Plaza on Main St. near Lamar."
482,751238813968658437,shootingDallas2017,Holy shit! Multiple gunshots heard in Dallas protest march. Some people reporting two police officers shot. #policeshootings
483,751238814291595264,shootingDallas2017,"America what have we come to? Just saw the Dallas shooting live on #FoxNews. First the tragedy in MN yesterday, now this. Heart breaking"
484,751238819567980549,shootingDallas2017,please pay attention ...active shooting going on in Dallas at one of the protests. All networks in Dallas covering now.
485,751238827113533441,shootingDallas2017,#Dallas their was just a shooting! And the gps acted funny and I didn't turn there.
486,751238826182385664,shootingDallas2017,there is live news shootings in Dallas and you are still staying on your script ? Why are you not breaking in with the news
487,751238837280575488,shootingDallas2017,: Dallas shooting! #ATS via /r/TheOlympianEmpire
488,751238836529688578,shootingDallas2017,I've gotta get off twitter with these shootings happening in dallas. I forget how conservative and racist Texas is.
489,751238843353870336,shootingDallas2017,"If you're in Dallas, stay away from the grassy knoll. #DallasShooting"
490,751238856922525696,shootingDallas2017,#BreakingNews &amp; are live with compelling coverage of shooting at Dallas protest.
491,751238872827179008,shootingDallas2017,"Dallas protest crowd discourses in a panic after someone yelled ""there shooting"" #altonsterling #PhilandoCastile"
492,751238878481166336,shootingDallas2017,2 officers shot in Dallas due to riot #FalcolnHeightsShooting
493,751238887545139200,shootingDallas2017,Happening now in Dallas.. 2 officers shot and other officers down. active sniper in the parking garage shooting cops
494,751238895115702272,shootingDallas2017,shooting cw// There was a protest in Dallas tonight and somebody started shooting from above and I'm so worried for everyone there
495,751238899536502784,shootingDallas2017,No more condone y'all shooting the cops than I condone them killing us. This situation ins Dallas about to be a MESS
496,751238900220321792,shootingDallas2017,The reality is that we don't know who is shooting in #Dallas at this point.
497,751238901025517570,shootingDallas2017,Shooting police officers is not the answer. This breaks my heart #dallas
498,751238929135702016,shootingDallas2017,Police got shot at the riots in dallas... by shooting the police you are no better than what you are protesting against.
499,751238931102904321,shootingDallas2017,"Unbelievable Dallas Shooting, a sniper on a skyscraper was shooting at everyone"
500,751238931417534464,shootingDallas2017,: We are on live with this shooting in Dallas. Go to to watch the live stream. #dallasshooting ht…
501,751238936811286528,shootingDallas2017,Reports of shots fired at Dallas police shootings protest via
502,751238939063816193,shootingDallas2017,: How is shooting cops in Dallas justice for whatever may have happened elsewhere? It is not. #BlueLivesMatter
503,751238946596630529,shootingDallas2017,#BREAKING NEWS: Two police officers shot in Dallas during a protest over police shootings of black men. Officers conditions unknown. #Dallas
504,751238943534878721,shootingDallas2017,Shooting at protest in Dallas! Two police officers possibly shot! #AllLivesMatter
505,751238945397043200,shootingDallas2017,"Yeah, shooting in Dallas during protests and cops shot laying on ground.."
506,751238951109668865,shootingDallas2017,"Shooting Downtown Dallas at the protest, yikes #downtown Dallas"
507,751238950920925184,shootingDallas2017,Obama's hate mongering narratives have led to the Dallas officer shootings tonight!
508,751238953106182144,shootingDallas2017,: Praying for the Dallas cops shot just now during protest.This is not the answer folks. Shooting cops isnt the answer http…
509,751238952800051200,shootingDallas2017,Shots fired and officers down at Dallas protest of officer-involved shootings across country reports
510,751238954989543424,shootingDallas2017,: I've gotta get off twitter with these shootings happening in dallas. I forget how conservative and racist Texas is.
511,751238959322304512,shootingDallas2017,: 2 officers shot during #Dallas protests over officer-involved shootings.
512,751238958898524160,shootingDallas2017,People are awful. Shooting at least 2 cops in Dallas with no connection to these protests is just plain awful. Praying they are ok.
513,751238962966999040,shootingDallas2017,: peaceful protesting is that what you call the shooting in Dallas Lisa?
514,751238972005707776,shootingDallas2017,: LIVE: Active shooting situation in Dallas BLM protest. Person has a rifle and is shooting cops.
515,751238980755087360,shootingDallas2017,: #BREAKING: Reports of shots fired during protests in Dallas over recent police shootings. Story to follow.
516,751238988405563393,shootingDallas2017,"This hurts to hear about the Dallas shooting and why it happened get rid of the hate. ""why cant we be friends"""
517,751238989026324481,shootingDallas2017,: #BREAKING: At least one officer is down in downtown Dallas after shots were fired at a protest officer-involved shootings across…
518,751238988950753280,shootingDallas2017,: #BREAKING Reports: shots fired downtown #Dallas during march against 2 deadly shootings by police officers elsewhere https:/…
519,751238986446741504,shootingDallas2017,That me a talk bout. #Action RT : They shooting at the police downtown Dallas
520,751239001793716224,shootingDallas2017,hope you are safe with all the shooting in Dallas
521,751239003467317249,shootingDallas2017,: THUGS use #policeshootings as a reason to cause chaos &amp; commit crime!! Now you animals are shooting cops in Dallas? #BlueL…
522,751239009565835264,shootingDallas2017,Hope they catch the shooter in Dallas! WTF! What do they think it will accomplish shooting to police officers? Is prison worth it?#bubba
523,751239022614290433,shootingDallas2017,: Whoever is shooting cops in Dallas right now....you're not helping the cause.....ANY cause for that matter.
524,751239020676411392,shootingDallas2017,"Shooting at the BLM Protest in Downtown Dallas, y'all please be safe"
525,751239025004990465,shootingDallas2017,So a dude was in a building shooting at cops in Dallas? Lee harvey Oswald style? Wow...
526,751239028838662144,shootingDallas2017,STOP FUCKING SHOOTING PEOPLE AND BREEDING MORE HATE. I'M SICK TO MY STOMACH OF ALL THESE DEATHS. Pray for #Dallas
527,751239034614190080,shootingDallas2017,Fox News is the only cable channel covering the shooting of the Dallas police officers.
528,751239034672975872,shootingDallas2017,. Dont cover the racists shooting 2 cops in Dallas. You fucking hypocrits
529,751239041471832064,shootingDallas2017,: #BREAKING Reports of shots fired during rally in Dallas against recent deadly police shootings
530,751239040989409281,shootingDallas2017,Let's all stop shooting people people #OneLove #BlackLivesMatter #Dallas #BREAKING
531,751239047339712512,shootingDallas2017,": Dallas protest crowd discourses in a panic after someone yelled ""there shooting"" #altonsterling #PhilandoCastile https://…"
532,751239049134964736,shootingDallas2017,: Whoever that shooter is in Dallas.. He's shooting at both police officers and protesters...
533,751239048442753024,shootingDallas2017,Prayers for the people and officers involved in the downtown Dallas shooting going on right now. #Alllivesmatter
534,751239054478471169,shootingDallas2017,: 2 officers shot in Dallas but that isn't news worthy right? #policeshootings
535,751239056101634049,shootingDallas2017,"Amazingly, #CNN and #MSNBC are still not covering sniper apparently shooting at police in Dallas. #dallassniper"
536,751239058869743616,shootingDallas2017,Smh shootings going on right outside our apartment in Dallas.. What is wrong with people
537,751239061788979200,shootingDallas2017,#BREAKING Multiple shots fired at Dallas police during shootings protest #AltonSterling #PhilandoCastile
538,751239063181533184,shootingDallas2017,Reports of 2 police officers being shot in downtown Dallas. #dallas #dallasshooting
539,751239067761729536,shootingDallas2017,mindless shooting in downtown dallas..some idiot with rifle shooting at cops
540,751239065475788800,shootingDallas2017,: People Shooting Police in Downtown Dallas... SMH
541,751239072232771584,shootingDallas2017,God bless the officers injured in Dallas tonight In the shooting downtown
542,751239076695580673,shootingDallas2017,: #Obama interjects himself into a #Police Shooting implying #Racism now #LEO(s) are shot in #Dallas. If they want a #RaceW…
543,751239092671811585,shootingDallas2017,": ""It looked like four cops were on the ground"" in Dallas at protest. #DallasShooting"
544,751239092831068160,shootingDallas2017,": 2 officers shot in Dallas. Shooting innocent cops, is doing nothing to bring sympathy to your cause. Just the opposite.…"
545,751239096136114176,shootingDallas2017,Shots fired during Dallas protest over police shootings
546,751239096761085952,shootingDallas2017,: In Dallas. They're shooting across the street. At protest. People running everywhere
547,751239104222855168,shootingDallas2017,: #Dallas TV station reporting two police officers shot during #PoliceShooting protest
548,751239107922264064,shootingDallas2017,#DallasShooting #Dallas #Texas Corner of Lamar and Commerce Streets (near Main St) is area of interest for #DallasPD #DC #ActiveShooter #NYC
549,751239110447079424,shootingDallas2017,: Again off the feeds confirmed from Dallas PD TWO OFFICERS not three shot. #ProtestShooting
550,751239119691448321,shootingDallas2017,": Shooting in Minnesota &amp; New York in the last 24 hours, and now there's been another shooting in Dallas, TX moments ago. #Al…"
551,751239121339871232,shootingDallas2017,: well now cops who had nothing to do with either shooting are being murdered in Dallas. Obama got w…
552,751239129040642049,shootingDallas2017,"Two cops in Dallas, who had nothing to do with the shootings the last few days, are caught in fire. It's beyond bothering."
553,751239146090270721,shootingDallas2017,America needs a #PainPill #Shooting in Dallas Did Bill Golf in Phx? Where ? Golf Keeps Records.
554,751239144861413376,shootingDallas2017,: Everyone stay the fuck out of downtown Dallas tonight. Some crazy fuck has a gun and is shooting.
555,751239152201453568,shootingDallas2017,: Police got shot at the riots in dallas... by shooting the police you are no better than what you are protesting agains…
556,751239158472081408,shootingDallas2017,"Police are responding to reports of a shooting at a protest in Dallas, Texas"
557,751239169410818048,shootingDallas2017,: So y'all in Dallas are out protesting the police but when people start shooting y'all run and the cops line up in front of u…
558,751239166336176128,shootingDallas2017,"shooting in Dallas, downtown during a peaceful protest, 30 shots by someone, 2 police hit."
559,751239174473252864,shootingDallas2017,": Shooting suspect is actively being pursued in downtown Dallas, TX. Watch LIVE on FOX NEWS"
560,751239181813284869,shootingDallas2017,: TWO OFFICERS DOWN!! SHOOTING AT DALLAS BLACK LIVES MATTER PROTEST!! — VIDEO via
561,751239182878593024,shootingDallas2017,: Fox News is the only network covering the current shooting situation in Dallas.
562,751239184740864000,shootingDallas2017,You know what's dumb? Shooting someone else to prove that you don't deserve to be shot. #Dallas
563,751239187806904320,shootingDallas2017,": America what have we come to? Just saw the Dallas shooting live on #FoxNews. First the tragedy in MN yesterday, now this…"
564,751239189308465152,shootingDallas2017,Looks like #BlackLivesMatter has cont their awesome rep of causing chaos and shooting cops. #Dallas #NewYork How's that helping #Democrats?
565,751239193909563392,shootingDallas2017,How does shooting police in Dallas or any city advance discourse? Where are leaders urging calm? #peacefulprotest
566,751239194303881216,shootingDallas2017,Liberal Media isn't reporting this Dallas shootings!!
567,751239192009510912,shootingDallas2017,: Now a Dallas policemen is shot. #ThanksObama for making him a target Arsehole! #policeshootings
568,751239199068659713,shootingDallas2017,Ppl need to shoot back Maybe Cops get the picture Uncivilised shooting ppl for no reason #Dallas
569,751239219700523008,shootingDallas2017,Snap chat breaks news on Dallas police shooting before CNN! The power of social media.
570,751239221516513280,shootingDallas2017,News Network not even covering the live shooting in Dallas
571,751239224691552256,shootingDallas2017,Please stay safe tonight. There was just a shooting in dt Dallas. Please be careful
572,751239224037257216,shootingDallas2017,#CNN + rest of #CorruptMedia 2 blame 4 #Dallas cop shootings. Wall 2 wall coverage of #BLM stokes violence.
573,751239230991372290,shootingDallas2017,2 police officers shot during peaceful protest in Downtown Dallas re: white police shooting black men protest. No info on their status.
574,751239232832696320,shootingDallas2017,": live #breaking coverage of shooting in downtown Dallas, now"
575,751239236729335810,shootingDallas2017,: LIVE VIDEO: KTVT-TV Dallas with coverage of protest shooting
576,751239243389886464,shootingDallas2017,"Damn, bruh. They're shooting cops in #Dallas on live TV. Smh"
577,751239243176050688,shootingDallas2017,: #breakingnews shooting at police shooting protest in dallas. perhaps 2 cops wounded. watch live coverage:
578,751239242995695620,shootingDallas2017,: please pray for our fallen officers in Dallas #policeshootings
579,751239244107116544,shootingDallas2017,: No more condone y'all shooting the cops than I condone them killing us. This situation ins Dallas about to be a MESS
580,751239246443261952,shootingDallas2017,2 police officers shot during an ANTI-POLICE SHOOTING rally in Dallas. They tried to solve shooting with shooting?
581,751239246598504448,shootingDallas2017,: shooting cw// There was a protest in Dallas tonight and somebody started shooting from above and I'm so worried for everyon…
582,751239245273018368,shootingDallas2017,: It just got real ugly in Dallas... #PoliceShooting
583,751239249316421632,shootingDallas2017,"Due to Obama's divisive speech tonight, we can thank him for this shooting tonight in Dallas! Dividing the country inciting hate!"
584,751239249249263616,shootingDallas2017,"Listening to Dallas PD scanner, two suspects in red suburban in camo shooting with rifles at police from top of building"
585,751239265682468864,shootingDallas2017,This was an all out attack. #Dallas #dallasshooting
586,751239265116426240,shootingDallas2017,: Some White people was shooting at #dallas protester for the #BlackLivesMatter rally
587,751239268270428160,shootingDallas2017,2 officers shot in dallas at a ANTI-police shooting rally.... ANTI
588,751239266483789828,shootingDallas2017,Two cops shot in Dallas peaceful protest my ass #policeshootings
589,751239269012742144,shootingDallas2017,Tune into KDOC now - Eyewitness News on the air for #BreakingNews coverage of Dallas shooting; 2 officers down.
590,751239272598872064,shootingDallas2017,"a peaceful protest, in Dallas, over the recent police shootings just went violent when a suspect shot 2 policemen, firing over 30 rounds"
591,751239273429372930,shootingDallas2017,2 cops shot in the Dallas protests. How the hell is tht gunna help anything? Im sure tht these cops had nothing to do with the MN shooting.
592,751239272217411585,shootingDallas2017,I don't understand why people are protesting? Its not like the shootings happened right here in Dallas. Stay safe Downtown Dallas
593,751239277548150784,shootingDallas2017,the shooting at the downtown Dallas protest happened right outside of my dads fire station. they heard like 50 gun shots. this is so scary.
594,751239276503797760,shootingDallas2017,Where they shooting at in Dallas so I can avoid it one my way from this here ball park
595,751239278986878976,shootingDallas2017,: Praying for Dallas right now. #policeshootings
596,751239285584433153,shootingDallas2017,Sniper shooting into crowd protesting in Dallas? My word...
597,751239289384603650,shootingDallas2017,"Shooting at Dallas #PhilandoCastile #AltonSterling protest apparently someone shot at a pastor, 2 cops shot"
598,751239294879084544,shootingDallas2017,"Shooting cops solves no fucking protests, especially during what was supposed to be a PEACEFUL PROTEST. In Downtown Dallas"
599,751239301136986112,shootingDallas2017,WFAA in Dallas is doing outstanding coverage of this shooting right now...
600,751239302458269696,shootingDallas2017,Catch up there's a double cop shooting at #Dallas anti cop rally.
601,751239302344904708,shootingDallas2017,there's a shooting going on in Dallas. Fuck sports dude.
602,751239305402736641,shootingDallas2017,The last time I was in Dallas the airport was on fire. Now I'm in #DowntownDallas and a shooting is taking place. What is this world?!?
603,751239319688318977,shootingDallas2017,: So someone shooting at the protest in Dallas....man that's the opposite of what should be happening.
604,751239322796486656,shootingDallas2017,": #FoxNews is reporting live on the shooting at the protest in Dallas, Texas... No solid info yet..."
605,751239329335226368,shootingDallas2017,I'll give you 3 guesses as to who is behind this Dallas cop shooting and the first 2 don't count. It should now be open season on BLM
606,751239341721001984,shootingDallas2017,Predictions 4 cable news tomorrow: FOX: Dallas shootings are Obama's &amp; BLM's fault MSNBC: Ban guns. CNN: probably something about a plane
607,751239350277382144,shootingDallas2017,isn't it convenient for Hellary that the news cycle is all about Dallas now? Demonstrations and shootings on live tv?
608,751239354643775488,shootingDallas2017,Two officers shot in Dallas during protests... How is shooting the people that protect us going to solve anything????
609,751239359744049156,shootingDallas2017,Now people are shooting at cops in downtown Dallas. That is the complete OPPOSITE response that needs to happen. Only making things worse.
610,751239358636851200,shootingDallas2017,": Shooting in Dallas. Watching a live feed, multiple police officers down. Working to find out more info."
611,751239362629636096,shootingDallas2017,"someone just started shooting at the cops at a protest in Dallas, 2 were shot but it just happened so"
612,751239365632806912,shootingDallas2017,"Who's ever doing the shooting of the cops in Dallas, I salute"
613,751239378043887616,shootingDallas2017,"Alton Sterling was taken away from his family, now in Dallas people are shooting cops at a protest. Those protestors are completely contradi"
614,751239376290603008,shootingDallas2017,"What do you expect? It could be on some ""The Purge"" type sh*t soon RT : They just shooting cops in Dallas?"
615,751239385748692992,shootingDallas2017,Cops down in Dallas-active shooter w rifle at protest over shooting today.
616,751239384402276352,shootingDallas2017,"So libs are shooting cops in Dallas because a cop shot a man in Minneapolis. Does that, in turn, mean that when an illegal in Mexiforni ..."
617,751239386990202880,shootingDallas2017,: The reality is that we don't know who is shooting in #Dallas at this point.
618,751239384595177472,shootingDallas2017,The #shooting has stopped for now but still a very tense scene in downtown #Dallas. #
619,751239388080795652,shootingDallas2017,: #BreakingNews Multiple police officers down in #Dallas A man took a rifle to a protest of this week's shootings in Louisi…
620,751239390878322688,shootingDallas2017,NOT reporting the shooting of police officers at Dallas protests.
621,751239405898051584,shootingDallas2017,#dallas #blm #shooting Officers down #activeshooter #evacuate #shooter at large believed to be wearing body armor #GTFO #officersdown
622,751239416346058752,shootingDallas2017,: Bro I know Dallas people not out there really shooting police omg they T'd up
623,751239424705343489,shootingDallas2017,Not even tryna be funny but idk why y'all thought Dallas wasn't Finna shoot n shit. Dallas can barely party without shooting shit.
624,751239428903800832,shootingDallas2017,Shooting at police officers will NOT solve the problem. Prayers for DPD tonight. #Dallas
625,751239432435630081,shootingDallas2017,"Sniper apparently shooting at police in Dallas TX. #dallassniper Where are you, and ? Fox News has it."
626,751239440706613248,shootingDallas2017,: Wow Dallas! Wow! Crazy days here lately! Shooting going on right now down town. All over the news!Pray pray pray...
627,751239443948965888,shootingDallas2017,support BLM you fucking jerk. Those people are randomly shooting cops in Dallas right now.
628,751239445517524992,shootingDallas2017,the shooting in Dallas is taking over
629,751239449216884738,shootingDallas2017,"Dem Boyz In Dallas, Texas are shooting at Police Officers; two are down. #blacklivesmatter"
630,751239451360112640,shootingDallas2017,And they responded with shooting of two police in Dallas.
631,751239456019980288,shootingDallas2017,they started shooting in Dallas because of the protest #AltonSterling
632,751239468191928324,shootingDallas2017,Why they shooting police in Dallas what happened to peaceful protest
633,751239468770795520,shootingDallas2017,: We are live with coverage of shooting in downtown Dallas during #AltonSterling #PhilandoCastile march..
634,751239474789642241,shootingDallas2017,Dallas County Community College suspect - 2d floor NW corner Only SWAT officers approach #DallasShooting
635,751239480384761856,shootingDallas2017,"So, a cop just got shot at a prtoest against shootings. Great... via"
