,tweetids,topics,cleanedtweets
307,1041339462477905920,hurricaneFlorence2018,You?d never believe these sleeping beauties spent four days terrorizing my brother?s poor cats. ???? Headed home. Cats will be relieved. ? #hurricaneflorence #hurricaneevacuees #monty?
308,1041342977191366657,hurricaneFlorence2018,"UPDATE ?????????? . . Pop-Up for Sunday ""today"" & Tuesday 18th. Have been canceled because of the effects of the hurricane. Thank you for understanding. Pop-up schedule will be updated?"
309,1041348336836640769,hurricaneFlorence2018,Flooding has started to become a serious problem across the #Charlotte Metro. Stay home guys! #CLTwx
310,1041349687968780288,hurricaneFlorence2018,"My sunshine on a rainy day ?? Atlantic Beach, North Carolina"
311,1041351148962234369,hurricaneFlorence2018,"Really? My town is flooding, public utility is running out of generator fuel, and THIS is your focus? #iwillrememberin2020"
312,1041353502654640129,hurricaneFlorence2018,"Raleigh friends and family, Lynwood Brewing Concern is accepting donations to help our ENC neighbors. Please consider dropping off water, can goods, diapers, etc. Anything helps! #carolinastrong"
313,1041357425562017792,hurricaneFlorence2018,So #thankful for these #linemen! You guys are #amazing #Hurricaneflorence #hurricane #florence #hurricaneflorence2018 #power #youguysrock #staysafe
314,1041359966190411776,hurricaneFlorence2018,"Meanwhile, back at home, Misty asks, ?what storm? #napinprogress #cat #cats #catsofinstagram #catstagram 997thefox Rock Hill, South Carolina"
315,1041362183198842880,hurricaneFlorence2018,Please consider donating for the victims of #HurricaneFlorence. Text ?FLORENCE? to 90999 and $10 will be donated to the American Red Cross. .
316,1041364043875930112,hurricaneFlorence2018,. to give a press briefing on the status of #TropicalStormFlorence and how it is currently impacting South Carolina at 2:30 (Sunday Sept. 16th) Stay with updates on air and online.
317,1041367639740833799,hurricaneFlorence2018,"As a resident of North Carolina, I am concerned how our legislators will respond to this disaster (after Matthew, they called a special session for hurricane relief, then the GOP packed extra controversial legislation). I am also concerned that those evacuated may have difficulty"
318,1041369520798146560,hurricaneFlorence2018,Me when the power comes back on in the hotel #Florence #Lumberton #NorthCarolina
319,1041375842612510720,hurricaneFlorence2018,"#HurricaneFlorence passed and left us and family largely unscathed, appreciating having power and football back for a ""normal"" sunday."
320,1041380729987510272,hurricaneFlorence2018,"The taproom is open until 8 today, and we're still accepting donations to help families on the coast who are facing hard times in the aftermath of Florence. #drinkdurty #hurricaneflorence"
321,1041394822198833154,hurricaneFlorence2018,My town has an experienced staff that has been through hurricanes and is highly trained in emergency management. None of the pros I?ve spoken with here think for a moment that this was an over reaction by any measure.
322,1041401444669288448,hurricaneFlorence2018,"RAIN, RAIN GO AWAY! it just refuses to stop raining and gusting in #Wilmington #NorthCarolina And it?s SUNDAY. #HurricaneFlorence #SpectrumNews"
323,1041408411072647170,hurricaneFlorence2018,"That moment when everyone?s emergency alerts are going off in target Because of the hurricane, opening of #AHSApocalpyse"
324,1041416132505362433,hurricaneFlorence2018,How about my dad coming through with the news tip today! One of his firefighters from MA was sent down to #Raleigh to assist victims of #HurricaneFlorence #FlorenceHurricane2018 #ABC11
325,1041423061420007425,hurricaneFlorence2018,The enterance to my neighborhood is flooded. Guess my errands are canceled. ? #HurricaneFlorence #FlorenceNC #Florence
326,1041424176777768966,hurricaneFlorence2018,Well Hammers looks like we survived Hurricane Florence...most families saw damage to house and/or property...at this point everyone must be extremely careful in the cleanup..most 2ndary roads are flooded and still no power to most. Be careful God speed in your recovery
327,1041427220290592769,hurricaneFlorence2018,What level of remnants of a hurricane are you on today?
328,1041437086665121793,hurricaneFlorence2018,"At 5:06 PM EDT, 5 ESE Chesterfield [Chesterfield Co, SC] DEPT OF HIGHWAYS reports FLASH FLOOD. HWY 9 BETWEEN CHESTERFIELD AND CHERAW CLOSED IN BOTH DIRECTIONS DUE TO FLOODING."
329,1041451765030420480,hurricaneFlorence2018,"Also, shoutout to and the announcers for this broadcast for their concern and assistance as it relates to Florence and the Carolinas. We lucked out in the Raleigh area, but our neighbors to the Southeast are being tested big time!"
330,1041458823519760385,hurricaneFlorence2018,"Blessed to have a short visit with Ryann since she came home from South Carolina this week, classes were canceled all week. She headed back today! Prayers are with the families in the Carolinas that will have to recover from Florence.."
331,1041470186711396353,hurricaneFlorence2018,"My grandparents survived Maria last year, my dad rescued them from Puerto Rico. My grandma was scared to go through another hurricane, she was terrified, she passed away the night before Florence came. I hate these storms more than anything in the world..."
332,1041475757934092288,hurricaneFlorence2018,Florida customers may recognized this smile. Will MacDonald is the Lineman in the commercials. He is supervising contract crews in SC. He left two young kids and his wife back home in West Central FL to get the power back on in the Carolinas.
333,1041481786465890305,hurricaneFlorence2018,Hurricane Florence devastated the University of South Carolina. Watch this video for more details:
334,1041482878926970881,hurricaneFlorence2018,Someone always has it worse. Volunteer if you?re able?? Bulletin- Nursing needed in North Carolina. #nursesoftheworldunite #hurricaneflorence #nurse #Charlotte #Salisbury?
335,1041504888415563776,hurricaneFlorence2018,Closed for flooding: alternate: hodges chapel rd in #CentralBenson:SouthJohnsonCounty on US 301 Both NB/SB between Chicopee Rd and Hwy 242
336,1041512170104782849,hurricaneFlorence2018,"Live on at the Flying J in Latta, SC through 1AM/ET talking flooding."
337,1041520827261435905,hurricaneFlorence2018,Y?all use any excuse to post a bikini pic ? ?wish it was summer instead of 10in of water flooding streets/homes?
338,1041528413666926592,hurricaneFlorence2018,"As #Florence moved inland, it left its mark on Marion County. Tremendous challenges for restoring power across the Carolinas. Stay safe ."
339,1041539601008140290,hurricaneFlorence2018,"...we're expected to have more than four feet of water. I've explained about the sand. We don't flood, but the sandhills are a small geographic region of the state. The rest of the state is underwater, and the cessation of the rain will only exacerbate the flooding... RtE"
340,1041542529227862016,hurricaneFlorence2018,?gaining the florence 15 is a real thing? bitch is your family trapped in a flooding fucking area with no power? ok then
341,1041545484396109825,hurricaneFlorence2018,I'm leaving the windows boarded after this hurricane. I rather look at that instead of my garbage can neighbors.
342,1041586287680135170,hurricaneFlorence2018,Incredible pictures of #Florence at the coast & more to come from the Triad as River Flooding is developing through Tuesday. Please use caution Monday morning as flash flooding may have damaged roads & wind gusts have brought down several power lines.
343,1041619713078571008,hurricaneFlorence2018,Advisory from : FLORENCE - NORTH CAROLINA TRAVEL: NCDOT is asking drivers to AVOID TRAVEL in and out of the state. I-95 detours have been affected and travel in the state is not advised at this time. FOLLOW message boards. #FlorenceNC #FlorenceVA #surfcity #ilm
344,1041627716469108736,hurricaneFlorence2018,MORE FLOODING: - Hwy 200 between US 601 and Mt. Pleasant Rd South - Mount Pleasant Rd between Joyner Rd and Hwy 200 #WCNCFlorence #CLTtraffic
345,1041646102599159808,hurricaneFlorence2018,Closed due to flooding: alt: broad st in #Durham on Hillandale Rd & Sprunt Ave between Club Blvd and I-85 #traffic
346,1041665131825049600,hurricaneFlorence2018,". is closing today the emergency shelters at , & . Coastal evacuees transported to locations outside Wake w/ county saying it?s helping few local residents find housing. This means no schools are shelters now. #hurricaneFlorence"
347,1041700442093375488,hurricaneFlorence2018,"Pond level after #hurricaneflorence Power and internet back; thanks to all the amazing linemen and spectrum repair crews; starting clean up Effingham, South?"
348,1041711006026752000,hurricaneFlorence2018,"Chapel Hill/Durham Friends FYI: Kurt could not get to Durham on 2 routes about 30 mins ago because of flooding. He was turned around on University near New Hope, before Githens Middle, AND he was turned around on 15-501 due to flooding near LaQuinta. He made I-40 to durham fwy."
349,1041716279386759170,hurricaneFlorence2018,My best wishes are with everyone. #HurricaneFlorence
350,1041722637989437440,hurricaneFlorence2018,"And it turned out to barely be a hurricane at all at landfall. #FLOLorence Your scare mongering was total self-serving horseshit and you?re a disgrace to the meteorological community. The worst part is, it was so painfully obvious how self-serving this shit was. Total garbage."
351,1041727730151305218,hurricaneFlorence2018,"Sure hope so Coach Wash, the Carolinas are depending on it????"
352,1041736737087795202,hurricaneFlorence2018,WH Knuckles was flooded by Hurricane Matthew as well. Heartbreaking to see all over again.
353,1041738596800233473,hurricaneFlorence2018,Our offices will remain closed this week and our #agency will be working remotely for our clients until all staff can re-enter #wilmingtonnc safely due to #HurricaneFlorerence - We will be sharing updates on our channels that may be helpful those looking for various information.
354,1041745878317506562,hurricaneFlorence2018,Flooding in Durham at Felicia St/Graymont Drive. All from the morning rain. Water up to some of the mailboxes. #ncwx #ABC11
355,1041768635411451911,hurricaneFlorence2018,Flooding along the Neuse River following Hurricane Florence. #hurricaneflorence #florence #tropicalstormflorence #neuseriver #flooding #wet #carolinastrong #nc #hurricaneflooding?
356,1041774716506308609,hurricaneFlorence2018,We are in New Bern with . Calling on North Carolinians to get involved in any way you can during this #HurricaneFlorence recovery effort.
357,1041785009391198209,hurricaneFlorence2018,This shelter sustained damage from the hurricane. Please consider donating so they can repair the damages.
358,1041788648541380614,hurricaneFlorence2018,"At this point, it would be quicker to list the handful places in NC not touched by #HurricaneFlorence"
359,1041792543606956032,hurricaneFlorence2018,Please continue to use caution as we recover from Hurricane Florence. Need help? Text Florence to 898211 to contact NC 211 services or go to . Want to donate? Text Florence to 20222 or go to the NC Disaster Relief Fund: .
360,1041830160356581382,hurricaneFlorence2018,"One road, Two miles separated these two accidents caused by too much water in Chesterfield County. Luckily everyone survived. #HurricaneFlorence2018"
361,1041841820790124544,hurricaneFlorence2018,When in Rome or as a evacuee in #charlotte #northcarolina. Cheers to all linemen & volunteers who have helped us in our time of need. This ones for you.#hurricaneflorence #hurricane #drinklocal #beer #brewery #craftbeer #beerstagram #beerlover #womendrinkbeer #blogger #ncblogger
362,1041856105125736449,hurricaneFlorence2018,Is your service down in Greenville North Carolina because it?s telling me Uber is unavailable in my area. Has hurricane Florence affected service!
363,1041861640088682497,hurricaneFlorence2018,You know what I DIED in this exact same hurricane Florence? RIP my soul....?
364,1041868682144763904,hurricaneFlorence2018,"I have posted about 12 dogs taken from kill shelters here in Craven Counry plus flooded animals abandoned , we need help retweet pictures of dogs so they don?t have to go back to kill #HurricaneFlorence #NewBernNC Craven County Humane"
365,1041870975514681345,hurricaneFlorence2018,Check out the latest report from on the devastation #HurricaneFlorence2018 has left behind. So shocking from above.
366,1041873385016311808,hurricaneFlorence2018,"The neighborhood College Acres, Wilmington, North Carolina"
367,1041886822270418944,hurricaneFlorence2018,North Carolina?s Famous Wild Horses Emerge from Hurricane Florence Unscathed via
368,1041889750330875904,hurricaneFlorence2018,"Since Thursday we have had hurricane, tornados, flash flooding, roads destroyed, and dams collapsing. But Sandhills said naw fam school resumes on Wednesday. Foh"
369,1041916960924164097,hurricaneFlorence2018,Red Cross volunteers and staff prepared the Grady Cole Center to welcome people affected by #HurricaneFlorence
370,1041978189441118208,hurricaneFlorence2018,Closed due to flooding: alt: russell rd in #NorthwestDurhamCounty on Guess Rd between Cardens Crk Dr Both NB/SB and Saint Marys Rd #traffic
371,1042021398259146759,hurricaneFlorence2018,"It was OK but couldn't do anything because of the flooding, plus no FedEx with gift because of the hurricane. However, it could have been a lot worse from the hurricane so we were lucky."
372,1042030870373298176,hurricaneFlorence2018,"I need some help please , we are worn out helping dogs and cats stranded by #FlorenceHurricane2018 #newbernnc we need fosters badly , they are very scared and confused ..please retweet this thank you"
373,1042040240557502464,hurricaneFlorence2018,Thankful to see how God answers prayers through #HurricaneFlorence
374,1042042240942661633,hurricaneFlorence2018,NC Health News Keeping Up With Hurricane #Florence
375,1042044932683390976,hurricaneFlorence2018,"Thank you Caroline and Spectrum News for all of your coverage across the Carolinas during #HurricaneFlorence , especially these important safety messages."
376,1042056844221591553,hurricaneFlorence2018,"The sun is shining, the power is on, & we didn?t flood so we OPEN!!! #shootersfaync #braggblvd #hurricaneflorence #rockmelikeahurricane"
377,1042059369314242561,hurricaneFlorence2018,"Tell that Trump declared NC a disaster area BEFORE THE HURRICANE HIT. The national guard, FEMA & out of state utility companies have been here.Tell her to watch the real news. This hurricane has been all over the news. Trump has made numerous statements."
378,1042071847611916289,hurricaneFlorence2018,"These #WilmingtonNC residents thankful for the water, food and tarp from . #ABC11 #HurricaneFlorence"
379,1042093521220452352,hurricaneFlorence2018,And you can drop off your donations here with us if you?re on this end of town #OneCarolina
380,1042096789485244416,hurricaneFlorence2018,Have any #commercialrealestate developers been affected by #HurricaneFlorence? Please send me an email at melissa.oyler(at) - I can tell you what I'm working on! #development
381,1042101553132457984,hurricaneFlorence2018,Why I?m flying instead of driving to FL for post-surgery family visit. I sincerely hope those affected by the flooding are being cared for and can recover.
382,1042104798785560576,hurricaneFlorence2018,"Okay y?all, as you can see, I have some Hurricane Flo clean-up to handle at Natural Tresses Studio. I am still taking appointments through Booksy and I will disclose my temporary location?"
383,1042115086842847233,hurricaneFlorence2018,Trapped in maze of detours: Motorists trying to navigate around I-95 are having trouble finding alternate routes. Every turn seems to lead to a washed out roadway. #HurricaneFlorence #TropicalStormFlorence #stormdamage #flooding #detour #HurricaneFlorence2018 #WTSP
384,1042140976058429440,hurricaneFlorence2018,Flooding: alternate: hwy 54 in #SouthDurhamCounty on Stagecoach Rd Both EB/WB between Hope Vly Rd and Farrington Rd #traffic
385,1042173990964523009,hurricaneFlorence2018,"Happy to see this post today! Y?all weathered the storm like champs. #southernpride #liberated #alabama #beyondpaleo #local #madeinthesouth #southernfood Wilmington, North Carolina"
386,1042177112386547712,hurricaneFlorence2018,"Water, water everywhere...but the dam is holding out. #prayforscotlandcounty #iphonephotography #hurricaneflorence Laurel Hill, North Carolina"
387,1042180154381029378,hurricaneFlorence2018,"REPORTAJE EN ESPANOL DE SPRING LAKE. While the water is receding, many residents are still dealing with flooding in Spring Lake. Here?s my #ABC11 report in Spanish. #Florence #HurricaneFlorence"
388,1042185742913556480,hurricaneFlorence2018,All-Star in the making! Hurricane Park
389,1042187596770762753,hurricaneFlorence2018,"Went to Target before they closed early at 6pm, since the area has curfew bc Florence flooding. They didn't have any more copies of 's new book :/ guess I have to wait until the preordered one comes to my house, but it won't be the Target special ed."
390,1042203097752317953,hurricaneFlorence2018,Prayers and a helping hand (both physically and financially) needed for this special place that raised myself and so many others ??? #campdonlee #HurricaneFlorence
391,1042209025172168704,hurricaneFlorence2018,"#stormcoverage Day 9 of 12: knows my name! More importantly we spoke about widespread flooding as rivers continue to rise and the thousands of rescues that have taken place since #Florence made landfall. First responders have reported 4,000+ rescues"
392,1042220452091969537,hurricaneFlorence2018,Missed the last minute winner but landed safe n sound #LFC #UCL #LIVPSG #hescoreswithoneeye #NorthCarolina #HurricaneFlorence ??????
393,1042223366667726848,hurricaneFlorence2018,"Trump described Hurricane Florence as ""one of the wettest we've ever seen, from the standpoint of water."" With that ""water"" clarification, one has to wonder how long that pee tape is."
394,1042225232306683904,hurricaneFlorence2018,Here?s another way our team can be ACTIVELY involved in helping #HurricanefFlorence victims! We can participate in a supply drive for #HuskiesforHarkersIsland! Read below for details! LETS GO HUSKIES!
395,1042233538215661568,hurricaneFlorence2018,. is opening 39 locations in #NorthCarolina and #SouthCarolina for anyone impacted by Hurricane Florence free of charge. ???
396,1042236195923582977,hurricaneFlorence2018,I?m still shocked that ecu won?t cancel but I honestly can?t get back to gville due to flooding
397,1042244746373214208,hurricaneFlorence2018,POTUS on #Florence: ?This is a tough hurricane. One of the wettest we?ve ever seen from the standpoint of water?
398,1039849578395328512,hurricaneFlorence2018,So when the hurricane hits the pee see it?s suppose to be a category 2. ?? dropped from a category 4
399,1039852243900608513,hurricaneFlorence2018,"17 crews in place and on the move as the track of #Florence moves. is the ONLY source you need for the MOST comprehensive coverage of the science of the storm, AND the storm?s impact to people and life before, during and after the storm. #HurricaneFlorence"
400,1039860560886673408,hurricaneFlorence2018,I be wondering how much these hurricanes generate for the local economies....
401,1039867602879893504,hurricaneFlorence2018,Good morning! We are keeping a close eye on Hurricane Florence and will update you here and on our other social media if and when any changes occur to our normal operating hours in the coming few days. Everyone stay safe out there!
402,1039872026616295424,hurricaneFlorence2018,Don?t forget your pressed apple cider as part of your Hurricane Florence prep!! We have plenty of gallons and half gallons made freshly made up in the Moravian Falls area!!?
403,1039873063201001473,hurricaneFlorence2018,I go from going to college in tornado alley to going to college in hurricane state . I guess you can say I pick college based on natural disaster potential
404,1039876776275664896,hurricaneFlorence2018,#WakeCounty under state of emergency #HurricaneFlorence #CBS17 #ncwx
405,1039877977977307137,hurricaneFlorence2018,Catastrophic update to #HurricaneFlorence as it takes a dramatic change in course to a more southern direction. Now labeled 'The Storm of a Lifetime'. Expected storm surge flooding of over 10+ feet for coast. Forecasted to stall over the coast with Catagory 3-4 winds for two days
406,1039886946829561856,hurricaneFlorence2018,Y?all I really can?t wait to go visit Lake Crabtree Valley after this hurricane
407,1039891601311629312,hurricaneFlorence2018,"Wilmington, N.C.?s mayor, Bill Saffo, urges everyone in the hurricane?s path to get out now or prepare to hunker down. Rescue personnel won?t go out once winds exceed 50 mph, he tells me. ?If you have made the decision to leave, leave now.? #hurricaneflorence"
408,1039894992733581313,hurricaneFlorence2018,Hunkering down here in Charlotte while praying for family and friends remaining in Charleston. Hurricanes are no joke.
409,1039898658114809856,hurricaneFlorence2018,My cat ran off right before this hurricane and I?ve never been an emotional wreck like this. Please come home baby girl ??
410,1039899969296261120,hurricaneFlorence2018,"Stay tuned to our social media pages for updates to hours for 9Round South Charlotte as Hurricane Florence makes landfall. Any changes in our hours, we will post immediately! #staysafe?"
411,1039901994364928001,hurricaneFlorence2018,Some say we are just restocking our shelves with nutrabio ... Some say we are prepping for Hurricane Florence. ? You decide. . . . . #vitasmart #concordnc #charlotte #lowprice #vitamins?
412,1039905095251636224,hurricaneFlorence2018,Add blowing up your house to the list of potential hurricane hazards sir
413,1039910965851119616,hurricaneFlorence2018,My mood since im staying 100 yards away from the tar river through this hurricane
414,1039915904413433857,hurricaneFlorence2018,When we start ordering groceries from bc local stores are out you know it?s getting crazy in NC. #HurricanefFlorence #FlorenceNC
415,1039917978635128832,hurricaneFlorence2018,"A NON-EMERGENCY number for residents will be active starting tomorrow morning 919-996-2999 If life- threatening, call 911 #HurricaneFlorence #Raleigh"
416,1039920284827086848,hurricaneFlorence2018,State of emergency declared in #Georgia ahead of #HurricaneFlorence. #gawx #florence
417,1039924284905455616,hurricaneFlorence2018,I've been out cleaning storm drains which the county should have cleaned and moving rocking chairs off the front porch. I guess I am ready for the hurricane. ?
418,1039926685800517638,hurricaneFlorence2018,"Florence's predicted.....some coastal areas will get damaging hurricane-force winds for more than 24 hours. ""If this blows at 120 mph for four hours, ... you lose a shingle every two minutes, and all of the sudden, you've lost your whole roof after four hours,"""
419,1039928185138372609,hurricaneFlorence2018,"As the hurricane approaches, I just wanted to give a shout out to for the new umbrella in my box!! ?"
420,1039929713022652416,hurricaneFlorence2018,Hurricane Hugo- Storm of a lifetime. Hurricane Fran- Storm of a lifetime. Hurricane Floyd- Storm of a lifetime. Hurricane Matthew- Storm of a lifetime. Hurricane Florence- Storm of a lifetime. I?m sensing a pattern. Maybe they mean the lifetime of a moth.
421,1039931156685312000,hurricaneFlorence2018,Team Wendover is in full force helping our community! Before and After pictures of generators. They are helping in preparation of #HurricaneFlorence
422,1039932418654986240,hurricaneFlorence2018,Ad for our coverage of #HurricaneFlorence (#FlorenceNC). Stay with us. #HuffmanSevereWX #ncwx #scwx #cltwx #Charlotte #Weather #TropicalWeather #Hurricane #MajorHurricane?
423,1039934026876899328,hurricaneFlorence2018,"So, Winthrop isn?t going to be happy until i fly away with the hurricane. Once again ?We will conduct business as usual?"
424,1039935020947988481,hurricaneFlorence2018,"Video from our backyard flooding during Matthew, Oct. 8 2016- expect similar from Florence"
425,1039938829472489473,hurricaneFlorence2018,"ICYMI: It?s looking like the eye of #HurricanceFlorence might swerve to the south, which means that the wind threat to Greenville is less severe than had been anticipated yesterday. However, it?s a HUGE storm that still poses a MAJOR THREAT, especially when it comes to flooding."
426,1039945416018743296,hurricaneFlorence2018,. SC state prez Kodwo Ghartey-Tagoe briefs Gov. this morning on our extensive preps for #HurricaneFlorence at the state Emergency Ops Center near Columbia.
427,1039946321006919681,hurricaneFlorence2018,I?m not belittling this hurricane at all but clearly it moved to the weekend which is why I?m pissed my flight canceled
428,1039947416764600320,hurricaneFlorence2018,"FYI for hurricane prep and aftermath #hurricanepreparedness #hurricaneflorence Fort Mill, South Carolina"
429,1039949646813126656,hurricaneFlorence2018,I am honestly so heartbroken thinking about all the animals in this hurricane. God please protect them ??
430,1039951247883812865,hurricaneFlorence2018,duke power estimates 1-3 million people will be without power in the carolinas from florence......?
431,1039958279902912514,hurricaneFlorence2018,So thankful for all the well wishes and offers of places to evacuate to during this potential hurricane.
432,1039959385668235264,hurricaneFlorence2018,Sharing tips with CN2 News on how to prep your pool for Hurricane Florence! #thevininggroup #eXprealty #addyandbray The Vining Group at EXP Realty
433,1039960377793097733,hurricaneFlorence2018,"Just WOW, if they all die during Hurricane Florence, then it?s all on you"
434,1039962167863377921,hurricaneFlorence2018,"sooo my besties mom is an actual HERO! keep her family, & her mom in your prayers as she is on her way to help the people who need it most in the Carolinas. this storm is now affecting people close to my heart. ? #GoAwayFlorence"
435,1039963357518942208,hurricaneFlorence2018,REMINDER: All classes are cancelled tomorrow and Friday. The school will be open as a shelter from #HurricaneFlorence starting at 8am tomorrow. Stay safe!
436,1039965321392738304,hurricaneFlorence2018,Watching #HurricanceFlorence blow in right now knowing it?ll be the strongest hurricane since the 1950?s is a scary thought for all in its path.
437,1039971553386135552,hurricaneFlorence2018,"Got Milk? ""No."" - grocery stores #HurricaneFlorence"
438,1039980429271597056,hurricaneFlorence2018,Updated Hurricane Florence Dining Hours
439,1039982744649052161,hurricaneFlorence2018,"Just heard Hurricane Florence May turn into Georgia now. Do NOT mess with me, Mother Nature, I have deadlines! #ChaChaNowYall"
440,1039984426808233984,hurricaneFlorence2018,what did people do before meteorology advances? enjoy sunny & 90 weather one day and be shocked at hurricane force conditions the next day? like they really be thinking wow that?s some crazy weather we having ?
441,1039996525680750593,hurricaneFlorence2018,you could send some swag to your guys in the hurricane path....dunno spoderman can really help a brother in those rainy days
442,1039997870265561088,hurricaneFlorence2018,Charlotte is gearing up for the hurricane #CLT!
443,1039999014815625217,hurricaneFlorence2018,"To my reporter / producer friends, please be safe in the coming days. No live shot is worth your life. ?? #HurricaneFlorence"
444,1040002460880957440,hurricaneFlorence2018,"How do I hurricane prep? By filming a JOI video of course. All proceeds will go towards replenishing my bank account after buying a generator, 20 bottles of wine, and an inflatable boat (of course) #fuckflo #flono #FlorenceNC"
445,1040006720855175176,hurricaneFlorence2018,What better way to evacuate for a Hurricane than bringing the family to see the play! Let?s Go Gators! ???
446,1040013180859236352,hurricaneFlorence2018,My period come on the same day as the hurricane hits. My body is in synch with nature. A storm is coming ?
447,1040019185190006791,hurricaneFlorence2018,"Honestly, at this point I?ll trust Waffle House with hurricane relief than Donald Trump given he got over 3,000 people killed."
448,1040020120347832321,hurricaneFlorence2018,"when your living room is great but you also gotta bring the container gardens inside because hurricane Chapel Hill, North Carolina"
449,1040023214326521856,hurricaneFlorence2018,Headed to Georgetown for coverage of #HurricaneFlorence tonight and I?m welcomed with this Emergency Alert warning me to leave an area that?s marked as a mandatory evacuation zone.
450,1040030499383795712,hurricaneFlorence2018,??????: Florida babies ain?t scared of no damn Hurricane Florence??
451,1040031806643429378,hurricaneFlorence2018,"Well, wish us luck. This is the biggest hurricane we?ve been through. We live in downtown Washington, NC. It?s gonna get crazy by tomorrow."
452,1040033016217776131,hurricaneFlorence2018,"This gem better have been the first item evacuated from Wilmington, North Carolina. I thoroughly enjoyed my visit this summer to the area and especially The Barbary Coast, Wilmington?s?"
453,1040036777002770432,hurricaneFlorence2018,Port of Charleston is currently closed to all commercial traffic and all transfer operations. Sustained gale force winds of 25 mph and gusts up to 40 mph are expected within 24 hours. #Florence
454,1040044716711141381,hurricaneFlorence2018,Praying for the people and places across North Carolina as Hurricane Florence closes in ??
455,1040050063873957888,hurricaneFlorence2018,"Training before the storm #florence #dtr #trianglenc Morrisville, North Carolina"
456,1040052066964652037,hurricaneFlorence2018,"Don?t be fooled by the beautiful weather!! Disaster is at the doorstep, as the Governor of North Carolina said today. The National Weather Service calls #HurricaneFlorence ?The Storm of a Lifetime?. The mood on the North Carolina coast? Seeing it before changes forever."
457,1040054132692934657,hurricaneFlorence2018,Praying tonight for all our NC family being affected by this hurricane! #ncohana Convey Of Hope is ready and waiting to help with the recovery! This is exactly what your Speed the Light?
458,1040057259915714560,hurricaneFlorence2018,So we can basically live out of our SUV now. #HurricaneFlorence
459,1040058463110488064,hurricaneFlorence2018,"There's a dangerous hurricane bearing down on millions of Americans, and you're on some bullshit. You're awful"
460,1040062572899323904,hurricaneFlorence2018,"Live from the Food Lion w/ this afternoon...doors closed, parking lot empty, metal sheets over the glass windows in front #HurricaneFlorence #1010WINS"
461,1040068484372287490,hurricaneFlorence2018,"Some people don?t hurricane well. #notwindproof #hurricaneflorence #wilmingtonnc Wilmington, North Carolina"
462,1040078695279591430,hurricaneFlorence2018,Reminiscing on the goodtime?s at Ocracoke island this summer! I hope the huge storm off brewing off the coast right now dies down a little and saves the little island! ?#hurricaneflorence #hurricanelane #hurricane #6pack #crazycraver #ocracokeisland #ocracoke #sunsoutbunsout
463,1040080829261795328,hurricaneFlorence2018,"Say what is this? These are floodgates installed at the lower level of the Macy's at Crabtree Valley Mall as seen by my very eyes tonight (Wednesday, September 12th, 2018). I?m sure they?ll be tested within the next few days from the forecasted rain of #HurricaneFlorence..."
464,1040102698627072000,hurricaneFlorence2018,"Hi - have you discussed the rainfall/flooding potential in the North Carolina southern appalachians? If you have, could you tell me approximately which blog update I should look at? I really appreciate your analysis. Just gathering info since I live feet away from a river."
465,1040143159014182912,hurricaneFlorence2018,Holy Crap! Can you please provide the dialogue between Trump and this hurricane so everyone can see the collusion between him and weather? Thanks.
466,1040184415719186432,hurricaneFlorence2018,"Walk over from the parking garage to work, what a beautiful calm before the storm #CarolinaStrong"
467,1040187329380601856,hurricaneFlorence2018,Hurricane Florence now becoming visible on radar. It?s now-casting time. A Tornado Watch could be issued for most of Eastern NC later this morning. #Florence
468,1040204465931014145,hurricaneFlorence2018,#HurricaneFlorence A hurricane ? looks similar to a tornado ? in the way it spins. Is it just a super large spread out tornado with an eye? And does a tornado have an eye?
469,1040210253365866496,hurricaneFlorence2018,"Good Morning from a cloudy and breezy #Charleston, SC. The latest from here as we cover #HurricaneFlorence on and stations around the country. #StaySafe"
470,1040212400375562240,hurricaneFlorence2018,Hurricane headed my way and I can't keep up with the weather at work because my app won't work properly. Thanks
471,1040215990800474112,hurricaneFlorence2018,"PSA: Pine Forest High School and South View High School have been turned into emergency shelters due to the incoming hurricane. Both of these schools are pet friendly. Please think of your pets safety too. Be sure to bring pet medications, leash, crate, etc. Be safe!!!"
472,1040217520689565696,hurricaneFlorence2018,"being in NC it's good news it's dropped to a Cat 2, but #HurricanceFlorence has increase size to over 350 miles wide! Tropical storm winds reaching over 170 miles! ?? for us!"
473,1040219186377584640,hurricaneFlorence2018,"Thanks! We evacuated to Greensboro...I?m concerned about our house at the beach flooding, but we?ve got our kids and dogs, so we?ve got the most important stuff taken care of. ??"
474,1040223018167885825,hurricaneFlorence2018,Our good friend of sharing how IoT helps out with hurricanes preparedness. Stay safe out there Carolinas! #iot #ncriot #HurricaneFlorence2018 #nextmattersmost
475,1040224772771274753,hurricaneFlorence2018,Me trying to get to my boyfriends house during this hurricane
476,1040229692576595968,hurricaneFlorence2018,"As we prayerfully intercede for those in the path of Florence (including much of my family!), here?s an article to facilitate a biblical understanding of hurricanes and to formulate a practical response. #Florence #PrayersfortheEastCoast"
477,1040230269452738568,hurricaneFlorence2018,RIGHT NOW: We're getting our first look at images off #HatterasIsland as #HurricaneFlorence moves in. Storm surge is a huge worry there and you can see why! [Pictures are from #13NewsNow viewer.]
