,tweetids,topics,cleanedtweets
571,727596037842423808,fireYMM2016,RMWB asking residents to avoid areas under evacuation notice. #ymm #ymmfire
572,727596065860390912,fireYMM2016,"We've got your back, ! #YMM #YMMFire"
573,727596176212549632,fireYMM2016,. coming after grabbing photos. going home to pack. Just me and in office. #ymm #ymmfire
574,727596339383652354,fireYMM2016,Now is telling residents to not return home in evacuation zones even for pets. #ymmfire #ymm
575,727596353174409216,fireYMM2016,More from Fort McMurray where the wildfire situation has worsened Tuesday afternoon #ymm #ymmfire #abfire
576,727596492509208577,fireYMM2016,View from my friend's backyard....What can you do but hope and pray. #ymmfire
577,727596553226039302,fireYMM2016,Quite the large pyrocumulus cloud associated with the fires in Fort McMurray #ymmfire #abstorm
578,727596658725425153,fireYMM2016,"RCMP are going door-to-door. If you're in Abasand, Grayling Terrace, Beacon Hill go to Macdonald Island. Mandatory evacuation #ymmfire"
579,727596970739703808,fireYMM2016,"hi there, Highway 63 is open however there may be traffic delays. #ymm #ymmfire"
580,727596987143626753,fireYMM2016,: Shot of #ymmfire from command centre. #cbc courtesy
581,727597148154433537,fireYMM2016,People are filling up on gas as they leave. Still large lineups to get out of the area #ymm #ymmfire
582,727597230463426560,fireYMM2016,"Video of what's going on in Fort Mac as fire spreads, please stay safe!!! #YMMFire"
583,727597283764776960,fireYMM2016,The #ymmfire situation has changed drastically in the last 1/2 hour #ymm
584,727597460290330624,fireYMM2016,A friend just shared this picture from #ymm #woodbuffalo #ymmfire Hope everybody stays safe!
585,727597492045406208,fireYMM2016,: Here's the latest on the Fort McMurray wildfire situation. #ymm #ymmfire #Abfire #yeg
586,727597538988032000,fireYMM2016,"People being asked not to return home if they aren't there, stay away #ymm #ymmfire"
587,727597573985439747,fireYMM2016,Wow. Fire has now reached Beacon Hill in Fort McMurray. #yeg #Ymm #Ymmfire
588,727597734421618688,fireYMM2016,My thoughts are with the displaced residents of #ymm &amp; my thanks go out to the first responders. Please stay safe as this develops. #ymmfire
589,727597879959781377,fireYMM2016,"No sign of flames in Abasand, yet. Thick smoke, wind gusts, and lots of ash though. #ymmfire #ymm"
590,727597991708631041,fireYMM2016,Hey Fort Mac peoples - stay safe. Possessions can always be replaced. Lives cannot. #ymmfire #Alberta
591,727597996267868160,fireYMM2016,"Smoke is getting way thicker at ground level now, lots of emergency vehicles heading south on hwy 63 #ymmfire"
592,727598009043800064,fireYMM2016,. officials telling anyone evacuated in #ymm to not return home. #ymmfire
593,727598025221279745,fireYMM2016,Highway 63 is OPEN. Please expect delays as a result of traffic congestion. #YMMFire #YMM
594,727598059115274240,fireYMM2016,Fort McMurray wildfire from Highway 63 north Tuesday afternoon #ymm #abfire #ymmfire
595,727598186739699712,fireYMM2016,my thoughts are with everyone having to go through this #ymmfire #ableg
596,727598185728737280,fireYMM2016,": State of Emergency remains as #ymmfire doubles in size. Update coming at 11 AM, we will try to livestream #ymm"
597,727598212991713280,fireYMM2016,Still getting worse and the wind ain't helping...! #ymmfire
598,727598303148302336,fireYMM2016,Thinking of my friends near #ymmfire Stay safe. Take care up there.
599,727598354511859713,fireYMM2016,"#ymm if you need a place to crash in #yeg, come here! I've got 2 couches, a bed, a floor, a backyard for tents, just come! #ymmfire"
600,727598418806210560,fireYMM2016,UPDATED: Hundreds in Fort McMurray told to evacuate. People not currently at home told not to return. #ymm #ymmfire
601,727598886215258112,fireYMM2016,RMWB reminding residents Hwy 63 is OPEN but expect delays from traffic. #ymm #ymmfire
602,727599045783527424,fireYMM2016,Jesus Christ. Prayers up to the people in Northern AB. #YMMfire
603,727599166151663616,fireYMM2016,A look at the area under voluntary evacuation in Thickwood #ymmfire
604,727599207784296452,fireYMM2016,Can't stop crying. So worried about my #ymm friends &amp; family. Thank God you're a strong group of dang warriors or I'd fall apart #ymmfire ️
605,727599250528309248,fireYMM2016,The wind is pretty strong where we are. Smoke moving fast #ymm #ymmfire
606,727599256849108996,fireYMM2016,"Hey greenies, compare GHG's coming from the #ymmfire this afternoon, to emissions from all Oil Sands activities combined for all years."
607,727599261412515840,fireYMM2016,Panorama outside my house in timberlea. Smoke is super bad here. #ymmfire #ymm
608,727599318325186561,fireYMM2016,": Pray for Fort McMurray everyone, it looks really scary right now #ymmfire"
609,727599358754033665,fireYMM2016,Hate leaving my house thinking will be the last time I will see it &amp; all inside. Such an amzingly scary time. #ymmfire
610,727599501968433152,fireYMM2016,#ymmfire pics by #ymm #cbc
611,727599569610100740,fireYMM2016,Highway 63 is open. If you're in Thickwood voluntary evacuation you're asked to head to Noralta Lodge #ymmfire
612,727599632621015040,fireYMM2016,I feel helpless. Thoughts &amp; prayers are with everyone #ymm #ymmfire #fortmcmurray
613,727599643060797440,fireYMM2016,MAP: Officials with issued this map indicating area under voluntary evac. notice. #ymmfire #ymm
614,727599786421948416,fireYMM2016,There are now flames probably a block and a half from where we are #ymm #ymmfire
615,727599979787735041,fireYMM2016,#ymmfire This is so surreal. Please let everyone stay safe. Heartfelt gratitude to firefighters and volunteers.
616,727600020661280768,fireYMM2016,#realmartindrive #fortmcmurray #ymmfire #ymm the fire and smoke is crazy
617,727600142300397572,fireYMM2016,Just finished praying. Will continue to pray #ymmfire
618,727600354393784320,fireYMM2016,Mandatory evacuations in place in Fort McMurray - the heart of Canada's oil sands #ymm #ymmfire
619,727600423364792320,fireYMM2016,I hope all our Members working #ymm are safe. #ymmfire #abfire
620,727600426355412992,fireYMM2016,: This area of Thickwood is under voluntary evac order. Residents should be prepared for mandatory evac #ymm #ymmfire http…
621,727600551278436352,fireYMM2016,Stay safe everyone. Thank you to our first responders. #ymm #ableg #ymmfire
622,727600709680533504,fireYMM2016,My heart goes out to everyone in #ymm today as I watch fire conditions worsen. Stay safe first responders and residents. #ymmfire
623,727600742610042880,fireYMM2016,Downtown Fort McMurray. #ymm #ymmfire #cbc Pics by
624,727600767041839104,fireYMM2016,Mandatory evacuation notices issued for Fort McMurray neighbourhoods. Others on voluntary notice #ymm #ymmfire
625,727600833714495488,fireYMM2016,: Update from downtown. Keep it locked to KAOS 91.1 for updates. #ymm #ymmfire
626,727600843604828160,fireYMM2016,"Wood Buffalo Forest Fire Update: May 3, 2:30 p.m #ymm #ymmfire #rmwb"
627,727600871228452868,fireYMM2016,"Coming up on at 3 on we'll hear from a reporter in Fort McMurray on the #ymmfire ""it's very serious, it's very close to homes."""
628,727600888748101633,fireYMM2016,Absolutely terrifying and gut-wrenching stuff in Fort McMurray right now. #ymm #yeg #ymmfire
629,727600912831643648,fireYMM2016,The trailer park is now on fire. Had been evacuated since Sunday #ymm #ymmfire
630,727601152812978176,fireYMM2016,Nothings more useless than telling twitter your thinking about #ymmfire
631,727601189513109504,fireYMM2016,Smoke visible at edge of radar beam #Ymm #ymmfire
632,727601329351331840,fireYMM2016,"I'll second this, and add to the mix. #ymm #yeg #ymmfire"
633,727601331737780224,fireYMM2016,Wild video of the fire getting closer to Fort McMurray. #ymmfire
634,727601344656330752,fireYMM2016,: So scary and absolutely heartbreaking #ymmfire Stay safe!
635,727601369205506048,fireYMM2016,Keep safe #ymm. Thoughts with the first responders dealing with horrible #ymmfire today.
636,727601370606403584,fireYMM2016,#ymmfire trapped in Abasand! Haven't moved in 30 mins and can see flames!! Please help!!
637,727601377875099648,fireYMM2016,Now a wall of flame along highway 63. #cbc #ymmfire
638,727601450549792768,fireYMM2016,"If you're leaving Ft. Mac, there are hotels down the 881 in Conklin and Lac La Biche. You can try there. #ymmfire"
639,727601484502798337,fireYMM2016,"WILDFIRE - Backyards in Abasand reported on fire, parts of beacon hill on fire as well. #ymm #YMMFire"
640,727601530438848516,fireYMM2016,"Serious situation unfolding in Fort McMurray, AB as wildfires approach the city. Stay safe, everyone. #ymmfire"
641,727601555592126464,fireYMM2016,How do you even fight this? #Yeg #ymm #Ymmfire
642,727601631685021696,fireYMM2016,Traffic is Abasand is jammed and if the fire gets much closer we are all sitting ducks on the road if traffic doesn't move #ymm #ymmfire
643,727601693236428800,fireYMM2016,"My thoughts and prayers go out to the community of Fort McMurray. A resilient, hard-working people who have made Alberta strong. #ymmfire"
644,727601695958540288,fireYMM2016,"For #ymm #ymmfire updates, follow"
645,727601760601182208,fireYMM2016,More photos from around #ymm. You can't enter evacuated areas. #ymmfire #rmwb
646,727601766909480962,fireYMM2016,Reporters working #ymmfire: Be. Safe.
647,727601848874467328,fireYMM2016,Out of control #ymmfire #YMM
648,727601901466869760,fireYMM2016,This is the scariest thing I've ever seen. I hope everyone is safe and taking care of each other. #ymm #ymmfire
649,727601951043670016,fireYMM2016,"Videos of the fires in #FortMcMurray are intense. Friends, stay alert and stay safe out there. #StopDropRoll #YMMFire"
650,727601966583562242,fireYMM2016,"Prayers up for everyone impacted by #ymm #ymmfire - hope disabled, Housebound getting help to evacuate..."
651,727602011600912384,fireYMM2016,Our team is currently working with officials to help house kids evacuated from a group home. #ymm #ymmfire
652,727602013312155653,fireYMM2016,: Shared: Wildfire #ymmfire
653,727602181248057344,fireYMM2016,Omg. I'm watching my hometown go up in flames. This is awful. #ymmfire Stay strong Fort Mac!
654,727602208192090112,fireYMM2016,This is from our other crew nearby close to Highway 63. #ymm #ymmfire
655,727602283337277440,fireYMM2016,"Breaking: Flames are now visible on the tree tops of Abasand, as people flee. #ymm #ymmfire"
656,727602288685092866,fireYMM2016,"I guess the Fort McMurray wildfire (#ymmfire) doesn't count as a Twitter Moment yet, but that census thing does"
657,727602292199968768,fireYMM2016,". please!!! ppl one retweet=one less flame, #ymmfire"
658,727602325884272640,fireYMM2016,"HAPPENING NOW: Fort McMurray, Alta., wildfire forces more people from their homes | LATEST: #ymm #ymmfire"
659,727602532671881216,fireYMM2016,"Scary image here. Everyone please find safety, &amp; don't forget about your pets and animals #alberta #ymm #ymmfire"
660,727602552678686721,fireYMM2016,": For the win, one road out of #Abasand. #ymm #ymmfire"
661,727602708153131009,fireYMM2016,keeping our friends and colleagues in #ymmfire in mind. Stay safe. Here if you need us.
662,727602721994375168,fireYMM2016,: Smoke has covered the sun in the Mac! #hashtag #ymmfire
663,727602783591931904,fireYMM2016,"Well, #YMM, I think I speak for everyone else: just tell us how/when we can help. Thinking of you guys. Be safe. #ymmfire #yyc #yeg"
664,727602806320861184,fireYMM2016,Sending all my love to #ymm today. Heartbreaking and scary situation unfolding. #ymmfire
665,727602864265175041,fireYMM2016,Our thoughts are with the people of Fort McMurray and with the first responders working for the safety of the community. #YMMFire
666,727602923354525696,fireYMM2016,Wildfire at #ymm going from bad to worse quickly. Heavy winds carry flames closer to city. #cbc #ymmfire
667,727602944619761666,fireYMM2016,I'm worried that #ymmfire will make this article unpleasantly relevant again.
668,727602952853061632,fireYMM2016,Major backups on #Hwy63. Be prepared with knowing this today. -- #ymm #ymmfire #rmwb
669,727603126434287616,fireYMM2016,"Photo of the wildfire threatening Fort McMurray, Alberta. Wow. #YMMFire"
670,727603189319618561,fireYMM2016,I hope that everybody in #ymm is evacuating to safety. #ymmfire is out of control. Stay safe!
671,727603206092664832,fireYMM2016,Hoping that everyone stays safe in Fort Mac while evacuating and/or fighting the fires. Unbelievable. #ymm #ymmfire #ABfire
672,727603220038750209,fireYMM2016,From our backyard. #ymmfire #ymm
673,727603230272827392,fireYMM2016,"Be prepared and have a plan, always. You never know when a disaster will strike. #prayforymm #ymmfire..."
674,727603263634219009,fireYMM2016,Crazy images out of Fort McMurray. Hoping everyone gets out safe. #ymmfire
675,727603308962029568,fireYMM2016,It's eerily quiet where we are. People slowly getting out. Huge lineups as flames approach #ymm #ymmfire
676,727603308970397696,fireYMM2016,That is a horrifying photograph. #ymm #ymmfire
677,727603373659168768,fireYMM2016,"There are also gas stations down the 881 in Anzac, Conklin, and Lac La Biche. #ymmfire"
678,727603407586873344,fireYMM2016,Our thoughts are with the community of Fort McMurray. Please follow for safety updates. #ymmfire
679,727603446837325824,fireYMM2016,Thinking off all my family in Fort McMurray as everyone is told to evacuate ahhh #staysafe #ymmfire
680,727603487597547520,fireYMM2016,"I hope ppl are safe. But, this is what #climatechange has wrought. #YMMfire"
681,727603492060192768,fireYMM2016,It's interspersed with my #ymmfire tweets.
682,727603494471880704,fireYMM2016,: #ymmfire as seen from Clearwater Inn right now
683,727603522905116672,fireYMM2016,Images coming out form the #ymmfire erie and startling similarities to one fatefull day nearly 5 years ago. #slavelake #ymm.
684,727603558527451136,fireYMM2016,"Hot, dry conditions make for tough firefighting conditions. #ymmfire"
685,727603585630928896,fireYMM2016,Long lines 4 gas in Timberlea as more residents across Fort McMurray prepare to evacuate if necessary #ymmfire #ymm
686,727603590118825984,fireYMM2016,Thoughts are with #YMM residents and first responders. Stay safe. #YMMFire #PrayForRain
687,727603593067433984,fireYMM2016,We're taking in some friends from Ft. Mac tonight. Thankful they got out and are in their way. #ymmfire
688,727603661157896192,fireYMM2016,"BREAKING - being pulled out of Beacon Hill, citing safety concerns. #ymm #YMMFire"
689,727603709878796289,fireYMM2016,"If you know how to do a rain dance, Fort Mac can use you right now. We also need to be ready to donate necessities. #RedCross #ymm #ymmfire"
690,727603733471723520,fireYMM2016,Terrible what is happening in Northern Alberta. Thoughts are with the good people of Fort McMurray. Hoping for your safety. #ymmfire
691,727603749456248832,fireYMM2016,Thinking of the good people of #ymm this afternoon. Hope everyone stays safe. #ymmfire
692,727603786206715904,fireYMM2016,Stay safe #ymm. Thank you to all the men and women keeping our city safe. #ymmfire
693,727603799548792832,fireYMM2016,My thoughts go out to all those in Fort Mac today. Stay safe... #ymmfire
694,727603852409602049,fireYMM2016,You need to see this wildfire from Fort McMurray. #ymmfire
695,727603917505241088,fireYMM2016,"Due to #ymmfire, the Oil Sands Discovery Centre will be closed until further notice. Stay safe."
696,727603947582578689,fireYMM2016,The pictures and videos coming out of #ymmfire are absolutely heartbreaking. I hope the weather shifts.
697,727603965051998208,fireYMM2016,Le feu de Fort McMurray.... Be safe everyone. #ymmfire #ABfire
698,727604067141181440,fireYMM2016,Ugh. Hang in there Fort Mac. #ymmfire #ymm. Stay safe all.
699,727604295357489153,fireYMM2016,: This is scary to see. #ymmfire
700,727604327645241344,fireYMM2016,Indian Beach Campground in Anzac is available for evacuees. If you can head south you can camp out there. #ymm #ymmfire
701,727604468053901312,fireYMM2016,Across the road from Gregoire right now! #YMMFire #YMM
702,727604513306120192,fireYMM2016,"Mandatory evacuation for Abasand, Grayling Terrace &amp; Beaconhill. Voluntary evac. for parts of Thickwood. #ymmfire"
703,727604515889938432,fireYMM2016,": Some absolutely terrifying images coming out of Fort McMurray now, where fires have gained intensity. #ymmfire"
704,727604556280926208,fireYMM2016,This is what nightmares are made of #ymm #ymmfire get to safety folks. Absolutely terrifying.
705,727604631472201728,fireYMM2016,At what point do you declare #YMM in a state of emergency?? #YMMfire
706,727604782622351360,fireYMM2016,"Very, very smoky at ground level in #ymm now. #ymmfire"
707,727604819179888641,fireYMM2016,Ominous view from thickwood #ymm #ymmfire #ABfire
708,727604920354902016,fireYMM2016,"New ""critical alert"" just out from province. #ymm #ymmfire"
709,727605090522042368,fireYMM2016,A lot of people are hanging around. You can clearly see flames. #ymm #ymmfire
710,727605099757867008,fireYMM2016,Praying for #ymm #ymmfire For the residents and for those fighting the fires. Stay safe and God bless. #ymm #staysafe
711,727605105231577088,fireYMM2016,BREAKING: Wildfire shifts in Fort MacMurray. Major evacuations underway #ymmfire
712,727605234361634816,fireYMM2016,Praying for the safety of Fort McMurray residents and first responders. Photos are unbelievable #ymmfire
713,727605331522682880,fireYMM2016,BREAKING: Ft.MacMurray fire situation now very serious...#ymmfire
714,727605351806291974,fireYMM2016,Wildrose Leader Brian Jean is leaving Edmonton immediately to Fort McMurray #ymmfire #ableg
715,727605350342352897,fireYMM2016,My prayers out to the people of Fort Mcmurray! Clinicians from our business are in that area :'( #ymm #abfire #ymmfire
716,727605377844420608,fireYMM2016,Stay safe fellow flatlanders... this is scary shit #ymmfire
717,727605383980781569,fireYMM2016,"If you are safe, tell us what you see in #ymm #ymmfire 1-780-468-7432"
718,727605387894108162,fireYMM2016,CTV News has learned the Centennial Trailer Park has been destroyed in the fire. #ymmfire
719,727605547894226944,fireYMM2016,People fleeing neighbourhood running into wall of traffic. #yeg #ymm #Ymmfire
720,727605757038891008,fireYMM2016,"My most heartfelt thanks to the firefighters in , who are working so hard to keep Albertans safe #ymmfire"
721,727605900211425280,fireYMM2016,see the fires up north? #ymmfire
722,727605909388546049,fireYMM2016,Praying for Fort Mac #sosad #ymmfire
723,727605995719958528,fireYMM2016,Holy hell! Be safe everyone! #ymmfire #yyc #calgary
724,727606094378479616,fireYMM2016,Stay tuned to &amp; &amp; local radio for updates on the fire. Please be safe. #YMM #RMWB #ymmfire #fortmcmurray
725,727606245801103360,fireYMM2016,We have packed up and are leaving this location. Moving to safety #ymm #ymmfire
726,727606264377671680,fireYMM2016,Hey check out northern AB. One of our cities is in real shit #ymmfire
727,727606303070130177,fireYMM2016,Please be safe everyone.. Don't forget your animals! They need you just as much! #ymmfire
728,727606394162184192,fireYMM2016,"As the story of the #ymmfire unfolds, keep our news crews in your thoughts. #staysafe"
729,727606422838509568,fireYMM2016,"Lots of friends leaving #ymm, please let us know. #ymm #ymmfire"
730,727606485337792512,fireYMM2016,Threat from #ymmfire has severely escalated in the last hour #ymm
731,727606488672272384,fireYMM2016,Frightening images coming from our Fort McMurray centre. Stay Safe #FtMac #ymmfire
732,727606541768101889,fireYMM2016,"Stepmom just texted me this pic with the msg ""We've left town!"" Some scary pics coming out of #ymm. #ymmfire"
733,727606583488733184,fireYMM2016,I know firsthand how hard it is to have to leave your home &amp; community. My thoughts &amp; prayers are with everyone in #ymmfire
734,727606588157005824,fireYMM2016,We are bumper to bumper across four lanes of traffic trying to get to a safe spot #ymm #ymmfire
735,727606671497932800,fireYMM2016,I hope everybody is staying safe up in Fort McMurray. That fire is looking scary. #ymmfire
736,727606737247703040,fireYMM2016,I am so grateful that had an emergency plan &amp; is doing everything they can to protect their residents #ymmfire
737,727606762623262720,fireYMM2016,Husband sent me this from his office. So scary. He is safe Praying for Fort Mac. #Staysafe #ymmfire #abwildfire
738,727606795309457408,fireYMM2016,Final look from Abasand. We're getting out and you should too. #ymm #ymmfire
739,727606815140110336,fireYMM2016,Traffic at a standstill in a asana. Are we ever gonna get off this hill traffic control? #ymmfire
740,727607035509018625,fireYMM2016,: Pray for Rain. Please.️#ymmfire #homelands #Denendeh
741,727607064730554368,fireYMM2016,This is unreal. All the prayers for #ymm #ymmfire
742,727607178538835968,fireYMM2016,"They finally started to fill the potholes, problem is its south on 63 leaving the #ymmfire"
743,727607198877016064,fireYMM2016,The view behind us. At least a hundred still need to get out #ymm #ymmfire
744,727607281236377600,fireYMM2016,"Hoping they're able to get this fire under control soon, stay safe friends #ymmfire"
745,727607292842024960,fireYMM2016,Still stuck on the road in Abasand and the flames are getting closer. Please get us all out of here. Haven't moved in 30 mins #ymmfire #ymm
746,727607293160919040,fireYMM2016,Fort McMurray is in our thoughts today. Please stay safe. #ymmfire
747,727607322764292098,fireYMM2016,All transit buses have stopped in the region except for those running shuttles #ymm #ymmfire
748,727607324815167489,fireYMM2016,": Fort McMurray Fire: Boreal forests ""like to burn"", makes fighting fires a challenge. #yeg #ymm #ymmfire #Abfire https:/…"
749,727607427848359937,fireYMM2016,Fleeing Fort Mac residents stuck in gridlock traffic. This is horrifying. #ymmfire
750,727607491186425856,fireYMM2016,We’re sending our #ymm employees home and will close the office for today and until the emergency has passed. #ymmfire
751,727607520592834564,fireYMM2016,"For information on fire developments, please call 780-762-3636. #YMM #YMMFIre"
752,727607616591929344,fireYMM2016,"As an #abflood 2013 evacuee, I'm happy to pay-it-forward to help #ymmfire evacuees in any way I can."
753,727607657935212545,fireYMM2016,Yikes! Looks scary up there! Stay safe #ymm #ymmfire
754,727607679774953472,fireYMM2016,"If you’re in the #ymmfire area, please stay tuned to local radio &amp; social media channels and monitor the service."
755,727607698598985728,fireYMM2016,: Good lord! #Ymmfire
756,727607711727292416,fireYMM2016,Gregoire is under mandatory evacuation. Residents should go to the Anzac Rec Centre #YMM #YMMFire
757,727607733457817600,fireYMM2016,Chateau Nova has evacuation rates for anyone in need! #ymmfire #abfire #besafe
758,727607824570712064,fireYMM2016,Our thoughts are with the residents of Fort McMurray! #ymmfire
759,727607847450750976,fireYMM2016,so sad to see the images from #ymmfire and #ymm - keep safe everyone.
760,727607855587549184,fireYMM2016,There is a very real chance my childhood house is going to burn down. I'm so sad right now. I hope everyone gets out safe. #ymm #ymmfire
761,727608080389705728,fireYMM2016,Who is in charge? Where do we go for information? How about folks in timber lea? #ymm #ymmfire
762,727608161335574529,fireYMM2016,"For #ymmfire updates &amp; evacuations: , , &amp; ."
763,727608195997294592,fireYMM2016,"Fire has entered city limits. Houses in Abasand, trailers in Centennial on fire. Mandatory evacuation for Thickwood. #ymm #ymmfire"
764,727608241316728833,fireYMM2016,Major gridlock at the main intersection. It feels like everyone in the city is trying to get out #ymm #ymmfire
765,727608267539685376,fireYMM2016,"Images, videos, and tweets coming out of #FortMcMurray are terrifying... #ymmfire"
766,727608266751131648,fireYMM2016,"Stay safe Fort McMurray. Keep everyone here in your prayers please, y'all are in mine as well #ymmfire"
767,727608312469065729,fireYMM2016,UPDATE: Thickwood and Wood Buffalo neighbourhoods now under MANDATORY evacuation #ymm #ymmfire
768,727608368563511297,fireYMM2016,Terrifying seeing the fire up in Fort Mac. Hoping for rain on #ymmfire
769,727608477565100032,fireYMM2016,Hopefully the wont take the #ymmfire evacuation as an excuse to break-in to private homes and rifle for rifles. #abpoli
770,727608505113321473,fireYMM2016,Looks like you're leaving the depths of hell. That fire's INSANE! #ymmfire
771,727608509148225538,fireYMM2016,"The images being shared from #ymmfire are terrifying. Be safe, coworkers and competitors alike! #ymm"
772,727608525023682561,fireYMM2016,Thinking of all those in Fort McMurray - be safe #ymmfire
773,727608590563954689,fireYMM2016,: Another picture from our other crew. Long lineups at every gas station #ymm #ymmfire
774,727608607500537858,fireYMM2016,Scary Scary stuff! Stay safe Ft. Mac! -Rog #ymmfire
775,727608876464377857,fireYMM2016,Prayers for all in #ymm #ymmfire Take care.
776,727608896685256705,fireYMM2016,"BREAKING: Mandatory evacuation order in place for Thickwood, and residents south of Thickwood Dr. - as is Gregoire. #ymmfire #ymm"
777,727608953023041537,fireYMM2016,#ymmfire I wonder if they are using both sides of the divided highway to get out-doubles your capacity.
778,727608958488285184,fireYMM2016,#ymmfire is now trending in #Toronto
779,727609008429768704,fireYMM2016,Hoping everyone safely gets evacuated out of there quickly! #ymmfire
780,727609018781290497,fireYMM2016,My heart goes out to those in Fort McMurray. Stay safe people.#ymmfire
781,727609020056358912,fireYMM2016,"Thinking of all our staff, friends, family, colleagues, neighbours &amp; 1st responders impacted by the fires in Fort Mac. #ymmfire #staysafe"
782,727609038977011712,fireYMM2016,I am selfishly glad you are here right now. Stay safe ! #ymmfire
783,727609051681427457,fireYMM2016,My heart is breaking. Please stay safe everyone. #ymm #ymmfire
784,727609155851145216,fireYMM2016,Omg! Stay safe #ymm #ymmfire These pictures are truly terrifying!
785,727609167205171200,fireYMM2016,Jesus Christ... Sending all my hope to friends in Fort McMurray right now. Just terrifying. #ymm #ymmfire
786,727609192358420481,fireYMM2016,Thinking of everyone affected by the #ymmfire #besafe
787,727609208141717504,fireYMM2016,"Gregoire, Thickwood, Wood Buffalo mandatory evacuation. Gregoire go to Anzac. Everyone else go to Noralta Lodge #ymm #ymmfire"
788,727609266400436225,fireYMM2016,Terrifying. Hope they can get #ymmfire under control soon.
789,727609272784146432,fireYMM2016,Evacuations of Thickwood and Gregoire are now MANDATORY if you are in those areas stay calm and get out. #ymm #ymmfire
790,727609303738155008,fireYMM2016,I was literally screaming at him for us to leave #ymm #ymmfire
791,727609309496901632,fireYMM2016,Everyone please stay safe and if you need anything just call or text me #ymmfire
792,727609321593282560,fireYMM2016,"Watching footage from Ft. Mac, scary, scary stuff. Praying for friends out there. Be safe. #ymm #ymmfire"
793,727609441760231424,fireYMM2016,Forest fires cause evacuations in Fort McMurray. Follow and for updated. #ymmfire
794,727609462673002496,fireYMM2016,"Thoughts and prayers are with my friends in Fort Mac, fire season was always tough but this is terrifying #ymm #ymmfire"
795,727609460340842496,fireYMM2016,This is horrible. Hope everyone can get out of the way quickly and safely #ymmfire
796,727609581791219713,fireYMM2016,"At this point, we're just praying this isn't Slave lake 2.0. #yeg #ymm #ymmfire #FortMcMurray"
797,727609607678398464,fireYMM2016,: Fire worsening along highway 63. Multiple explosions heard. #cbc #ymmfire
798,727609653090078720,fireYMM2016,"Nightmare. And you know there are little kids in some of those vehicles, just getting so scary.. #ymm #ymmfire"
799,727609653702578176,fireYMM2016,High res. NASA visible satellite imagery from today shows smoke from fires in Fort McMurray area #ymmfire
800,727609684400578560,fireYMM2016,": Our colleagues in Fort McMurray reporting backyards in Abasand on fire, as well as parts of Beacon Hill #ymm #YMMFire"
801,727609716394708992,fireYMM2016,: UPDATE: Evacuation orders still in place due to #ymmfire. Details here: #yeg #ymm
802,727609841384968192,fireYMM2016,Just seeing new pics of #ymmfire now. My heart breaks for you all. Stay safe. We will all be here to help you as best we can.
803,727609921798311936,fireYMM2016,Officials said evacuees should head to the Anzac Rec. Centre at 237 Stony Mountain Road. #ymmfire
804,727609953259675648,fireYMM2016,"Everyone in Fort McMurray please stay safe. And the rest of the world, please pray for us #ymmfire"
805,727609995412430848,fireYMM2016,"Residents in these areas should evacuate to the Noralta Lodge, 21 km north of #ymm take 63 to the Suncor exit and follow the sights #ymmfire"
806,727610067294531585,fireYMM2016,Thickwood North under voluntary evacuation with 30 minutes notice expected for mandatory evacuation #ymmfire #fortmac
807,727610108834783232,fireYMM2016,unbelievable so close to home #ymmfire
808,727610154003234817,fireYMM2016,"Everyone in #ymm stay safe, you are in our thoughts. #ymmfire"
809,727610151356620800,fireYMM2016,Send &lt;3 to my family in #ymm #ymmfire scary stuff. be safe.
810,727610158575067137,fireYMM2016,Work has stopped here at Syncrude to allow people in affected areas to evacuate. Stay safe folks. #ymm #ymmfire
811,727610194545414144,fireYMM2016,Heart-wrenching to see latest images of #ymmfire. Ready to help and all of in whatever way #yeg can. #yegcc
812,727610237872701441,fireYMM2016,"Terrible whats happening in my hometown right now, be safe everyone! #ymmfire"
813,727610240816939009,fireYMM2016,"Those fires are scary, hopefully everyone makes it away safely. Be safe. #ymmfire #ymm"
814,727610261788491776,fireYMM2016,: Terrifying #ymmfire
815,727610293522595840,fireYMM2016,Holy moly... Hope everyone gets safe #ymmfire
816,727610304696180737,fireYMM2016,Here's what it looks like where we are now. It's total gridlock #ymm #ymmfire
817,727610323855777793,fireYMM2016,view from the air of the Ft. McMurray fire. #ymmfire
818,727610362363666433,fireYMM2016,: My thoughts and prayers go out to all in Ft McMurray. #ymmfire
819,727610366750904320,fireYMM2016,Please donate to the Red Cross to help with the evacuation support. #ymmfire
820,727610369909338113,fireYMM2016,Deeply concerned &amp; worried for friends &amp; family in #ymm #ymmfire #forestfires #Alberta
821,727610424795881472,fireYMM2016,Follow for Fort McMurray wildfire updates. #ymmfire
822,727610654832533504,fireYMM2016,#ymm #fortmcmurray #ymmfire get to a safe distance and follow the orders of law enforcement. #prayforrain
823,727610743781122048,fireYMM2016,Follow for updates on #ymmfire. He is a reporter with . Good luck. Be safe. #yyc
824,727610758494748672,fireYMM2016,More mandatory evacuations for #ymm #ymmfire #rmwb
825,727610761816776705,fireYMM2016,Very little information is reaching the people in #fortmcmurray. Trying to send updates to my dad from Ontario is horrible. #ymmfire #ymm
826,727610797011111936,fireYMM2016,Insanely close to Gregoire. Hopefully it doesn't jusp the highway #YMMfire
827,727610801687822336,fireYMM2016,63 NB closed at Beacon Hill. In town head north to Noralta Graywood. You can still go south to Edmonton. Gregoire evac to Anzac #ymmfire
