,tweetids,topics,cleanedtweets
242,390012466106605568,earthquakeBohol2013,: At least 32 dead after 7.2-magnitude earthquake strikes central Philippines:
243,390012659078148096,earthquakeBohol2013,20 dead as magnitude-7.1 earthquake hits the Philippines
244,390013107851907072,earthquakeBohol2013,#PrayForBohol sana okay lang ang ating mga kababayan dyan. :(
245,390013892203917312,earthquakeBohol2013,"Sana po okey lang si lola,tita at yung mga pinsan ko!! #prayForVisayas"
246,390013967693000704,earthquakeBohol2013,"""A 7.2-magnitude earthquake struck in southeastern Philippines, says USGS."""
247,390014160634793984,earthquakeBohol2013,: praying for their families :(“: At least 32 dead after 7.2magnitude earthquake strikes central Philippines h…
248,390014722667335680,earthquakeBohol2013,: Stay Strong Visayas! #PrayForVisayas #StayStrongVisayas
249,390015087546613760,earthquakeBohol2013,""": #PrayForVisayas : Cebu and Bohol areas affected by earthquake. Sayang ang mga historical church na gumuho :("" !!!!! :((("
250,390015913858052096,earthquakeBohol2013,: All my support to the families of the victims due to the terrible earthquake that hit central Philippines today.
251,390015938998718464,earthquakeBohol2013,Godbless people of Cebu and Bohol #prayforcebu #prayforbohol
252,390017289556197376,earthquakeBohol2013,""": Let's all pray for Cebu and Bohol. #PrayForVisayas """
253,390019466408779776,earthquakeBohol2013,Deadly quake hits Philippines
254,390019529339703296,earthquakeBohol2013,#PrayForThePhilippines #PrayForVisayas #PrayForBohol #PrayForCebu
255,390019768394059776,earthquakeBohol2013,: 7.2 earthquake recorded in the Philippines' Bohol province -
256,390019944554831872,earthquakeBohol2013,Update: At least 28 killed in Philippines magnitude 7.2 earthquake - #sp4zee
257,390020137505411072,earthquakeBohol2013,"""iamKimPisiao: #PrayForVisayas """
258,390024340206395392,earthquakeBohol2013,"Philippines Earthquake Kills 6, Up to 7.1 Magnitude"
259,390025367794118656,earthquakeBohol2013,": [TWITTER]Dara - ""#prayforbohol #prayforcebu"""
260,390026064061153280,earthquakeBohol2013,: i just heard about the earthquake in the philippines! i hope everyone is okay
261,390027490132901888,earthquakeBohol2013,: Stay Strong Cebu and Bohol. May God bless all of you. #PrayForVisayas
262,390028459004547073,earthquakeBohol2013,Waaah ! Buti na lang talaga walang nasaktan sa mga relatives namin. :/ #PrayForVisayas
263,390028685480181760,earthquakeBohol2013,"Dear God,Please Protect those people in Visayas and Mindanao we are hoping that they're safe thank you #PrayForVisayas -Alixia"
264,390029943775563776,earthquakeBohol2013,"News: Major quake shakes central Philippines, kills 20 #jamaica #reggae"
265,390030325465616385,earthquakeBohol2013,7.2 magnitude earthquake hits Philippines
266,390031516660535296,earthquakeBohol2013,It's her Golden Anniversary as a Basilica in 2015! Help restore our Beloved Sto. Niño de #Cebu Basilica. #CebuFinest
267,390031650878656512,earthquakeBohol2013,""": Chocolate Hills in Bohol after #earthquake :( #PrayForVisayas "" OMG."
268,390033223738462208,earthquakeBohol2013,Here's the complete story... #Cebu #Bohol #VisayanEarthquake #EarthquakePH
269,390033240511111169,earthquakeBohol2013,: mgdasal k ndi un nangyaya k p mgretweet ng #PrayForVisayas
270,390034591072804864,earthquakeBohol2013,20 dead as magnitude-7.1 earthquake hits the Philippines
271,390035958432677888,earthquakeBohol2013,Lord please keep them safe #PrayForVisayas #PrayForBoholAndCebu
272,390036000346365952,earthquakeBohol2013,: This is beyond imagination! Heart-wrenching! #PrayForVisayas #PrayForBohol #PrayForCebu
273,390037141209636864,earthquakeBohol2013,: #prayforbohol #prayforcebu
274,390040807043903488,earthquakeBohol2013,: Our hearts and prayers to all those affected by the #earthquake #PrayForVisayas
275,390043055182467072,earthquakeBohol2013,"Orange earthquake alert (Magnitude 5.9M, Depth:20.15km) in Philippines 15/10/2013 08:42 UTC, 6700945 people wi..."
276,390043139073122304,earthquakeBohol2013,: At least 20 killed after magnitude 7.2 earthquake hits the Philippines
277,390045806650068992,earthquakeBohol2013,Philippines Earthquake: At Least 20 Dead - Yahoo News UK via
278,390045848597319680,earthquakeBohol2013,: Stay Strong Cebu and Bohol. May God bless all of you. #PrayForVisayas
279,390046028956577792,earthquakeBohol2013,: All my support to the families of the victims due to the terrible earthquake that hit central Philippines today.
280,390046200897871874,earthquakeBohol2013,The churches must have collapsed to save us from harm. Sto.Nino thank you for keeping us safe. Let us continue to pray. #prayforvisayas
281,390046452573306880,earthquakeBohol2013,7.4 Magnitude Earthquake Topples Down Historic Buildings and Churches in Philippines The 7.4 magnitude quake...
282,390048075772735488,earthquakeBohol2013,: Bohol Earthquake Destroys Century-Old Churches :( #PrayForVisayas
283,390048633623568384,earthquakeBohol2013,"guys if you read this please #PrayForVisayas it's going to be a long night aftershocks keep on coming, and getting stronger :(("
284,390049006883446784,earthquakeBohol2013,: Let's all pray right now for those in the Philippines who have been affected by the earthquake. #philippinesearthquake …
285,390049396978491392,earthquakeBohol2013,I may not be a catholic pero sayang ung mga churches na nasira #PrayForBohol
286,390051846452023296,earthquakeBohol2013,#PrayforVisayas Ambot a. Mapa-bench lang ko buas. :P
287,390051909371166720,earthquakeBohol2013,3 after shock! kaloka... scary! #PrayForVisayas #earthquakePH
288,390052521709801472,earthquakeBohol2013,"Thoughts &amp; prayers for the people of #Bohol, Cebu, Iloilo &amp; all of Central Visayas in the #Philippines. Devastating 7.2 #earthquake"
289,390056141402550273,earthquakeBohol2013,#PrayForVisayas #earthquake This is what happened.
290,390056254644555776,earthquakeBohol2013,"#Earthquake of M 4.6, Mindanao, Philippines"
291,390056271413383169,earthquakeBohol2013,: BREAKING: Police raise death toll to 85 in earthquake in central Philippines
292,390056984449265664,earthquakeBohol2013,Red Cross Emergency Numbers #Cebu Chapter 032- 4124140 | 09209294645 &amp; Bohol Chapter 038-5019175 | 09209031793 #rescuePH
293,390058704113893376,earthquakeBohol2013,: UPDATE: At least 85 killed after 7.1 quake hits southern Philippines
294,390060134392950784,earthquakeBohol2013,#PrayForSouthernLeyte #PrayForCebu #PrayForBohol #PrayForThePhilippines
295,390060444763037696,earthquakeBohol2013,: Update: Police raise death toll to 85 in earthquake in central Philippines -
296,390062797754605568,earthquakeBohol2013,: 67 confirmed dead in Visayas earthquake. #PrayForVisayas
297,390063133294723073,earthquakeBohol2013,": Aww. Ung Bohol na pangarap kong puntaha, nasira na. :'( #PrayForVisayas"
298,390063384973938688,earthquakeBohol2013,: RT : prayers to people of philippines affected by magnitude 7 earthquake. hope all is safe
299,390065331143987200,earthquakeBohol2013,Death toll from major earthquake in central Philippines jumps to 85 - CTV News: CTV NewsDeath toll from major ...
300,390065628939173888,earthquakeBohol2013,"“: Kamong tanan dinha sa cebu ug bohol, God bless ug unta safe, mangampo ta sa atong ginoo.” #PrayForVisayas"
301,390065897353654273,earthquakeBohol2013,: All my support to the families of the victims due to the terrible earthquake that hit central Philippines today.
302,390065905733865472,earthquakeBohol2013,: Please pray for the safety of everyone there in Cebu and Bohol! #PrayForVisayas
303,390066484569210880,earthquakeBohol2013,Philippines #earthquake
304,390067059175866368,earthquakeBohol2013,73 killed as 7.2 magnitude earthquake rattles Philippines - Indian Express
305,390067487020036096,earthquakeBohol2013,heartbreaking.. #PrayForVisayas
306,390067747033325568,earthquakeBohol2013,No tsunami threat to Hawaii after 7.2 quake near Philippines: A strong earthquake shook an area off the coast of...
307,390068581720813568,earthquakeBohol2013,: Tonight let's not forget to #PrayforCebu and #PrayforBohol mga Kapamilya!
308,390068594286919680,earthquakeBohol2013,"Earthquake : M 4.6, 11km NNW of San Isidro, Philippines: Tuesday, October 15, 2013 10:07:24 UTC Tuesday, October..."
309,390069034718220289,earthquakeBohol2013,: At least 73 people now reported dead after 7.2 magnitude earthquake in central Philippines
310,390069202465214464,earthquakeBohol2013,: Please #PrayForVisayas :(
311,390069596721381378,earthquakeBohol2013,""": #prayforbohol #prayforcebu"" #prayforphilippines"
312,390070968258797569,earthquakeBohol2013,: My prayers goes out to the people who were affected by the earthquake. #PrayForVisayas
313,390072163648036864,earthquakeBohol2013,The historical Loboc Church in Bohol Before &amp; after #earthquake #PrayForVisayas God bless the Philippines!
314,390073224794361856,earthquakeBohol2013,: All my support to the families of the victims due to the terrible earthquake that hit central Philippines today.
315,390074978038603776,earthquakeBohol2013,""": DEAR EARTHQUAKE, MY GOD IS BIGGER THAN YOU #PrayForVisayas"""
316,390075003183443969,earthquakeBohol2013,Death toll from a strong earthquake in the Philippines has risen to 85 - 7.2 magnitude quake hit the tourist island of Bohoi.
317,390075397460619264,earthquakeBohol2013,: Heartbreaking. :( #PrayForVisayas #earthquakePH
318,390075435226112000,earthquakeBohol2013,Guys let's pray for our sistres and brothers at Visayas who experienced Magnitude 7.1 earthquake this morning. #PrayForVisayas #earthquakePH
319,390077490401513472,earthquakeBohol2013,this where my genes came from #PrayForVisayas
320,390078673224990720,earthquakeBohol2013,Bangkok Post &gt; Death toll in Philippines quake jumps to 85 - The death toll from a 7.2-magnitude earthquake that s...
321,390078769676832768,earthquakeBohol2013,"Lord, tulungan nyo po ang mga kapatid namin sa Visayas. Keep them in the safe place &amp; secure them with your loving presence #PrayForVisayas"
322,390079478505799680,earthquakeBohol2013,Church is made of people with unwavering faith. Structures may fall but our faith still lives. #prayforcebu #prayforbohol #prayforPH
323,390079889564393472,earthquakeBohol2013,"MMDA teams to help in rescue work in quake-battered areas in Bohol, Cebu: The... #Manila #Philippines"
324,390080023790882816,earthquakeBohol2013,: Major Earthquake Strikes Central Philippines
325,390081055555739648,earthquakeBohol2013,": Cebu City pop. 850,000 about 30 miles from epicentre of #Philippines quake"
326,390081848291778560,earthquakeBohol2013,Death toll in Philippines quake jumps to 93 via
327,390082540369096704,earthquakeBohol2013,: Update: Police raise death toll to 85 in earthquake in central Philippines -
328,390088823436480512,earthquakeBohol2013,": At least 82 dead, churches destroyed as 7.2 earthquake hits Philippines"
329,390088953434361856,earthquakeBohol2013,""": Churches were destroyed because God was too busy protecting our home that he forgot to protect his. #PrayForVisayas """
330,390090169799303168,earthquakeBohol2013,": Please pray for those suffering in the Philippines earthquake, If you'd like to help, we have a PEACE team already there,"
331,390090861859438592,earthquakeBohol2013,: Toll rises to 67 in Philippines earthquake ...
332,390090891199008768,earthquakeBohol2013,"Magnitude 4 5 earthquake hits near Sarangani, Philippines | Watch:"
333,390092669587697665,earthquakeBohol2013,: Churches were destroyed because God was too busy protecting our home that he forgot to protect his. #PrayForVisayas #Earthqu…
334,390092778652172289,earthquakeBohol2013,": UPDATE: More than 30 killed, buildings damaged after 7.1 quake hits southern Philippines"
335,390092908696576000,earthquakeBohol2013,At least 85 people killed in Philippines earthquake
336,390093185516445696,earthquakeBohol2013,Staff and volunteers in action following 7.2 magnitude earthquake in the Philippines - IFRC via
337,390093416169615361,earthquakeBohol2013,: Churches were destroyed because God was too busy protecting our home that he forgot to protect his. #PrayForVisayas #Earthqu…
338,390093453930934273,earthquakeBohol2013,: UPDATE: At least 82 killed after magnitude-7.2 #earthquake in Philippines
339,390093902734045185,earthquakeBohol2013,: Churches were destroyed because God was too busy protecting our home that he forgot to protect his. #PrayForVisayas #Earthqu…
340,390094145999478784,earthquakeBohol2013,: Churches were destroyed because God was too busy protecting our home that he forgot to protect his. #PrayForVisayas #Earthqu…
341,390094317965946880,earthquakeBohol2013,: Churches were destroyed because God was too busy protecting our home that he forgot to protect his. #PrayForVisayas #Earthqu…
342,390094842270711808,earthquakeBohol2013,""": Luzon: Typhoons Visayas: Earthquake Mindanao: War Pray for our Dear Philippines."""
343,390095161033633793,earthquakeBohol2013,#PrayforBohol #PrayForCebu #PrayForBoholAndCebu #PrayForCebuDavaoBoholCDO #PrayForPhilippines
344,390096410927837185,earthquakeBohol2013,": Number of dead in earthquake that hit central #Philippines now 85. Buildings collapsed, bridges, roads damaged."
345,390101540561637376,earthquakeBohol2013,": "": The best weapon YOU have is prayer. #PrayForVisayas #PrayForCebu #PrayForThePhilippines #earthquakePH"""
346,390102752703283200,earthquakeBohol2013,: Major Earthquake Strikes Central Philippines
347,390103260222091264,earthquakeBohol2013,"Ang daming simbahan, kalsada at mga gusali ang nasira dahil sa malakas na lindol. #bohol #cebu :("
348,390104048738656256,earthquakeBohol2013,Philippines quake toll rises | Watch the video - Yahoo News Philippines via
349,390104627548786689,earthquakeBohol2013,were going to be okay #bohol
350,390105709695598592,earthquakeBohol2013,Hope all of my friends and family are safe! #PrayForVisayas
351,390108142379335681,earthquakeBohol2013,: Let us all #PrayForVisayas. God will help them get through this.
352,390110323446792193,earthquakeBohol2013,"Dozens Die In Philippines After Powerful Earthquake: The quake, whose magnitude was reported as 7.2 before bei..."
353,390113364284047360,earthquakeBohol2013,A touching sight i found this morning after the quake #prayer #cebu #bohol #faith #goodnight…
354,390113913733259266,earthquakeBohol2013,: All my support to the families of the victims due to the terrible earthquake that hit central Philippines today.
355,390115230774067200,earthquakeBohol2013,“: #GetWellSoonDanielPadilla beats #PrayForVisayas ”
356,390117093028278273,earthquakeBohol2013,": Just read the news. Earthquake in Philippines. Lets pray for them, inspirits.. #PrayforPH"
357,390117235630411776,earthquakeBohol2013,#PrayForBohol
358,390118904963416064,earthquakeBohol2013,": No matter how many trials come our way, remember that God is with us every step of every day. #PrayForVisayas"
359,390119370547941378,earthquakeBohol2013,: Stay Strong Cebu and Bohol. May God bless all of you. #PrayForVisayas
360,390119517331804160,earthquakeBohol2013,"Praying for healing, recovery and restoration to all the victims of that 7.2 magnitude earthquake. #PrayForVisayas"
361,390120666579894272,earthquakeBohol2013,"Hey Dear,I've heard about earthquake in Philippines. Terrible :( hope U R fine!!"
362,390120884674899968,earthquakeBohol2013,Grabe! Andaming aftershocks! #PrayForVisayas
363,390121794868637696,earthquakeBohol2013,Deadly Quake Strikes Philippines
364,390122554033053697,earthquakeBohol2013,": deep condolences to all people who passed or injured at the 7.1 magnitude quake today in Cebu, Philippines"
365,390123606799163392,earthquakeBohol2013,Crews Begin Quake Cleanup in the Philippines: Rescue crews began cleanup efforts after a devastating earthquake...
366,390124709875970048,earthquakeBohol2013,Let us pray for our brothers and sisters. #PrayforthePhilippines #PrayForVisayas #PrayForCebuAndBohol
367,390124940587835392,earthquakeBohol2013,[Earthquake]strikes tourist islands in central Philippines -Hi_story
368,390126089835520000,earthquakeBohol2013,""": Guys before going to sleep, please dont forget :)) #PrayForVisayas Remember! Prayer is very powerful! :) ~Camille"""
369,390126119187279872,earthquakeBohol2013,Ingat sa mga Kathtropa natin jan sa Cebu lalo na kay #PrayForVisayas
370,390128145031917569,earthquakeBohol2013,"#quake 2013-10-15 13:51:20 (M5.1) NEGROS - CEBU REGION, PHILIPPINES 9.8 123.9 (1cbfb)"
371,390128946139758593,earthquakeBohol2013,#Philippines Dozens killed after earthquake hits Philippines
372,390129684320505856,earthquakeBohol2013,Earnestly #PrayForVisayas Be still Cebu and Bohol! God is good :)
373,390129847931912192,earthquakeBohol2013,: Let's retweet this and #PrayForThePhilippines #PrayForVisayas #PrayforBohol #PrayForCebu #PRAY #BangonPilipinas
374,390130372220289024,earthquakeBohol2013,": Sa lahat ng ViceRylle babies at sa lahat ng mga regular na tao dito sa Visayas.. INGAT kayo, INGAT tayo :) #PrayForVisayas"
375,390131466912292864,earthquakeBohol2013,At least 93 people dead after 7.2 earthquake hits central Philippines | Fox News via #coe215
376,390131638891720704,earthquakeBohol2013,"And it all goes down to ""Thank you Lord, i'm still alive"". It's been a looong day. Goodnight. #PrayForBohol #PrayForCebu"
377,390132570010042368,earthquakeBohol2013,Yun puso ko para sa Loon church. :( #PrayForVisayas
378,390132930716000256,earthquakeBohol2013,: Pray for the Philippines 7.2 magnitude earthquake struck this morning.
379,390135040471887872,earthquakeBohol2013,Philippines Earthquake: Death Toll Now at 85
380,390136432980803584,earthquakeBohol2013,Nakakalungkot malamang puro simbahan ang nasira ng lindol.. #PrayForVisayas #PrayForBohol #PrayForCebu
381,390136500085460994,earthquakeBohol2013,Major Earthquake Strikes Central Philippines - New York Times
382,390136697226555392,earthquakeBohol2013,: PHOTO: The famous Chocolate Hills now... no longer in pure kisses shape... (by Phillip Pepito) #PrayForVisayas http://…
383,390137347313909760,earthquakeBohol2013,Before We Sleep Please #PrayForVisayas
384,390137380893519873,earthquakeBohol2013,Grabe pala yung nangyari sa Bohol and Cebu :( I hope okay yung mga kamaganak namin dun sa Cebu. God Bless everyone. #PrayforVisayas
385,390137720640925696,earthquakeBohol2013,"""that was not bohol fault it was an accident.."" Medyo natawa lang ako dun. #PrayForVisayas"
386,390139293470957568,earthquakeBohol2013,Prayers for the philippines󾮞 #cebu #bohol #earthquake #stateofcalamity #porkbarrel #corruption #flood PEACE n'...
387,390139964584779777,earthquakeBohol2013,Dozens dead as magnitude-7.1 earthquake hits the Philippines
388,390140207838015488,earthquakeBohol2013,Deadly quake strikes Philippines - Dozens dead after 7.2-magnitude earthquake rocks central Philippines
389,390140845376012288,earthquakeBohol2013,: All my support to the families of the victims due to the terrible earthquake that hit central Philippines today.
390,390140958622633985,earthquakeBohol2013,#prayforvisayas #philippines #earthquake #bohol #cebu #prayforphilippines 10.15.13
391,390141495476371457,earthquakeBohol2013,All these photos of our ruined province make me want to cry. ;( #Bohol
392,390144230200328192,earthquakeBohol2013,pray for 'em :') “: At least 82 killed as 7.2-magnitude earthquake hits Philippines ”
393,390145786249359361,earthquakeBohol2013,": #PrayForVisayas Dear God, please help us. Amen."
394,390147392688762880,earthquakeBohol2013,": 7.2 earthquake, 2km S of Nueva Vida Sur, Philippines. Oct 15 08:12 at epicenter (10m ago, 25km Tagbilaran, depth... http…"
395,390147585639337985,earthquakeBohol2013,Major Earthquake Strikes Central Philippines - New York Times.. #Patriots #NFL
396,390148369961992192,earthquakeBohol2013,"Bohol Island, Philippines Earthquake 2013 Earthquake strikes Philippines CCTV Video RAW CCTV] | Watch:"
397,390150626497138688,earthquakeBohol2013,93 Killed in Philippines Earthquake
398,390151729615880192,earthquakeBohol2013,Major Earthquake Strikes Central Philippines
399,390154283934429186,earthquakeBohol2013,sana'y malagpasan nila ang dulot ng kalamidad na ito #PrayForVisayas
400,390154476847259648,earthquakeBohol2013,: Join me in praying for my friends in Philippines today in the wake of a major earthquake hitting Bohol. May God comfort and st…
401,390158226588581888,earthquakeBohol2013,Sending prayers and thoughts to whoever was affected with the Earthquake in Bohol and surrounding areas #Philippines
402,390158830551977984,earthquakeBohol2013,Dozens dead as magnitude-7.1 earthquake hits the Philippines
403,390160051081474048,earthquakeBohol2013,"When will these aftershocks stop? Huhuhu Can't sleep. Guys, we seriously need your prayers. #PrayForVisayas"
404,390162789995925505,earthquakeBohol2013,": Philippines: Dozens Killed, Thousands Displaced After Powerful 7.2 Magnitude Earthquake Hits Cebu, Bohol"
405,390163146486198272,earthquakeBohol2013,: My heart and thoughts go out to those in the Philippines who have been affected by the terrible earthquake.
406,390164438340624384,earthquakeBohol2013,.. before the earthquake and after the 7.2 magnitude in bohol.. century old church ..╮(╯▽╰)╭ #bohol…
407,390166367736827904,earthquakeBohol2013,: LUZON: TYPHOONS VISAYAS: EARTHQUAKE MINDANAO: WAR #PRAY #PHILIPPINES
408,390166535471656961,earthquakeBohol2013,embarrassing coverage of Philippines Earthquake which killed nearly 100 people Yet you cover less stories with more focus!
409,390169890931232768,earthquakeBohol2013,Mahirap pero I hope makatulong ang prayers namin #PrayForVisayas
410,390172130693742592,earthquakeBohol2013,"Just returned from our trip to the Philippines, and our thoughts are with those there affected by today's earthquake. #PrayForVisayas"
411,390175460979515392,earthquakeBohol2013,Photo gallery: See the damage from the 7.2 quake that struck the central Philippines.
412,390178925483425793,earthquakeBohol2013,"AHORA - #Sismo de M 4.6, 5km SSE of Panaytayon, Philippines #jishin #quake"
413,390187901260017664,earthquakeBohol2013,": I'm so sorry to hear about the earthquake in the Philippines! Please be safe, you beautiful people! Sending good vibes your w…"
414,390188601725964288,earthquakeBohol2013,": 5.1 earthquake, 5km SSW of Calape, Philippines. Oct 15 21:51 at epicenter (49m ago, 15km Tagbilaran, depth 20km). http:/…"
415,390191462228295680,earthquakeBohol2013,Philippines quake: dozens killed via
416,390196717712605184,earthquakeBohol2013,: Sending much love and prayers to the Philippines right now after the devastating earthquake.
417,390199108465479681,earthquakeBohol2013,"I feel so bad for everyone there in the Philippines rn. They've been through a lot! Hurricanes, floods, n now this an earthquake!"
418,390206553363472385,earthquakeBohol2013,"Magnitude 7.1 earthquake, aftershocks strike southern Philippines Geekquinox - Yahoo News Canada via"
419,390212861579886592,earthquakeBohol2013,":22 AM, I could still feel aftershocks. #cantsleep #danao #cebu #earhquake"
420,390215176814723072,earthquakeBohol2013,Magnitude 7.2 Earthquake Rocks Philippines
421,390218364502540288,earthquakeBohol2013,: My thoughts &amp; prayers go out to those who were affected by the disaster in #Bohol Philippines. I was there recently and I lov…
422,390222156136988672,earthquakeBohol2013,April please let us know soon if your parents are okay from the big earthquake in The Philippines.
423,390222864986562560,earthquakeBohol2013,At least 85 killed after magnitude 7.2 earthquake hits Philippines
424,390238971134898176,earthquakeBohol2013,Can't sleep knowing my family is camping outside ..so scared of aftershocks :'( #Bohol
425,390242460800401408,earthquakeBohol2013,I just posted a note on how you can help all those affected by the Philippines earthquake... not financial help...
426,390255022702735362,earthquakeBohol2013,view from last night #sto.ñino #cebu #earthquake
427,390257010807029760,earthquakeBohol2013,: The historical Loboc Church in Bohol :( Before &amp; after #earthquake #PrayForVisayas God bless the Philippines
428,390258134897270784,earthquakeBohol2013,"Good morning! RT : God is our refuge and strength, a very present help in trouble. -Psalms 46:1 #PrayForBohol #PrayForCebu"
429,390263121941499904,earthquakeBohol2013,93 Killed in Philippines Earthquake
430,390275646099705856,earthquakeBohol2013,sleeping in the living room again. #earthquake #aftershock #PrayForVisayas
431,390277126688997376,earthquakeBohol2013,Trending. Re tweet. #PrayForVisayas
432,390277516780666881,earthquakeBohol2013,: Please pray for those affected by the earthquake in the Philippines. Also make sure to give your relatives a call &amp; mak…
433,390278544376725505,earthquakeBohol2013,An earthquake measuring 7.2 hit the Philippines on Tuesday. PHOTOS (via ):
434,390279496487927810,earthquakeBohol2013,: Please pray for those affected by the earthquake in the Philippines. Also make sure to give your relatives a call &amp; mak…
435,390279945261289472,earthquakeBohol2013,Deadly quake strikes Philippines
436,390279966245412864,earthquakeBohol2013,#PrayForVisayas poor Mindanao. Muslims got no twitter they can't trend #PrayForMindanao but I ain't Muslim but I'll pray for Mindanao.
437,390280251475259393,earthquakeBohol2013,thank you. RT All my support to the families of the victims due to the terrible earthquake that hit central Philippines today.
438,390286354158211072,earthquakeBohol2013,Earlier... #evacuees #earthquakeph #cebu 3hrs of sleeep lang! #trauma #aftershocks
439,390288380031799296,earthquakeBohol2013,GOD is Good! #PrayForVisayas #prayforpeace
440,390296701526749184,earthquakeBohol2013,"99 Killed in Philippines Quake: Ninety-nine deaths have been confirmed due to a 7.2 earthquake, which struck..."
441,390297653642149888,earthquakeBohol2013,"may viber ako sa u.. i hope ur ok ai... pati na din si , ingat kayo jan.. #PrayForVisayas"
442,390298031121510400,earthquakeBohol2013,: All my support to the families of the victims due to the terrible earthquake that hit central Philippines today.
443,390298446336249857,earthquakeBohol2013,": Dear intensity 7 earthquake, why churches? When there are clubs and bars!? #PrayForVisayas #earthquakePH"
444,390308424606420993,earthquakeBohol2013,": Death toll rises to 99 following Tuesday's earthquake in the Philippines, officials say. #earthquakePH"
445,390310869894066176,earthquakeBohol2013,: PHOTO: The famous Chocolate Hills now... no longer in pure kisses shape... (by Phillip Pepito) #PrayForVisayas http://…
446,390315760439922689,earthquakeBohol2013,#PrayForVisayas ingat po lagi mga kababayan ko sa cebu and bohol
447,390316490232057857,earthquakeBohol2013,: All my support to the families of the victims due to the terrible earthquake that hit central Philippines today.
448,390317610123808768,earthquakeBohol2013,: #PrayForThePhilippines #PrayForVisayas
449,390319392690421760,earthquakeBohol2013,7.1 earthquake struck the central Philippines. At least 67 ppl confirmed dead and 164 more injured. Tourists displaced.#news
450,390320546157973504,earthquakeBohol2013,"Death toll from Philippines quake nears 100, more people missing: LOON, Philippines (Reuters) - The death toll..."
451,390321582146867200,earthquakeBohol2013,"Magnitude 7.2 earthquake hits Philippines, Overflows the Water of Swimming Pool CCTV | Watch:"
452,390323515691253760,earthquakeBohol2013,"#PrayForVisayas God will always be our strength, hold on Philippines."
453,390323779961778177,earthquakeBohol2013,"""Church buildings were destroyed because God is so busy protecting our homes that He even forgot to protect His."" (c) #PrayForVisayas"
454,390327424782966784,earthquakeBohol2013,Breaking News: Death toll in Philippines quake approaches 100
455,390328150414348288,earthquakeBohol2013,Philippines quake death toll reaches 99 #video
456,390328884412948480,earthquakeBohol2013,"Lord, we pray for Visayas and our kababayans there. #PrayForVisayas"
457,390330323063422976,earthquakeBohol2013,844 aftershocks. #PrayForVisayas
458,390332567016067072,earthquakeBohol2013,: We're set up and ready to go! Help #Cebu. All you need to do is drop off donations at UC-Banilad
459,390334659961159680,earthquakeBohol2013,: Prayers going out to everyone effected by the earthquake in the Philippines today
460,390335465296904193,earthquakeBohol2013,": Please pray for those suffering in the Philippines earthquake, If you'd like to help, we have a PEACE team already there,"
461,390335591088652288,earthquakeBohol2013,Dozens dead in large Philippines quake
462,390337457582919680,earthquakeBohol2013,#PrayForVisayas what's happening Philippines? O.o
463,390341534442205185,earthquakeBohol2013,RT : Nineteen churches in #Bohol. Major damages. Some even reduced to rubble. NINETEEN. NINETEEN!!!!!
464,390343124062842880,earthquakeBohol2013,"You're safe not because of the absence of danger, but because of God's presence. #PrayForVisayas #earthquakePH"
465,390343728076169216,earthquakeBohol2013,7.1 earthquake devastates the Philippines. In other news we now know where all those returned Hernandez jerseys went
466,390347750409109504,earthquakeBohol2013,: #prayforbohol #prayforcebu
467,390348568269058048,earthquakeBohol2013,"Just Because we do Bad Things, Doesn't mean we are Bad People. #Staystrong #Cebu #Bohol #prayalways :)"
468,390365148348547072,earthquakeBohol2013,Bakit yung mga Churches pa ? andyan naman yung mga Bars and Clubs :( #PrayForVisayas
469,390365689447317504,earthquakeBohol2013,: We join the people of the Philippines in mourning those killed in the earthquake last Tuesday.
470,390369372025282560,earthquakeBohol2013,#ViceRyllePizzaCouple #PrayForVisayas #ThatsMyTomboy #G2BItsSoComplicated
471,390371993456893952,earthquakeBohol2013,#YoureMoreAttractiveIf you #PrayForVisayas because Bohol and Cebu Philippines are severely damaged.
472,390372681326944257,earthquakeBohol2013,"Philippines earthquake: Death toll hits 110, rescue operation underway"
473,390373503431495680,earthquakeBohol2013,: Prayers for Bohol and Cebu and other parts of Visayas. Keep safe everyone. #PrayForVisayas God bless the Philippines!
474,390373897704448000,earthquakeBohol2013,: Prayers for Bohol and Cebu and other parts of Visayas. Keep safe everyone. #PrayForVisayas God bless the Philippines!
475,390375290184032257,earthquakeBohol2013,“: #prayforbohol #prayforcebu”
476,390380122051579904,earthquakeBohol2013,: #prayforbohol #prayforcebu #philippines
477,390389747950309376,earthquakeBohol2013,: Quake kills 74 in central Philippines
478,390390578438868992,earthquakeBohol2013,"Kids examine a huge gash through the road in Loboc, Bohol #bohol #rescuebohol #earthquakePH"
479,390396005847662592,earthquakeBohol2013,Photo: Hiii. Kgapun linog sbng heavy rain. Hoho. #prayforvisayas
480,390397318669025280,earthquakeBohol2013,The death toll from a strong earthquake in the central Philippines has risen to almost 100
481,390397943611916288,earthquakeBohol2013,"RISE #BOHOL, RISE! May this true story of a taxi driver turned Public Attorney inspire not just Boholanos but..."
482,390403710779523072,earthquakeBohol2013,: RT FOR A SHOUT OUT ( FOLLOW FOR FOLLOW ) #PrayForVisayas 3
483,390403815641346048,earthquakeBohol2013,Death toll in Philippines quake reaches 110: CEBU (Philippines): The death toll from a 7.2-magnitude earthquak...
484,390417682018729984,earthquakeBohol2013,: #PrayForVisayas #PrayForBoholAndCebu
