,tweetids,topics,alltopics,categories,ThirdPartyObservation,Advice,MultimediaShare,Factoid,ContinuingNews,Official,Weather,Sentiment,Discussion,Irrelevant,SignificantEventChange,MovePeople,KnownAlready,Hashtags,FirstPartyObservation,EmergingThreats,InformationWanted,ServiceAvailable,Donations,CleanUp,Volunteer,GoodsServices,PastNews,SearchAndRescue,Unknown,cleanedtweets
730,541379598756610048,typhoonHagupit2014,typhoonHagupit2014,"['ThirdPartyObservation', 'CleanUp', 'ContinuingNews']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Philippines struggles amid typhoon damage #Qatar
731,541377422684205056,typhoonHagupit2014,typhoonHagupit2014,"['ThirdPartyObservation', 'Weather', 'MultimediaShare']",1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"happening in Calbayog, Samar. But accdg to kuya kim, #RubyPH is getting slower now compare to typhoon yolanda."
732,541377144048582656,typhoonHagupit2014,typhoonHagupit2014,"['ThirdPartyObservation', 'Weather', 'EmergingThreats', 'ContinuingNews']",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Typhoon Hagupit begins dangerous trek across Philippines, deadly floods likely via mashable"
733,541376059489669120,typhoonHagupit2014,typhoonHagupit2014,"['ThirdPartyObservation', 'Weather', 'ContinuingNews']",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#Mighty Typhoon Barrels Straight Toward the Philippines - TIME
734,541379266139537408,typhoonHagupit2014,typhoonHagupit2014,"['ThirdPartyObservation', 'Weather', 'Factoid', 'ContinuingNews']",1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Around 700,000 people had already fled to shelters by the time Typhoon #Hagupit made landfall last night."
735,541377669867528192,typhoonHagupit2014,typhoonHagupit2014,['Discussion'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,graveyard shift (solid colors) - morning shift (stripes) crossover! #dzmm #specialcoverage #rubyph…
736,541377154379182080,typhoonHagupit2014,typhoonHagupit2014,"['ThirdPartyObservation', 'Weather', 'MultimediaShare']",1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#TyphoonHagupit approaches Philippines.
737,541377683595091970,typhoonHagupit2014,typhoonHagupit2014,"['Donations', 'ServiceAvailable']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Blogpost: Typhoon Hagupit: Catholic Relief Services starts relief fund
738,541378828719755264,typhoonHagupit2014,typhoonHagupit2014,['Irrelevant'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Philippines typhoon sparks calls for climate action
739,541382213204725760,typhoonHagupit2014,typhoonHagupit2014,"['ThirdPartyObservation', 'Weather', 'ContinuingNews']",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"HAGUPIT SLAMS PHILIPPINES... - HAGUPIT SLAMS PHILIPPINES... (First column, 6th story, link)"
740,541378822331834368,typhoonHagupit2014,typhoonHagupit2014,['Sentiment'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""": heard there was a typhoon in philippines rn, PH ARMYs pls be careful and enjoy :) #TRBinManila #BTSWelcomeToThePhilippines"""
741,541380323573903361,typhoonHagupit2014,typhoonHagupit2014,"['ThirdPartyObservation', 'Weather', 'MultimediaShare', 'ContinuingNews']",1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Philippines typhoon makes landfall #Auspol
742,541380597847842817,typhoonHagupit2014,typhoonHagupit2014S1,"['Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Keep Safe Guys #RubyPH
743,541375811043856384,typhoonHagupit2014,typhoonHagupit2014,"['FirstPartyObservation', 'Weather', 'MultimediaShare']",0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Overcast conditions here due to #RubyPH. Cebu province can be partially seen here.
744,541376185830088704,typhoonHagupit2014,typhoonHagupit2014,"['ThirdPartyObservation', 'Weather', 'MultimediaShare', 'Factoid', 'ContinuingNews']",1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Typhoon slams into Philippines, 1 million evacuated - Reuters #Typhoon"
745,541381216792891392,typhoonHagupit2014,typhoonHagupit2014,"['ThirdPartyObservation', 'Factoid', 'ContinuingNews']",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"As of 4AM, 7 Dec 2014,there are 104,658 family-evacuees in areas affected by #RubyPH"
746,541378856939429888,typhoonHagupit2014,typhoonHagupit2014,"['ThirdPartyObservation', 'Weather', 'Factoid', 'ContinuingNews']",1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New post (Typhoon Hagupit slams into the Philippines, 1 million evacuated to shelters) has been published on Preach the Gospel"
747,541375516922478592,typhoonHagupit2014,typhoonHagupit2014,"['ThirdPartyObservation', 'Weather', 'ContinuingNews']",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Typhoon Hagupit makes l... #centralPhilippines
748,541381996769841152,typhoonHagupit2014,typhoonHagupit2014,"['Sentiment', 'Discussion']",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Amen brother.. and may God's mighty hand shield His children.. always..#Hagupit
749,541380045608992768,typhoonHagupit2014,typhoonHagupit2014,['Discussion'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The news footage is scaring me to death. #HagupitPH #RubyPH
750,541382074637090817,typhoonHagupit2014,typhoonHagupit2014,"['ThirdPartyObservation', 'Weather', 'MultimediaShare', 'ContinuingNews']",1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Philippines typhoon makes landfall
751,541377496839495680,typhoonHagupit2014,typhoonHagupit2014,['Irrelevant'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#ClimateAction needs global justice #climatejustice #RubyPH #COP20Lima #COP20 #gcfund
752,541377276294619136,typhoonHagupit2014,typhoonHagupit2014,['Sentiment'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Keepsafe sa ating lahat! ️ #RubyPH
753,541379957860364288,typhoonHagupit2014,typhoonHagupit2014,"['ThirdPartyObservation', 'ServiceAvailable', 'ContinuingNews']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Communist party orders NPA to help Ruby victims LUCENA CITY, Philippines-The Communist ... #news #filipino"
754,541379192936759297,typhoonHagupit2014,typhoonHagupit2014,"['ThirdPartyObservation', 'Weather']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"In The #Philippines, currently being hit by #Typhoon #HAGUPIT, ""Hagupit"" means to lash or flog. An appropriate name that they contributed."
755,541383680430575616,typhoonHagupit2014,typhoonHagupit2014,"['ThirdPartyObservation', 'Weather', 'SignificantEventChange', 'Discussion']",1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,“: PAGASA: #RubyPH is expected to exit PAR on Wednesday early morning.” ️
756,541381596541374464,typhoonHagupit2014,typhoonHagupit2014,"['ThirdPartyObservation', 'Weather', 'ContinuingNews']",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Typhoon hits Philippines
757,541381040481136640,typhoonHagupit2014,typhoonHagupit2014,['Sentiment'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#RubyPH go away
758,541381741374496770,typhoonHagupit2014,typhoonHagupit2014,"['ThirdPartyObservation', 'Weather', 'EmergingThreats', 'MultimediaShare', 'ContinuingNews']",1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Typhoon Hagupit: a large storm, barely moving. Means 2ft+ of rain in the Philippines, a flood-prone country on Earth."
759,541375923358949376,typhoonHagupit2014,typhoonHagupit2014,"['ThirdPartyObservation', 'Weather']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[InterAksyon] STORM SURGE? ANO 'YON? | Lourd de Veyra explains as Hagupit nears landfall http:...
760,541376603667050496,typhoonHagupit2014,typhoonHagupit2014,"['ThirdPartyObservation', 'MultimediaShare']",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHOTO: House made of lightweight materials damaged by #RubyPH (via zhandercayabyab) via...
761,541378048642146304,typhoonHagupit2014,typhoonHagupit2014,['Sentiment'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sunday Morning #PrayForThePhilippines
762,541375536157978626,typhoonHagupit2014,typhoonHagupit2014,"['ThirdPartyObservation', 'Weather', 'EmergingThreats', 'ContinuingNews']",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"LATEST: #TyphoonHagupit has made landfall in Eastern #Philippines, unleashing devastating rain and potential storm surges up to 4.5m."
763,541382340484669441,typhoonHagupit2014,typhoonHagupit2014,"['ThirdPartyObservation', 'Weather']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Typhoon Lashes Philippines, Amid Fears of a Repeat of Last Year’s Devastation"
764,541379889396346880,typhoonHagupit2014,typhoonHagupit2014,['Sentiment'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Help one another, President Aquino called on the Filipino people as the nation braces for the onslaught of #RubyPH"
765,541382992045035521,typhoonHagupit2014,typhoonHagupit2014,"['ThirdPartyObservation', 'MultimediaShare']",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hot from #universe: As the Philipines approach sunrise, you can see moonlit #Hagupit and solar arrays"
766,541379347890720769,typhoonHagupit2014,typhoonHagupit2014,"['FirstPartyObservation', 'MultimediaShare', 'Discussion']",0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"While sitting #Hagupit out, my room shared with my security manager, converted into a mini OpCen Facility."
767,541377638917361664,typhoonHagupit2014,typhoonHagupit2014,"['ThirdPartyObservation', 'Factoid', 'ContinuingNews']",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#RubyPH 7 power line poles down in #Medellin between Don Pedro &amp; Curva. Bogo to Mahawak road still passable | via
768,541381669794508800,typhoonHagupit2014,typhoonHagupit2014,['Sentiment'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"#RubyPH as mariz of gma is reporting now with teary eyes, still trembling,i want to comfort her with what she had gone through last night"
769,541382341491687424,typhoonHagupit2014,typhoonHagupit2014,"['ThirdPartyObservation', 'Weather', 'MultimediaShare', 'Sentiment']",1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,One child venturing out during #TyphoonHagupit - that umbrella ain't gonna do much!
770,541379950079508480,typhoonHagupit2014,typhoonHagupit2014,['Irrelevant'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Goodmorning! #RubyPH Sunday Morning (so cold)
771,541376663947595776,typhoonHagupit2014,typhoonHagupit2014,"['ThirdPartyObservation', 'Weather']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Powerful typhoon slams into eastern Philippines
772,541393577230622722,typhoonHagupit2014,typhoonHagupit2014,"['FirstPartyObservation', 'Weather', 'MultimediaShare', 'ContinuingNews']",0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Video: Bogo Northern Cebu taken earlier. Gusty wind &amp; torrential rains on-going #RubyPH
773,541388610327429120,typhoonHagupit2014,typhoonHagupit2014,['ServiceAvailable'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"As of 4 a.m. today, P12,240376.98 #RubyPH assistance: DSWD relief (P10,706,877.88) &amp; LGU support (P1,533,499.10) | via"
774,541385169391734785,typhoonHagupit2014,typhoonHagupit2014,"['ThirdPartyObservation', 'Weather', 'MultimediaShare', 'ContinuingNews']",1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#TyphoonHagupit getting closer to #Legazpi. #ch4news #TyphoonRuby
775,541389716399357953,typhoonHagupit2014,typhoonHagupit2014,"['ThirdPartyObservation', 'Weather', 'Factoid', 'ContinuingNews']",1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Typhoon Hagupit made landfall w/ max winds of 125 mph. Strong winds &amp; heavy rain will continue for the next 24 hours over Philippines.
776,541385817084952577,typhoonHagupit2014,typhoonHagupit2014,['Sentiment'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Typhoon Ruby - Pray for the Philippines
777,541391220531290112,typhoonHagupit2014,typhoonHagupit2014,['Sentiment'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Keep safe everyone!!! My prayers are with you. #TyphoonHagupit #TyphoonRuby
778,541390335272710145,typhoonHagupit2014,typhoonHagupit2014,"['ThirdPartyObservation', 'MultimediaShare', 'Factoid', 'ContinuingNews']",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Typhoon Hagupit: 500,000 people flee to safety in eastern Philippines"
779,541383913428365313,typhoonHagupit2014,typhoonHagupit2014,"['ThirdPartyObservation', 'Weather', 'ContinuingNews']",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"""#Hagupit is sloooow moving, 7kms an hour bec there is so much water!"" -"
780,541384514623127552,typhoonHagupit2014,typhoonHagupit2014,"['ThirdPartyObservation', 'Weather', 'ContinuingNews', 'Discussion']",1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,“: Pagasa weather forecaster Aldczar Aurelio: We expect #RubyPH to weaken as it interacts with land.” #fb
781,541387046649352192,typhoonHagupit2014,typhoonHagupit2014,['Sentiment'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"please keep the Philippines in your prayers, they're undergoing another severe typhoon in Bantayan"
782,541387378032533505,typhoonHagupit2014,typhoonHagupit2014,"['ThirdPartyObservation', 'Weather', 'MultimediaShare', 'ContinuingNews']",1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DH: Powerful typhoon slams into eastern Philippines
783,541385338157924353,typhoonHagupit2014,typhoonHagupit2014,"['ThirdPartyObservation', 'Weather', 'SignificantEventChange', 'ContinuingNews', 'Advice', 'Sentiment']",1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,“: It is Signal No. 2 already in Laguna. Keep safe KaDreamers! #RubyPH”
784,541393849923284992,typhoonHagupit2014,typhoonHagupit2014,"['FirstPartyObservation', 'Weather', 'MultimediaShare']",0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Sorsogon braces for #rubyPH as it targets Masbate
785,541385144859246594,typhoonHagupit2014,typhoonHagupit2014,"['ThirdPartyObservation', 'Weather', 'MultimediaShare', 'ContinuingNews']",1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Typhoon Lashes Philippines, Amid Fears of a Repeat of Last Year's Devastation - New… #ohwine"
786,541389763966550017,typhoonHagupit2014,typhoonHagupit2014,"['ThirdPartyObservation', 'Weather', 'Discussion']",1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spoken to our project staff down in Tacloban. Everyone is safe.Winds have started to die down. Team 2 assess outside soon #Hagupit
787,541391344623550464,typhoonHagupit2014,typhoonHagupit2014,"['FirstPartyObservation', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,This gloomy weather is making me blue... #RubyPH #Hagupit
788,541390517657808896,typhoonHagupit2014,typhoonHagupit2014,"['ThirdPartyObservation', 'Weather', 'MultimediaShare', 'ContinuingNews']",1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,“ “ Taking a beating right now: Legazpi City in the #TyphoonHagupit path ””
789,541386517239709697,typhoonHagupit2014,typhoonHagupit2014,['Sentiment'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diba? xD Go girl! :D RT : Amen. We can defy #RubyPH #Hagupit together with God.
790,541391131280285696,typhoonHagupit2014,typhoonHagupit2014,"['ThirdPartyObservation', 'Weather', 'MultimediaShare', 'ContinuingNews', 'Sentiment']",1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,“: JTWC Warning #24 - #RubyPH forecasted to exit farther down south from Metro Manila. stay safe! ”
791,541393542976110594,typhoonHagupit2014,typhoonHagupit2014,['Irrelevant'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#Hagupit #COP20 #climate #oilsands #BCLNG - See the connections? #cdnpoli #bcpoli
792,541387894464598016,typhoonHagupit2014,typhoonHagupit2014,['Sentiment'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pray for Tacloban City. #RubyPh
793,541394065414447105,typhoonHagupit2014,typhoonHagupit2014,"['Sentiment', 'Discussion']",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,can you--------------------&gt;#PrayForThePhilippines
794,541393699872055298,typhoonHagupit2014,typhoonHagupit2014,['InformationWanted'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,hi! Any advisory for flights tom MLA-KLA? #RubyPH #Hagupit #MalaysiaAirline
795,541385701456355329,typhoonHagupit2014,typhoonHagupit2014,"['ThirdPartyObservation', 'Weather', 'MultimediaShare', 'ContinuingNews']",1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Still Recovering from Haiyan, Philippine Residents Now Face Dangers from Typhoon Hagupit (Sent from Headlines)"
796,541393451015618560,typhoonHagupit2014,typhoonHagupit2014,"['ThirdPartyObservation', 'ServiceAvailable']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Minister Oliver Affirms Canadian Support for Philippines in Preparation for Typhoon Hagupit
797,541394027828875265,typhoonHagupit2014,typhoonHagupit2014,"['ThirdPartyObservation', 'Weather', 'MultimediaShare', 'ContinuingNews']",1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Philippines typhoon makes landfall
798,541391184216592385,typhoonHagupit2014,typhoonHagupit2014,['Sentiment'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True! #PrayHarderAndBeSafe #RubyPh
799,541386378492125185,typhoonHagupit2014,typhoonHagupit2014,"['ThirdPartyObservation', 'Weather', 'Sentiment']",1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"News from the Typhoon Hagupit (Ruby) zone: Midwife Jill is with her family, says, ""It's as bad as Yolanda last..."
800,541392081134952448,typhoonHagupit2014,typhoonHagupit2014,"['ThirdPartyObservation', 'Weather', 'MultimediaShare', 'ContinuingNews']",1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Still Recovering from Haiyan, Philippine Residents Now Face Dangers from Typhoon Hagupit: Hagupit made landfal..."
801,541385034695864320,typhoonHagupit2014,typhoonHagupit2014,['Sentiment'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"so heartbreaking , the people in tacloban was hit by Haiyan last year &amp; now , devastated again by a new typhoon #PrayForThePhilippines"
802,541391831594856448,typhoonHagupit2014,typhoonHagupit2014,"['ThirdPartyObservation', 'ServiceAvailable']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[InterAksyon] PLDT deploys communications equipment for Typhoon Hagupit ...
803,541384250252341248,typhoonHagupit2014,typhoonHagupit2014,"['ThirdPartyObservation', 'Weather', 'SignificantEventChange', 'ContinuingNews']",1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Typhoon Hagupit slams into Philippines - Power cut across most of the central island of Samar and nearby Leyte pro...
804,541385826949955584,typhoonHagupit2014,typhoonHagupit2014,"['ThirdPartyObservation', 'Weather', 'ContinuingNews']",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Powerful typhoon slams into eastern Philippines
805,541393351669334016,typhoonHagupit2014,typhoonHagupit2014,"['ThirdPartyObservation', 'Weather', 'MultimediaShare', 'ContinuingNews']",1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yikes!!
806,541389328585216000,typhoonHagupit2014,typhoonHagupit2014,['Sentiment'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good morning. Thank GOD for #RubyPH for we can see how powerful You are! You can always tell the storm, ""QUIET &amp; BE STILL!,"" in Jesus' name."
807,541392864693874688,typhoonHagupit2014,typhoonHagupit2014,['Sentiment'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,stay strong Philippines! #RubyPH
808,541392398186602496,typhoonHagupit2014,typhoonHagupit2014,['Irrelevant'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6 The Rundown: #ChicksNKicks Chica Of The Day - x Air Max 1 Sneakerboot
809,541391378279059457,typhoonHagupit2014,typhoonHagupit2014,"['FirstPartyObservation', 'SignificantEventChange']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Currently have power interruptions in some parts of Dumarao. #RubyPH #Capiz
810,541385388409892866,typhoonHagupit2014,typhoonHagupit2014,"['FirstPartyObservation', 'Weather', 'Sentiment']",0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,We survived! Rain and winds still strong this morning in #Tacloban but so far everyone hopes worse is over &amp; #Hagupit is out soon.
811,541388045350498304,typhoonHagupit2014,typhoonHagupit2014,['InformationWanted'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Any updates in Dolores Eastern Samar. Please share your photos. Thank you kindly. #dolores #RubyPH #Hagupit #doloreseasternsamar #hapitan
812,541387896838959104,typhoonHagupit2014,typhoonHagupit2014,"['ThirdPartyObservation', 'MultimediaShare']",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Stunning contrast RT : As the Philipines approach sunrise, you can see moonlit #Hagupit and solar arrays"
813,541384788662169600,typhoonHagupit2014,typhoonHagupit2014,"['ThirdPartyObservation', 'SignificantEventChange', 'ContinuingNews']",1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"HAGUPIT | CAAP closes down airports in Bicol, Samar, Leyte"
814,541384518951661569,typhoonHagupit2014,typhoonHagupit2014,"['ThirdPartyObservation', 'Factoid']",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"#RubyPH As of 4am, CCPO says at least 35,854 people (7,096 families) evacuees were housed in 137 evacuation centers in Cebu City"
815,541387878111010819,typhoonHagupit2014,typhoonHagupit2014,['Sentiment'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Good morning! My prayers to my fellow Filipinos. Be safe! ️ #RubyPH #Hagupit
816,541386935982637057,typhoonHagupit2014,typhoonHagupit2014,"['ThirdPartyObservation', 'Weather', 'ContinuingNews']",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Current report from sources #hagupit in tacloban city.
817,541390731361792000,typhoonHagupit2014,typhoonHagupit2014,"['ThirdPartyObservation', 'Advice']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"As Typhoon Ruby makes landfall, please take note of these things. #RubyPH"
818,541384979973169152,typhoonHagupit2014,typhoonHagupit2014,"['MultimediaShare', 'Sentiment']",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Live streaming mass December 07, 2014 National Shrine of Our Mother of Perpetual Help Baclaran, Philippines"
819,541386086245621761,typhoonHagupit2014,typhoonHagupit2014,"['ThirdPartyObservation', 'Weather', 'MultimediaShare', 'Factoid', 'ContinuingNews']",1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Millions shelter from Hagupit: TACLOBAN: Heavy rain and strong winds pounded the eastern Philippi...
820,541387522933153792,typhoonHagupit2014,typhoonHagupit2014,"['FirstPartyObservation', 'MultimediaShare']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Some neighbors houses didnt survive last night's #Hagupit smashing in #Tacloban; but no casualties reported so far.
821,541387452540129280,typhoonHagupit2014,typhoonHagupit2014,"['ThirdPartyObservation', 'Weather', 'SignificantEventChange', 'ContinuingNews']",1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Yellow rainfall warning, itinaas sa Negros provinces, Bohol, Antique, Capiz, Iloilo, Guimaras at S. Cebu (8:15 AM) #RubyPH via"
822,541394222465552384,typhoonHagupit2014,typhoonHagupit2014,"['ThirdPartyObservation', 'SignificantEventChange']",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cebu PB member Tining Martinez says Bantayan Is ofcls rprtd shortage of food ration as more evacuees hv bn accommodated. #RubyPH #9newsph
823,541385373809532928,typhoonHagupit2014,typhoonHagupit2014,"['ThirdPartyObservation', 'Weather', 'MultimediaShare', 'ContinuingNews']",1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Philippines typhoon makes landfall
824,541394445334097920,typhoonHagupit2014,typhoonHagupit2014,"['ThirdPartyObservation', 'MultimediaShare']",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wow : As the Philipines approach sunrise, you can see moonlit #Hagupit and solar arrays"
