,tweetids,topics,alltopics,categories,Irrelevant,ThirdPartyObservation,ContinuingNews,Hashtags,Sentiment,MultimediaShare,Factoid,FirstPartyObservation,KnownAlready,Discussion,PastNews,GoodsServices,MovePeople,ServiceAvailable,Advice,Official,SignificantEventChange,InformationWanted,EmergingThreats,Donations,Volunteer,CleanUp,SearchAndRescue,Weather,Unknown,cleanedtweets
1176,592135287200854016,nepalEarthquake2015,nepalEarthquake2015,"['InformationWanted', 'Discussion']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,I have been wondering the same thing!
1177,592113183365664768,nepalEarthquake2015,nepalEarthquake2015,"['Factoid', 'Discussion']",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A dozen people died in France the only thing I saw on TV was Je Suis Charlie. Over 1500 people dead in Nepal and all you get is highlights.
1178,592128346483392512,nepalEarthquake2015,nepalEarthquake2015,['SearchAndRescue'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Can everyone please retweet this! Its a friend from schools little sister! Fears for Perth girl missing in Nepal
1179,592103220564099072,nepalEarthquake2015,nepalEarthquake2015,['Discussion'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"In the end, it's the Universe, Fate and Mother Nature that really decide... #NepalQuake"
1180,592126519314513921,nepalEarthquake2015,nepalEarthquake2015,['Donations'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Here is for gobal donation link for #Nepal! Once again, thank you."
1181,592110702573195265,nepalEarthquake2015,nepalEarthquake2015,"['MultimediaShare', 'ContinuingNews']",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excellent info and maps #earthquake
1182,592145269472493568,nepalEarthquake2015,nepalEarthquake2015,"['Factoid', 'ContinuingNews']",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"A powerful earthquake shook Nepal on Saturday near its capital, Katmandu, killing more than 1,300 people! God bless them!"
1183,592102066924953600,nepalEarthquake2015,nepalEarthquake2015,['Sentiment'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,My thoughts and prayers are with the people of #Nepal.
1184,592135098432036864,nepalEarthquake2015,nepalEarthquake2015,['Discussion'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I'm still visiting Nepal. #NepalEarthquake #prayforthenepalis
1185,592118437914103808,nepalEarthquake2015,nepalEarthquake2015,['SearchAndRescue'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Please help us find my friends parents Last heard from on way to Everest base camp.#NepalEarthquake
1186,592129313048145920,nepalEarthquake2015,nepalEarthquake2015,['Discussion'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Link Seth Rogan tweeted for Nepal may say ""Page Not Found"" read below there's a link that takes you there. I think it's a security measure?"
1187,592126002857291776,nepalEarthquake2015,nepalEarthquake2015,['Discussion'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The tremours across India &amp; Nepal yday was natures missed call. Is it due to more test firing under ground for missile test?
1188,592133962639761408,nepalEarthquake2015,nepalEarthquake2015,"['ThirdPartyObservation', 'Factoid', 'ContinuingNews']",0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Earthquake Devastates Nepal, Killing More Than 1,300"
1189,592107704216395776,nepalEarthquake2015,nepalEarthquake2015,['Donations'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"My Daughter is heading to Kathmandu, Nepal and Cambodia. Please help get her threre! via"
1190,592129016917848064,nepalEarthquake2015,nepalEarthquake2015,['Sentiment'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,We all offer prayers for Nepal.
1191,592125393542381568,nepalEarthquake2015,nepalEarthquake2015,"['ThirdPartyObservation', 'ContinuingNews']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nepal earthquake: Hundreds die, many feared trapped - BBC News"
1192,592107255379660800,nepalEarthquake2015,nepalEarthquake2015,['SignificantEventChange'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Witnesses describe chaos in quake-hit Nepal; at least 388 Canadians registered
1193,592113242241011712,nepalEarthquake2015,nepalEarthquake2015,['Donations'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Can help #NepalEarthquake victms by The United Nations Children's Fund is a United Nations ,New York City"
1194,592108749097140225,nepalEarthquake2015,nepalEarthquake2015,"['ThirdPartyObservation', 'ContinuingNews']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#Repost with .・・・News has just broken of at least 71 people in Nepal dying from an...
1195,592124822852870144,nepalEarthquake2015,nepalEarthquake2015,['SearchAndRescue'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,#NepalEarthquake Looking for #CamilaYEzequiel #Please #RT
1196,592140779692236800,nepalEarthquake2015,nepalEarthquake2015,['Discussion'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,An interesting look at why #NepalEarthquake has been so destructive and deadly via
1197,592130076667301889,nepalEarthquake2015,nepalEarthquake2015,['ServiceAvailable'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Sri Lanka to send emergency relief to Nepal: Sri Lanka garment industry can send clothes for the victim
1198,592102247942770688,nepalEarthquake2015,nepalEarthquake2015,['SearchAndRescue'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"PLEASE SHARE THIS ONE, PALLIES"
1199,592111944355557376,nepalEarthquake2015,nepalEarthquake2015,"['Factoid', 'PastNews', 'Discussion']",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Odd #Nepalquake: 1. predicted terai megaquake 5+ years ago. 2. But seismograph station closed long ago and was ignored.
1200,592132052947963904,nepalEarthquake2015,nepalEarthquake2015,['Discussion'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Help #nepalearthquake
1201,592128964606341120,nepalEarthquake2015,nepalEarthquake2015,"['ServiceAvailable', 'Discussion']",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,even airtel has made calls to Nepal free.. for 2 days.. when in need u didnt help people! Shame on u thro away vodafone sure!
1202,592130868598149120,nepalEarthquake2015,nepalEarthquake2015,['MultimediaShare'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Screen shot of USGS latest #NepalEarthquake locations. For latest see:
1203,592132304681758720,nepalEarthquake2015,nepalEarthquake2015,['Sentiment'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Devastating, Prayers for everyone."
1204,592145011614949376,nepalEarthquake2015,nepalEarthquake2015,"['ThirdPartyObservation', 'Factoid', 'ContinuingNews']",0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Earthquake Devastates Nepal, Killing More Than 1,300"
1205,592101713252904960,nepalEarthquake2015,nepalEarthquake2015,['SearchAndRescue'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,#Help #Toronto friend missing #NepalEarthquake Eric Hogg Pls RT
1206,592108782622126080,nepalEarthquake2015,nepalEarthquake2015,"['ContinuingNews', 'Discussion']",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A day's fly time wasted. Our people could be halfway to #Nepal in the time it's taken to produce a press release.
1207,592125098879909888,nepalEarthquake2015,nepalEarthquake2015,['Sentiment'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,asks us for a moment of silence for the victims of Nepal during the Delivering Democracy Lecture.
1208,592131813012873216,nepalEarthquake2015,nepalEarthquake2015,['Discussion'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Baltimore protests &amp; chaos in Nepal but who cares when it's time for another rich peoples' party
1209,592112518153179136,nepalEarthquake2015,nepalEarthquake2015,['Donations'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Can help #NepalEarthquake victms by The United Nations Children's Fund is a United Nations ,New York City"
1210,592101165480988672,nepalEarthquake2015,nepalEarthquake2015,['Sentiment'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oh my god, god bless nepal"
1211,592135777540276224,nepalEarthquake2015,nepalEarthquake2015,['SignificantEventChange'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,“: Google Executive Killed in Avalanche on Everest ” -
1212,592142203381678080,nepalEarthquake2015,nepalEarthquake2015,['Donations'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Donate Now | World Vision International
1213,592126589741060096,nepalEarthquake2015,nepalEarthquake2015,"['Factoid', 'Discussion']",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"We were surprised, we're safe now,waiting for our flights: Patrick Leon, French national #NepalEarthquake"
1214,592126614084784128,nepalEarthquake2015,nepalEarthquake2015,"['FirstPartyObservation', 'Factoid']",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Some tremors from around 1 to 5 am and took a freezing cold five min shower at 5:30 am. Today's gonna be just as crappy. #NepalEarthquake
1215,592129066511290368,nepalEarthquake2015,nepalEarthquake2015,['Donations'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Fair Traders Ganesh Himal Trading have established a fund for a community health center they support in Nepal...
1216,592129420548284416,nepalEarthquake2015,nepalEarthquake2015,['Discussion'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#Repost rieanavy_913 with repostapp. ・・・ God has a plan for everyone... #nepal #mycountry #besafe…
1217,592129640740818945,nepalEarthquake2015,nepalEarthquake2015,['Discussion'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,the black day for nepal
1218,592132768915558401,nepalEarthquake2015,nepalEarthquake2015,['Sentiment'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gratitude towards Indian Government and Indian people for support #NepalEarthquake
1219,592125593912639488,nepalEarthquake2015,nepalEarthquake2015,['Discussion'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Country/internet fascinates me..waiting for the while still watching #Baltimore protest on #cnn and checking on #NepalEarthquake #p2
1220,592139119372869632,nepalEarthquake2015,nepalEarthquake2015,"['ThirdPartyObservation', 'Factoid', 'ContinuingNews']",0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nepal quake relief drive intensifies: Rescue efforts in Nepal intensify after more than 1,800 people were kill..."
1221,592117004355665920,nepalEarthquake2015,nepalEarthquake2015,['SignificantEventChange'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Google Exec with SoCal Ties Killed In Massive Nepal Earthquake Dan Fredinburg, a Google executive who grew up in t…"
1222,592105835309989890,nepalEarthquake2015,nepalEarthquake2015,['Sentiment'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Being tormented by guilt over my own safety! and the physical distance between me and my people #NepalQuake
1223,592110147247284224,nepalEarthquake2015,nepalEarthquake2015,['SignificantEventChange'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Google Executive Dan Fredinburg Killed in Everest Avalanche After Nepal Earthquake: A Google executive who was...
1224,592143656703762432,nepalEarthquake2015,nepalEarthquake2015,"['Factoid', 'ContinuingNews']",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BBC #News - Nepal quake relief drive intensifies: Rescue efforts in Nepal intensify after more than 1,800 peop..."
1225,592121228397154304,nepalEarthquake2015,nepalEarthquake2015,['ServiceAvailable'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,More information can be found on our website: and at FB #drones #Nepal
1226,592148666049167360,nepalEarthquake2015,nepalEarthquake2015,['Discussion'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Clear and informative report on why the #NepalEarthquake was inevitable, overdue and unprepared for"
1227,592155098760884224,nepalEarthquake2015,nepalEarthquake2015,['Donations'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,A colleague of mine recommended this foundation. #NepalEarthquake
1228,592156514850197507,nepalEarthquake2015,nepalEarthquake2015,"['MultimediaShare', 'Sentiment']",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Truly devastating... :(
1229,592157227504500736,nepalEarthquake2015,nepalEarthquake2015,['ServiceAvailable'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,#NepalQuake Mental health &amp; psycho-social support online resource supported by Canada
1230,592154818916974593,nepalEarthquake2015,nepalEarthquake2015,['Irrelevant'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#Nepal #Spurs #NASCAR #PittsburghPenguins #KhloeKardashian #... this is crazy
1231,592152261406564352,nepalEarthquake2015,nepalEarthquake2015,"['Factoid', 'Discussion']",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Equacke in Nepal 27N,87E &amp; volcano in Chile 33S,71N happened on opposite sides of the globe. Relation or coincidence?"
1232,592147382705516544,nepalEarthquake2015,nepalEarthquake2015,"['Factoid', 'ContinuingNews']",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Earthquake Devastates Nepal, Killing More Than 1300 - New York Times #topstories"
1233,592156399309688832,nepalEarthquake2015,nepalEarthquake2015,['Discussion'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Modi must transform this tragedy into an opportunity 4 Indo-Nepal cooperation &amp; thus provide a stunning blow to #SoulVultures from Vatican.
1234,592156591970914304,nepalEarthquake2015,nepalEarthquake2015,['Sentiment'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Prayers and good energy to Nepal.
1235,592155267069935616,nepalEarthquake2015,nepalEarthquake2015,['Sentiment'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PM Modi Ji once again proved HE is MANofACTION #NepalEarthquake .Media/Presstitutes won't debate?
1236,592156340711129089,nepalEarthquake2015,nepalEarthquake2015,"['Factoid', 'ContinuingNews']",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3 Lakh #tourists still stranded in #Nepal #earthquake Click: ”
1237,592155054565675009,nepalEarthquake2015,nepalEarthquake2015,"['ServiceAvailable', 'Advice']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,is she US citizen? contact U.S. embassies:
1238,592154632022929408,nepalEarthquake2015,nepalEarthquake2015,['InformationWanted'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Status of Prithvi Highway?Updates plz...#Nepal #NepalEarthquake
1239,592156509355704320,nepalEarthquake2015,nepalEarthquake2015,['Sentiment'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Stay Strong, Nepal.."
1240,592155966113611776,nepalEarthquake2015,nepalEarthquake2015,['Sentiment'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I wish I could go help out in Nepal :(
1241,592154928769990656,nepalEarthquake2015,nepalEarthquake2015,"['ServiceAvailable', 'Sentiment']",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Help is on our way. Stay calm and stay strong #NepalQuakeRelief
1242,592154430163779584,nepalEarthquake2015,nepalEarthquake2015,"['ServiceAvailable', 'ContinuingNews']",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Charities, Nations Rush to Offer Aid to Nepal: The U.S. pledged an…"
1243,592155963374837761,nepalEarthquake2015,nepalEarthquake2015,['ServiceAvailable'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,#NepalQuake Mental health online resource
1244,592155886413488129,nepalEarthquake2015,nepalEarthquake2015,['ServiceAvailable'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Great efforts from Sri Lanka...
1245,592155955179036673,nepalEarthquake2015,nepalEarthquake2015,['ServiceAvailable'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,": Indian Air Force planes have brought back 544 Indians from Nepal, so far. #NepalEarthquake"""
1246,592147833421058048,nepalEarthquake2015,nepalEarthquake2015,['Irrelevant'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,murder ? bt these news channel wld hv been talking abt it cuz an Indian to be killed in Nepal is a big issue
1247,592156277477806080,nepalEarthquake2015,nepalEarthquake2015,"['FirstPartyObservation', 'Weather', 'MultimediaShare']",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,#Everest: 60+ Aftershocks all night. Helicopter went up in bad weather fog. #NepalEarthquake #Camp1/2 stranded.
1248,592150813050609665,nepalEarthquake2015,nepalEarthquake2015,['ServiceAvailable'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NTC network is totally down. You may call in NCELL numbers to get in touch with your family &amp; relatives!! #EarthquakeNepal
1249,592154332184838144,nepalEarthquake2015,nepalEarthquake2015,['ServiceAvailable'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,TimesNow: Indians in Nepal may please contact our mission in Kathmandu.Our mission will provide you all help:External Affairs Minister …
1250,592156002625015809,nepalEarthquake2015,nepalEarthquake2015,['Discussion'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Don't say maintaining, Govt is making the record to help neighbors to make country proud. #IndiaWithNepal"
1251,592157246580097025,nepalEarthquake2015,nepalEarthquake2015,['ContinuingNews'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TTW Today's News: Nepal toll rises after worst quake in decades
1252,592155040464285696,nepalEarthquake2015,nepalEarthquake2015,['MultimediaShare'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nepal Eartquake
1253,592156140760248320,nepalEarthquake2015,nepalEarthquake2015,['Sentiment'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nope Lots of prayers
1254,592153820412514304,nepalEarthquake2015,nepalEarthquake2015,['Discussion'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NepalEarthquake our first impressions on Nepal-China border on
1255,592149404036956160,nepalEarthquake2015,nepalEarthquake2015,['Sentiment'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plz guy....pray for Nepal.....it was a horrible..... for there citizens.....
1256,592147508735774720,nepalEarthquake2015,nepalEarthquake2015,"['Factoid', 'ContinuingNews']",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,At least 10 killed in Everest avalanche triggered by Nepal quake via .
1257,592150568061120512,nepalEarthquake2015,nepalEarthquake2015,"['ServiceAvailable', 'Discussion']",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,I must say we are quite lucky coz Gorkha and villages nearby are adversely affected.Connections has been lost and roads too.
1258,592156663005589504,nepalEarthquake2015,nepalEarthquake2015,['EmergingThreats'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"""Your wound is not so deep,you can go home now."" Patient-""Evrythn is taken away by quake,I don't have any home,where do I go?"" #Nepalquake"
1259,592156315570479104,nepalEarthquake2015,nepalEarthquake2015,['Irrelevant'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sick people of world . feed on deads
1260,592157266247163904,nepalEarthquake2015,nepalEarthquake2015,['Donations'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Dear have you started the collection of money? Start and amass. #NepalEarthQuake
1261,592155182189776896,nepalEarthquake2015,nepalEarthquake2015,"['ContinuingNews', 'Sentiment']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Good lord ! Please no...:(
1262,592155380244840449,nepalEarthquake2015,nepalEarthquake2015,['ServiceAvailable'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,#NepalEarthquake | 5 Mi17 helicopters of #Indian Air Force join rescue operations | LIVE
1263,592154909304180736,nepalEarthquake2015,nepalEarthquake2015,"['FirstPartyObservation', 'Weather', 'ContinuingNews']",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,so far so good. There are aftershocks and weather's turning worse. Fingers crossed. #NepalEarthquake
1264,592156231743217665,nepalEarthquake2015,nepalEarthquake2015,"['ThirdPartyObservation', 'MultimediaShare', 'Factoid', 'ContinuingNews']",0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,832 people as per now"
1265,592154956012060672,nepalEarthquake2015,nepalEarthquake2015,"['MultimediaShare', 'ContinuingNews', 'Discussion']",0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NEPAL #EARTHQUAKE Basantapur Durbar Sq ( heritage site) #KATMANDOU Yesterday &amp; Today #Tragic at many levels
1266,592156350412525568,nepalEarthquake2015,nepalEarthquake2015,['Discussion'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Another one from #SoulVultures
1267,592154914983260161,nepalEarthquake2015,nepalEarthquake2015,"['MultimediaShare', 'PastNews']",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A Timeless Portrait of Nepal
1268,592155966570762240,nepalEarthquake2015,nepalEarthquake2015,"['Donations', 'MultimediaShare']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,#nepalearthquake #wfp unitednations's photo
1269,592156594227384322,nepalEarthquake2015,nepalEarthquake2015,['InformationWanted'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,asked to contacts ==&gt; waiting 4 reply
1270,592151429223059456,nepalEarthquake2015,nepalEarthquake2015,['Volunteer'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,People who can afford a trip to Nepal must go and we all should help in the rescue operations. I don't mind doing it if not for visa rules.
1271,592155171771305985,nepalEarthquake2015,nepalEarthquake2015,['Irrelevant'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#insiders Nepal #theboltreport worlds funniest video ever
1272,592157159816736769,nepalEarthquake2015,nepalEarthquake2015,['Sentiment'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,this picture is old AF...hearts out to Nepal tho
1273,592156356594900992,nepalEarthquake2015,nepalEarthquake2015,"['FirstPartyObservation', 'MultimediaShare', 'ServiceAvailable']",0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Empty runway at Lukla, rescue choppers only. #NepalQuake #NepalEarthquake"
1274,592154345572937728,nepalEarthquake2015,nepalEarthquake2015,['Discussion'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weldon sir we may help alot to our neighborhood n' friendly country Nepal.
1275,592155057048530944,nepalEarthquake2015,nepalEarthquake2015,"['MultimediaShare', 'Sentiment', 'Discussion']",0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None bt respect..
1276,592155079890735105,nepalEarthquake2015,nepalEarthquake2015,['Donations'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Do the thing! And share with us if you did. &lt;3
1277,592146517647065088,nepalEarthquake2015,nepalEarthquake2015,"['Factoid', 'ContinuingNews']",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Earthquake Devastates Nepal, Killing More Than 1300 - New York Times"
1278,592155922060816384,nepalEarthquake2015,nepalEarthquake2015,['Sentiment'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nepal..and 4 rainbows in NYC(hope))
1279,592157127390593024,nepalEarthquake2015,nepalEarthquake2015,"['Sentiment', 'Discussion']",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,It might be a great tragedy. But #Nepal will overcome very soon with billions prayer and support world wide .
1280,592148009732820994,nepalEarthquake2015,nepalEarthquake2015,['Sentiment'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,May Almighty help the beautiful ppl of beautiful country Nepal. #NepalEarthquake
1281,592155955770597376,nepalEarthquake2015,nepalEarthquake2015,['ServiceAvailable'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Was originally going to do volunteer in Nepal's orphanage this summer but now there's more reasons that I must go #Nepalquake #pray&amp;support
1282,592155899923300353,nepalEarthquake2015,nepalEarthquake2015,['Irrelevant'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"#NepalEarthquake #checkout ""Hurt"" by J.C. #streaming #iTunes #countrymusic #Country #NowPlaying #newmusic"
1283,592155073230188546,nepalEarthquake2015,nepalEarthquake2015,['ServiceAvailable'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,There is nothing like are \ Your people -Israel
