,tweetids,topics,alltopics,categories,Irrelevant,ThirdPartyObservation,ContinuingNews,Hashtags,Sentiment,MultimediaShare,Factoid,FirstPartyObservation,KnownAlready,Discussion,PastNews,GoodsServices,MovePeople,ServiceAvailable,Advice,Official,SignificantEventChange,InformationWanted,EmergingThreats,Donations,Volunteer,CleanUp,SearchAndRescue,Weather,Unknown,cleanedtweets
6364,266423813309353985,guatemalaEarthquake2012,guatemalaEarthquake2012,"['EmergingThreats', 'MultimediaShare', 'Factoid', 'ContinuingNews']",0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Guatemala rocked by 7.4 richter earthquake: via
6365,266437323128971264,guatemalaEarthquake2012,guatemalaEarthquake2012,"['EmergingThreats', 'MultimediaShare', 'Factoid', 'ContinuingNews']",0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Powerful quake hits Guatemala, killing at least 48 via"
6366,266462354743644160,guatemalaEarthquake2012,guatemalaEarthquake2012,"['EmergingThreats', 'Factoid', 'ContinuingNews']",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,At least 48 killed as 7.4 mag earthquake strikes Guatemala (via )
6367,266474979590303744,guatemalaEarthquake2012,guatemalaEarthquake2012,"['EmergingThreats', 'MultimediaShare', 'Factoid', 'ContinuingNews']",0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Guatemala Earthquake 2012: Temblor Death Toll Rises To 48 (VIDEO): SAN MARCOS, Guatemala -- Guatemalans fearing..."
6368,266488594301071360,guatemalaEarthquake2012,guatemalaEarthquake2012,"['Factoid', 'ContinuingNews']",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,: CARE are on the ground assessing the situation after a 7.2 #earthquake hit #Guatemala
6369,266498929078702081,guatemalaEarthquake2012,guatemalaEarthquake2012,"['EmergingThreats', 'Factoid', 'Sentiment', 'KnownAlready']",0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Elvin Laput wrote: Magnitude 7.3 earthquake in Guatemala leaves 48 dead. God bless the people there. #PrayForGuatemala
6370,266506143302561792,guatemalaEarthquake2012,guatemalaEarthquake2012,"['EmergingThreats', 'MultimediaShare', 'ContinuingNews', 'KnownAlready']",0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,: Dozens Killed in Guatemala Earthquake - - #world
6371,266509565842055168,guatemalaEarthquake2012,guatemalaEarthquake2012,"['EmergingThreats', 'MultimediaShare', 'Factoid', 'ContinuingNews', 'KnownAlready']",0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,48 dead after earthquake rocks Guatemala
6372,266522320703741952,guatemalaEarthquake2012,guatemalaEarthquake2012,"['EmergingThreats', 'MultimediaShare', 'Factoid', 'ContinuingNews', 'KnownAlready']",0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,": Free to read: An earthquake rocked Guatemala and southern Mexico on Wednesday, killing at least 30 people:"
6373,266533058121969664,guatemalaEarthquake2012,guatemalaEarthquake2012,"['EmergingThreats', 'KnownAlready']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Dozens dead after quake hits Guatemala
6374,266577916203257856,guatemalaEarthquake2012,guatemalaEarthquake2012,"['EmergingThreats', 'Factoid', 'ContinuingNews']",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,President #OttoPerezMolina updates death toll in #Guatemala after #earthquake: 52 dead and 22 missing.
6375,266591325397344256,guatemalaEarthquake2012,guatemalaEarthquake2012,"['EmergingThreats', 'MultimediaShare', 'Factoid', 'ContinuingNews']",0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,": Up to 10,000 homes left uninhabitable in Guatemala by earthquake which killed at least 52 people"
6376,266594970272690176,guatemalaEarthquake2012,guatemalaEarthquake2012,"['EmergingThreats', 'MultimediaShare', 'ContinuingNews', 'KnownAlready']",0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Guatemala hunt for quake missing #Caribbean #LatAm
6377,266595133850537984,guatemalaEarthquake2012,guatemalaEarthquake2012,"['EmergingThreats', 'MultimediaShare', 'ContinuingNews', 'KnownAlready']",0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Guatemala hunt for quake missing
6378,266596954144919552,guatemalaEarthquake2012,guatemalaEarthquake2012,"['EmergingThreats', 'Factoid', 'ContinuingNews']",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,There are now 50 dead after the quake in GUatemala yesterday. Help is getting to the victims even though the task is far from done
6379,266610443030761473,guatemalaEarthquake2012,guatemalaEarthquake2012,"['EmergingThreats', 'Factoid', 'ContinuingNews', 'KnownAlready']",0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,: Death toll from the earthquake in #Guatemala now put at 52.
6380,266610753421860864,guatemalaEarthquake2012,guatemalaEarthquake2012,"['EmergingThreats', 'Sentiment', 'Irrelevant']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,#Earthquake happened in #Guatemala.So worried for my friend who lives there.i hope she will message me soon.
6381,266617149731270656,guatemalaEarthquake2012,guatemalaEarthquake2012,"['EmergingThreats', 'MultimediaShare', 'Factoid', 'ContinuingNews']",0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,": Death toll in Guatemala earthquake rises to 52; many of 22 still missing presumed dead, president says - http://t. ..."
6382,266627421590155264,guatemalaEarthquake2012,guatemalaEarthquake2012,"['EmergingThreats', 'Factoid', 'ContinuingNews', 'KnownAlready']",0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Guatemala quake toll rises to 52
6383,266628197540577282,guatemalaEarthquake2012,guatemalaEarthquake2012,"['EmergingThreats', 'MultimediaShare', 'Factoid', 'ContinuingNews', 'KnownAlready']",0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Guatemala Earthquake: Victims Huddle in Streets, At Least 52 Dead"
6384,266646170112233472,guatemalaEarthquake2012,guatemalaEarthquake2012,"['EmergingThreats', 'Factoid', 'ContinuingNews', 'KnownAlready']",0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,": 52 dead in Guatemala, many more missing due to the earthquake yesterday - (via )"
6385,266656421016383488,guatemalaEarthquake2012,guatemalaEarthquake2012,"['EmergingThreats', 'Factoid', 'ContinuingNews', 'KnownAlready']",0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,": #Guatemala quake deaths now 52, expected to rise - Houston Chronicle"
6386,266664377590099969,guatemalaEarthquake2012,guatemalaEarthquake2012,"['EmergingThreats', 'MultimediaShare', 'Factoid', 'ContinuingNews', 'KnownAlready']",0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,: 7.2 Magnitude Earthquake Kills At Least 52 In Guatemala
6387,266677048607657985,guatemalaEarthquake2012,guatemalaEarthquake2012,"['EmergingThreats', 'ContinuingNews', 'Sentiment']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,: Good luck to our Guatemalan followers #SanMarcos #StayStrong
6388,266686489981763584,guatemalaEarthquake2012,guatemalaEarthquake2012,"['EmergingThreats', 'Factoid', 'ContinuingNews', 'KnownAlready']",0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Powerful Guatemala earthquake kills at least 48 people
6389,266690390655127552,guatemalaEarthquake2012,guatemalaEarthquake2012,"['EmergingThreats', 'Factoid', 'ContinuingNews', 'KnownAlready']",0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,": A 7.4-magnitude earthquake rocked Guatemala on Wednesday, killing at least 48 people in two states as it toppled... http: ..."
6390,266711441887870976,guatemalaEarthquake2012,guatemalaEarthquake2012,"['EmergingThreats', 'Factoid', 'ContinuingNews', 'KnownAlready']",0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,: 7.4 Magnitude Earthquake Shakes Guatemala: AIR
6391,266736314097999872,guatemalaEarthquake2012,guatemalaEarthquake2012,"['EmergingThreats', 'ContinuingNews', 'Sentiment', 'Irrelevant']",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,: Really worried. Guatemala is affected by a hard earthquake. My prayers go out to them. #GuatemaltecosAlRescate
6392,266761593180782594,guatemalaEarthquake2012,guatemalaEarthquake2012,"['EmergingThreats', 'MultimediaShare', 'ContinuingNews', 'KnownAlready']",0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Desperate search continues for quake survivors in Guatemala
6393,266804609954234369,guatemalaEarthquake2012,guatemalaEarthquake2012,"['Donations', 'ServiceAvailable', 'ContinuingNews']",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,": Guys, let's help raise funds for the for those in need in the #Guatemala #earthquake"
6394,266884511441252352,guatemalaEarthquake2012,guatemalaEarthquake2012,"['EmergingThreats', 'ContinuingNews', 'Advice']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Earthquake wreaks havoc in Guatemala: PAGER results are generally available within 30 minutes of the earthquake's...
6395,266952564053000192,guatemalaEarthquake2012,guatemalaEarthquake2012,"['EmergingThreats', 'MultimediaShare', 'ContinuingNews']",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Great photos from tell the story of #Guatemala #quake through eyes of those helping on the ground
6396,266957467173404672,guatemalaEarthquake2012,guatemalaEarthquake2012,"['Donations', 'EmergingThreats', 'Advice']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,""":Guys,let's help raise funds for the for thosein need in the#Guatemala#earthquake """
6397,266957924373504001,guatemalaEarthquake2012,guatemalaEarthquake2012,"['EmergingThreats', 'Factoid', 'ContinuingNews', 'KnownAlready']",0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,": Earthquake : M 4.6, offshore Guatemala: November 09, 2012 14:42:44 GMT"
6398,266996352565776384,guatemalaEarthquake2012,guatemalaEarthquake2012,"['EmergingThreats', 'Sentiment', 'Irrelevant']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,: What is happening in Guatemala has me speechless! All my support to those affected by the earthquake!
6399,267021103157895168,guatemalaEarthquake2012,guatemalaEarthquake2012,"['EmergingThreats', 'Sentiment', 'Irrelevant']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Guatemala just got hit by an earthquake, TE AMO GUATE, stay strong, RT if you're guatemalteco n love to be one! Bc i kno i do"
6400,267068595257868288,guatemalaEarthquake2012,guatemalaEarthquake2012,"['CleanUp', 'ContinuingNews', 'Irrelevant']",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Mourners bury family killed in Guatemala quake: SAN CRISTOBAL CUCHO, Guatemala (Reuters) - Ivan Vasquez cried as..."
6401,267073880076734464,guatemalaEarthquake2012,guatemalaEarthquake2012,"['MultimediaShare', 'CleanUp', 'ContinuingNews', 'Irrelevant']",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Reuters: Mourners bury family killed in Guatemala quake: SAN CRISTOBAL CUCHO, Guatemala (Reuters) - Ivan Vasquez..."
6402,267196223751069696,guatemalaEarthquake2012,guatemalaEarthquake2012,"['CleanUp', 'ContinuingNews', 'Irrelevant']",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,AM 590 News US citizen among victims of Guatemala earthquake
6403,267438822260883458,guatemalaEarthquake2012,guatemalaEarthquake2012,"['EmergingThreats', 'Factoid', 'ContinuingNews']",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"USGS #SISMO MUNDO: M 7.0, Myanmar: November 11, 2012 01:12:46 GMT"
6404,267717630264229889,guatemalaEarthquake2012,guatemalaEarthquake2012,"['Donations', 'Irrelevant']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,yeah like donate to the devastation of sandy or the earthquake in guatemala.
6405,267757610361569281,guatemalaEarthquake2012,guatemalaEarthquake2012,"['MultimediaShare', 'Factoid', 'Official', 'ContinuingNews']",0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,": Revised (6.6 -&gt; 6.2): 6.2 earthquake, 24km WSW of Champerico, Guatemala. Nov 11 16:15 at epicenter (14m ago, depth ..."
6406,267758554054787072,guatemalaEarthquake2012,guatemalaEarthquake2012,"['EmergingThreats', 'Factoid', 'Official', 'ContinuingNews']",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,": 6.6 earthquake, 19km S of Ocos, Guatemala. Nov 11 16:15 at epicenter (9m ago, depth 31km)."
6407,267761234231828481,guatemalaEarthquake2012,guatemalaEarthquake2012,"['EmergingThreats', 'Factoid', 'ContinuingNews']",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,""": 4.5 earthquake, 69km SSW of Ocos, Guatemala. Nov 11 16:31 at epicenter (17m ago, depth 38km). "" otro :("
6408,267761519465484288,guatemalaEarthquake2012,guatemalaEarthquake2012,"['EmergingThreats', 'Factoid', 'ContinuingNews', 'KnownAlready']",0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"4.5 earthquake, 69km SSW of Ocos, Guatemala. Nov 11 16:31 at epicenter (17m ago, depth 38km)."
6409,267761678844833792,guatemalaEarthquake2012,guatemalaEarthquake2012,"['EmergingThreats', 'Factoid', 'ContinuingNews', 'KnownAlready']",0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,": 2do temblor 4.5 RT "": 4.5 earthquake, 69km SSW of Ocos, Guatemala. Nov 11 16:31 at epicenter (17m ago, d ..."
6410,267765248193339392,guatemalaEarthquake2012,guatemalaEarthquake2012,"['EmergingThreats', 'Factoid', 'ContinuingNews']",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,": USGS: 6.2-magnitude #earthquake struck off the western coast of Guatemala, about 15 miles from Champerico,"
6411,267769752854863874,guatemalaEarthquake2012,guatemalaEarthquake2012,"['EmergingThreats', 'Factoid', 'ContinuingNews', 'KnownAlready']",0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,#USA 6.2 magnitude earthquake off Guatemala coast - WTVR: WTVR6.2 magnitude earthquake off Guatemala coastWTVR(C...
6412,267771480924897281,guatemalaEarthquake2012,guatemalaEarthquake2012,"['EmergingThreats', 'ContinuingNews', 'KnownAlready']",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"PAKIS RAPE KIDS: New earthquake shakes Guatemala's Pacific coast, one injured: GUATEMALA CITY... #edl #bnp #bfp #nf"
6413,267772747613077504,guatemalaEarthquake2012,guatemalaEarthquake2012,"['EmergingThreats', 'Factoid', 'ContinuingNews', 'KnownAlready']",0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.5-magnitude earthquake strikes off Guatemala’s western coast: A 6.5-magnitude earthquake struck this afternoon...
6414,267773980717494272,guatemalaEarthquake2012,guatemalaEarthquake2012,"['EmergingThreats', 'Factoid', 'ContinuingNews']",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,": 5.0 earthquake, 51km SW of Champerico, Guatemala. Nov 11 17:21 at epicenter (14m ago, depth 53km)."
6415,267780305727918080,guatemalaEarthquake2012,guatemalaEarthquake2012,"['EmergingThreats', 'Factoid', 'ContinuingNews', 'KnownAlready']",0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,": "": 6.6 earthquake, 19km S of Ocos, Guatemala. Nov 11 16:15 at epicenter (9m ago, depth 31km). ..."
6416,267783552131813376,guatemalaEarthquake2012,guatemalaEarthquake2012,"['EmergingThreats', 'Factoid', 'ContinuingNews']",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,": 4.9 earthquake, 49km SSW of Champerico, Guatemala. Nov 11 16:44 at epicenter (11m ago, depth 52km)."
6417,267788769837600769,guatemalaEarthquake2012,guatemalaEarthquake2012,"['EmergingThreats', 'ContinuingNews', 'KnownAlready']",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,: Strong quake strikes off Guatemala: USGS #AFPWorld #news #hot #business
6418,267801721848356864,guatemalaEarthquake2012,guatemalaEarthquake2012,"['EmergingThreats', 'ContinuingNews', 'KnownAlready']",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,: THR: Another earthquake hits Guatemala (BBC) #tcot
6419,267803659604217856,guatemalaEarthquake2012,guatemalaEarthquake2012,"['EmergingThreats', 'ContinuingNews', 'KnownAlready']",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Another earthquake hits Guatemala
6420,267830654174126080,guatemalaEarthquake2012,guatemalaEarthquake2012,"['EmergingThreats', 'Factoid', 'ContinuingNews']",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,": 4.7 earthquake, 38km SW of Champerico, Guatemala. Nov 11 21:02 at epicenter (18m ago, depth 24km)."
6421,267833766322532353,guatemalaEarthquake2012,guatemalaEarthquake2012,"['EmergingThreats', 'Factoid', 'ContinuingNews', 'KnownAlready']",0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,": 4.7 earthquake, 38km SW of Champerico, Guatemala. Nov 11 21:02 at epicenter (18m ago, depth 24km)."
6422,267841609691967488,guatemalaEarthquake2012,guatemalaEarthquake2012,"['EmergingThreats', 'Factoid', 'ContinuingNews', 'KnownAlready']",0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"#Sismo M 4.7, offshore Guatemala: November 12, 2012 03:31:17 GMT"
6423,267846944821493761,guatemalaEarthquake2012,guatemalaEarthquake2012,"['EmergingThreats', 'Factoid', 'Hashtags', 'ContinuingNews']",0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"""#terremoto report M 4.7, offshore Guatemala: Monday, November 12, 2012 03:31:17 UTCSunday, November 11, 2012 09:... "" V"
6424,267850912628871168,guatemalaEarthquake2012,guatemalaEarthquake2012,"['EmergingThreats', 'Factoid', 'ContinuingNews']",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,": 4.7 earthquake, 25km SW of Ocos, Guatemala. Nov 11 21:31 at epicenter (24m ago, depth 35km)."
6425,267854955946311680,guatemalaEarthquake2012,guatemalaEarthquake2012,"['EmergingThreats', 'Factoid', 'ContinuingNews', 'KnownAlready']",0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,: 6.5 earthquake strikes off Guatemala's coast
6426,267893023478788096,guatemalaEarthquake2012,guatemalaEarthquake2012,"['EmergingThreats', 'Factoid', 'ContinuingNews', 'KnownAlready']",0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.5-magnitude quake rattles Guatemala's coast: A 6.5-magnitude earthquake shook Guatemala's Pacific coastline on...
6427,268001748201922561,guatemalaEarthquake2012,guatemalaEarthquake2012,"['ServiceAvailable', 'ContinuingNews']",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,": Guatemala earthquake: we're helping local orgs to reach up to 7,000 people w household goods, blankets, mattresses &amp; hygi ..."
6428,268220032385941504,guatemalaEarthquake2012,guatemalaEarthquake2012,"['EmergingThreats', 'Factoid', 'Hashtags', 'ContinuingNews']",0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Aviso #Sismo con Magnitud 5.4, Off the coast en Aisen, Chile"
6429,268511372940292096,guatemalaEarthquake2012,guatemalaEarthquake2012,"['EmergingThreats', 'Factoid', 'Hashtags', 'ContinuingNews']",0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"#Sismo M 4.7, Atacama, Chile: November 14, 2012 00:00:45 GMT"
6430,269435034165993472,guatemalaEarthquake2012,guatemalaEarthquake2012,"['EmergingThreats', 'Factoid', 'Hashtags', 'ContinuingNews']",0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"#earthquake M 4.8, offshore Guatemala: November 16, 2012 13:02:01 GMT"
