,tweetids,topics,alltopics,categories,ThirdPartyObservation,Factoid,ContinuingNews,EmergingThreats,Advice,PastNews,Irrelevant,Sentiment,Discussion,SearchAndRescue,FirstPartyObservation,Donations,MultimediaShare,Volunteer,GoodsServices,MovePeople,Official,ServiceAvailable,CleanUp,InformationWanted,SignificantEventChange,KnownAlready,Weather,Hashtags,Unknown,cleanedtweets
1336,295425693205008384,queenslandFloods2013,queenslandFloods2013,"['Factoid', 'Hashtags', 'Discussion']",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,to give another update at 5pm. #bigwet
1337,295426339132026880,queenslandFloods2013,queenslandFloods2013,['Irrelevant'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apparently Wollongong is going to cop this Qld rain and floods about midnight Monday? Anyone know anything more?
1338,295426657886552064,queenslandFloods2013,queenslandFloods2013,"['ThirdPartyObservation', 'SignificantEventChange', 'Hashtags', 'ContinuingNews']",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Major flooding occurring in Lockyer Valley. Evacuations underway #bigwet
1339,295427165422493696,queenslandFloods2013,queenslandFloods2013,"['Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"The windows are shaking at home, the wind is crazy!! And it's getting worse - #GoldCoast #bigwet"
1340,295428713120690176,queenslandFloods2013,queenslandFloods2013,"['Factoid', 'Hashtags', 'ContinuingNews', 'Advice']",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,250 businesses will be impacted in Brisbane #bigwet #qldfloods #qld #QldFlooding
1341,295430298554998784,queenslandFloods2013,queenslandFloods2013,"['Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,: Brisbane and Bremer rivers - flooding much lower than 2011. #bigwet
1342,295430566990454786,queenslandFloods2013,queenslandFloods2013,"['MultimediaShare', 'Hashtags', 'ContinuingNews']",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Only when it buckets down. Bardon backyard creek appears #bigwet
1343,295430621499645952,queenslandFloods2013,queenslandFloods2013,"['Hashtags', 'Sentiment', 'Irrelevant']",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,: #Qldfloods So how many front line emergency personnel did Newman get rid of in 2012? Remind me please CN you wicked ...
1344,295431238062317568,queenslandFloods2013,queenslandFloods2013,"['Hashtags', 'Sentiment', 'Irrelevant']",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Though pics have shown the banks have been breached slightly already #bigwet
1345,295431955313467394,queenslandFloods2013,queenslandFloods2013,"['ThirdPartyObservation', 'MultimediaShare', 'Hashtags']",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,RT : The big surf has destroyed Noosa Beach #bigwet ”
1346,295432240534532096,queenslandFloods2013,queenslandFloods2013,"['Factoid', 'Official', 'Hashtags', 'ContinuingNews']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,: Expect another 6 hours of rain in Brisbane. Flash flooding and dangerous conditions continue. #bigwet
1347,295432269869486081,queenslandFloods2013,queenslandFloods2013,"['Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Brisbane and Bremmer rivers to flood, but 'nothing like 2011' say Newman and Quirk #bigwet"
1348,295432802567081985,queenslandFloods2013,queenslandFloods2013,"['Sentiment', 'Irrelevant']",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Massive flooding ahead for Queensland &amp; parts of The UK.
1349,295432966119755776,queenslandFloods2013,queenslandFloods2013,"['EmergingThreats', 'Official', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,27/17:22 EST Flood Warning - Burrum River (QLD)
1350,295434299916820480,queenslandFloods2013,queenslandFloods2013,"['Factoid', 'Official', 'Hashtags', 'ContinuingNews']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,: EMERGENCY ALERT: Laidley Creek is expected to peak at 5.30pm with major flooding to 2011 levels. #bigwet
1351,295434442535743489,queenslandFloods2013,queenslandFloods2013,"['Hashtags', 'Advice']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,We have officially lost power in #palmwoods #bigwet
1352,295436086677733377,queenslandFloods2013,queenslandFloods2013,"['Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,#BIGWET WAIT We KNOW DAM CAPACITY IS 225% #NEWMAN SPEAKS OF 88% FIGURE? Is He saying #wivenhoe Dam is at 12% from FULL #BNEFLOOD CAPACITY?
1353,295436241892171776,queenslandFloods2013,queenslandFloods2013,"['Hashtags', 'ContinuingNews', 'Advice']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,More #LockyerValley evacs. Houses flooded in 2011 in Glenore Grove and Kensington Grove asked to evac to Gatton Shire Hall #bigwet
1354,295436468376178688,queenslandFloods2013,queenslandFloods2013,"['SignificantEventChange', 'MultimediaShare', 'Hashtags', 'ContinuingNews']",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,No crossing enoggera creek on that side road The Gap #bigwet #brisbane #flood
1355,295436833263853570,queenslandFloods2013,queenslandFloods2013,"['Sentiment', 'Irrelevant']",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,: You idiot. Qld and nth Australia has been flooding for millennia. NOTHING NEW. #auspol
1356,295439509229801473,queenslandFloods2013,queenslandFloods2013,"['Hashtags', 'ContinuingNews', 'Sentiment']",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,can we please have an update for Caboolture/Morayfield region please? #bigwet #7NewsBrisbane
1357,295440272597344259,queenslandFloods2013,queenslandFloods2013,"['ThirdPartyObservation', 'MultimediaShare']",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"This is what's been happening at home RT "": Latest Sunshine Coast wild weather photos: #bigwet"""
1358,295440813654151168,queenslandFloods2013,queenslandFloods2013,"['Hashtags', 'ContinuingNews', 'Discussion']",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"fisher &amp; camberwell streets, east brisbane. #bigwet"
1359,295442847916777472,queenslandFloods2013,queenslandFloods2013,"['Hashtags', 'Unknown']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"#ausopen fans, #climatechange does not 'ADVANTAGE YOU', just ask those soaked by the #qldfloods. are #OUTOFORDER for funding #coal"
1360,295443124753424385,queenslandFloods2013,queenslandFloods2013,"['Hashtags', 'ContinuingNews', 'Sentiment']",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Bundaberg store owner affected by flooding: ""Thank God for insurance."" Wouldn't be too sure about that. #readthefineprint #bigwet"
1361,295444420763996160,queenslandFloods2013,queenslandFloods2013,"['MultimediaShare', 'Hashtags', 'ContinuingNews']",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,: PHOTO: Ryan Anderson sent in this amazing photo of the Burnett Hwy cut by floodwaters near Tansey in Qld. #bigwet http://t. ...
1362,295444429148389376,queenslandFloods2013,queenslandFloods2013,"['Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,: There goes the power at Wellington Point #bigwet
1363,295445112853508096,queenslandFloods2013,queenslandFloods2013,"['Hashtags', 'ContinuingNews']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,": Water gushing through Gold Coast hinterland, threatening shops #bigwet"
1364,295447193190535168,queenslandFloods2013,queenslandFloods2013,"['Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Latest casualty of the #bigwet is Channel 7 News' deplorable ""Flashback"" segment. Life is not fair. Nothing is fair."
1365,295449177134075904,queenslandFloods2013,queenslandFloods2013,"['ThirdPartyObservation', 'MultimediaShare', 'ContinuingNews']",1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,: Here's another gallery of photos of flooding from the Bundaberg region #bigwet
1366,295450062094475264,queenslandFloods2013,queenslandFloods2013,"['Donations', 'Hashtags']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Lend someone a helping hand this #australiaday #bigwet weekend via Baked Relief
1367,295452176027906049,queenslandFloods2013,queenslandFloods2013,"['Hashtags', 'Sentiment', 'Irrelevant']",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,: I hear my first chain-saw of this #qldfloods event
1368,295455401447669760,queenslandFloods2013,queenslandFloods2013,"['Hashtags', 'Sentiment', 'Irrelevant']",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,“: Bet mine isn't only child hoping for a #bigwet delay school resumptions” No we want beautiful day to remember Preppies first day!
1369,295456835916398593,queenslandFloods2013,queenslandFloods2013,"['MultimediaShare', 'Hashtags', 'ContinuingNews']",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,: Foam from rough waves at Alexandra Headland resembles snow on the Sunshine Coast #staysafe #bigwet #queensland #flood ...
1370,295457427325874176,queenslandFloods2013,queenslandFloods2013,"['ThirdPartyObservation', 'Official', 'Hashtags', 'ContinuingNews']",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"say ""PLEASE don't dial 000 for road updates. Comms staff need lines free 4 emergencies. 131940 road info. #bigwet"
1371,295466944172265472,queenslandFloods2013,queenslandFloods2013,"['MultimediaShare', 'ContinuingNews']",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Devastating floods strike Queensland, disaster declared: Floods have wreaked havoc in Bundaberg on Australian’s..."
1372,295471356580073472,queenslandFloods2013,queenslandFloods2013,"['Hashtags', 'ContinuingNews', 'Advice']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Palmwoods police just called to say they can't reach my dad by road tonight. ""It's like an ocean out here."" #bigwet"
1373,295471880880664578,queenslandFloods2013,queenslandFloods2013,"['Weather', 'Hashtags', 'ContinuingNews']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,: IPSWICH: Flood prediction maps now online &amp; available at: #bigwet #qldfloods
1374,295472887509417984,queenslandFloods2013,queenslandFloods2013,"['SignificantEventChange', 'Hashtags', 'ContinuingNews']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Swift water rescue underway at Gilston #bigwet
1375,295473197896331265,queenslandFloods2013,queenslandFloods2013,"['MultimediaShare', 'ContinuingNews']",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Fraser: Sporting clubs suffer as floods strike again #qld
1376,295474997231751168,queenslandFloods2013,queenslandFloods2013,"['ThirdPartyObservation', 'Official', 'Hashtags', 'Advice']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,: Reminder to avoid travel unless absolutely necessary. Extensive delays on all modes across SEQ due to bad weather #bigwet
1377,295476821787545601,queenslandFloods2013,queenslandFloods2013,"['Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Howling wind outside, howling kids inside! Can't win! #bigwet #qldweather"
1378,295479212540837890,queenslandFloods2013,queenslandFloods2013,"['Official', 'ContinuingNews']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Australia: dramatic rescues amidst storms and flooding: Emergency services make some dramatic rescues and more t...
1379,295479787126915072,queenslandFloods2013,queenslandFloods2013,"['ThirdPartyObservation', 'Hashtags', 'ContinuingNews']",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,: Rainfall not as heavy so far as predicted on Gold Coast.. Damaging winds a major concern for authorities.. #bigwet
1380,295479883608514561,queenslandFloods2013,queenslandFloods2013,"['SignificantEventChange', 'Official', 'ContinuingNews']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,": QLD FLOODS: a cable washout in Kingaroy has impacted a significant number of landline, broadband and mobile services i ..."
1381,295480454025465856,queenslandFloods2013,queenslandFloods2013,"['Discussion', 'Irrelevant']",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"So you're missing out on the QLD weather hey. Perfect one day, Pissing down rain and flooding the next.. :) Have fun"
1382,295481058013634560,queenslandFloods2013,queenslandFloods2013,"['Official', 'Hashtags', 'ContinuingNews']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,: Breaking: Flood maps for Brisbane River are now available #bigwet
1383,295486070219501568,queenslandFloods2013,queenslandFloods2013,"['MultimediaShare', 'ContinuingNews']",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Ashgrove Flooding Australia Day Weekend 2013.wmv: via
1384,295487290761957378,queenslandFloods2013,queenslandFloods2013,"['Official', 'ContinuingNews', 'Advice']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,": QLD FLOODS: Telstra encourages customers to only use their mobiles in emergency situations. If 000 is affected, call local ..."
1385,295489895407960064,queenslandFloods2013,queenslandFloods2013,"['Official', 'ContinuingNews', 'Advice']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,: QLD viewers: Premier Campbell Newman confirms parts of Ipswich &amp; Brisbane susceptible to flooding; LIVE News 9.30pm ...
1386,295491552187404288,queenslandFloods2013,queenslandFloods2013,"['Hashtags', 'ContinuingNews', 'Advice']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,: be prepared #BNE the winds are coming! It's blowing a #gale at #Maroochydore. #staysafe #bigwet
1387,295491917091840001,queenslandFloods2013,queenslandFloods2013,"['Hashtags', 'ContinuingNews']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,#qldfloods wow. I visited that you watch it also
1388,295493842260594689,queenslandFloods2013,queenslandFloods2013,"['Official', 'Hashtags', 'ContinuingNews']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,According to the automatic gauge in #Bundaberg the Burnett River has passed the Dec 2010 level of 7.92m. Now at 8.1m and rising #bigwet
1389,295494077133238272,queenslandFloods2013,queenslandFloods2013,['Irrelevant'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overheard: yesterday in australia: fuck we are burning to the ground today in australia: cool flooding and...
1390,295500481822875648,queenslandFloods2013,queenslandFloods2013,"['Hashtags', 'Sentiment', 'Irrelevant']",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Start to worry when my backyard start to flash flooded, but won't take long before its gone. Thanks GOD! #bigwet"
1391,295500930638569472,queenslandFloods2013,queenslandFloods2013,"['MultimediaShare', 'Hashtags', 'Irrelevant']",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,: For Queensland. #bigwet
1392,295503757607858177,queenslandFloods2013,queenslandFloods2013,"['Hashtags', 'ContinuingNews', 'Advice']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Everything is going to be ok, Karl Stefanovic will be reporting on the floods from Brisbane #bigwet #calminginfluence #logie"
1393,295504885879828480,queenslandFloods2013,queenslandFloods2013,"['ThirdPartyObservation', 'MultimediaShare', 'Hashtags', 'Irrelevant']",1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,: WOW! RT : Cleveland Point #bigwet
1394,295505082991132672,queenslandFloods2013,queenslandFloods2013,"['Factoid', 'Official', 'Hashtags', 'ContinuingNews']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"BOM UPDATE: Mary River at Gympie set to peak at 21m on Monday morning. A peak of 10m during monday, in to Tuesday for Maryborough #qldfloods"
1395,295506567770562561,queenslandFloods2013,queenslandFloods2013,['ContinuingNews'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Latest news: Qld cities brace for floods - again - Herald Sun
1396,295506983002447874,queenslandFloods2013,queenslandFloods2013,"['InformationWanted', 'ContinuingNews']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,: Can someone please inform the QLD govt that 23Mb PDF files are entirely not awesome for disseminating flood zone informa ...
1397,295508648141139968,queenslandFloods2013,queenslandFloods2013,"['Hashtags', 'ContinuingNews', 'Sentiment', 'Irrelevant']",0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Got to love a good flood and tornado this time of year #Queensland #Brisbane
1398,295513568051339264,queenslandFloods2013,queenslandFloods2013,"['ThirdPartyObservation', 'ServiceAvailable', 'Hashtags', 'ContinuingNews']",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,: A list of locations where sandbags are available in Brisbane is now on our Facebook page: #bigwet
1399,295524066411036675,queenslandFloods2013,queenslandFloods2013,"['EmergingThreats', 'Official', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,27/23:14 EST Flood Warning - Fitzroy River (QLD)
1400,295525060477870081,queenslandFloods2013,queenslandFloods2013,"['MultimediaShare', 'ContinuingNews']",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BBC News - Australian state of Queensland braces for flooding
1401,295530815054548993,queenslandFloods2013,queenslandFloods2013,"['Discussion', 'Irrelevant']",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"yep, there pretty close. I need web ones at the moment in qld. Waits for the floods."
1402,295534451520335872,queenslandFloods2013,queenslandFloods2013,"['Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Sleepless in #brisbane. Battening down the hatches #qldfloods #cycloneoswald
1403,295534501831008256,queenslandFloods2013,queenslandFloods2013,"['ThirdPartyObservation', 'ContinuingNews', 'Advice']",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,: Met the and EMQ officials this afternoon to offer full support of the Aust Govt and ADF as this QLD floods ...
1404,295535651091267585,queenslandFloods2013,queenslandFloods2013,"['Weather', 'Factoid', 'Hashtags', 'ContinuingNews']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"BOM UPDATE: Though the storm is easing as it moves further south in to #NSW, heavy falls still possible over the next 12hrs #qldfloods"
1405,295553250395045890,queenslandFloods2013,queenslandFloods2013,"['Hashtags', 'ContinuingNews', 'Sentiment']",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,There is lightning now. Feel things are going to get very wild for the next few hours #BigWet #GoldCoast #Robina
1406,295558723965960193,queenslandFloods2013,queenslandFloods2013,"['ServiceAvailable', 'Hashtags', 'ContinuingNews']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"Reminder: If you need help from the SES, call 132 500 #QLDFlood #BigWet"
1407,295559353078001664,queenslandFloods2013,queenslandFloods2013,"['Factoid', 'Official', 'Hashtags', 'ContinuingNews']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,: Severe weather warning updated - strong winds up to 125km/hr possible in SE Coast district #bigwet
1408,295563169919823872,queenslandFloods2013,queenslandFloods2013,"['MultimediaShare', 'ContinuingNews']",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Live: Qld flooding alert moves south - ABC Online: Sydney Morning HeraldLive: Qld flooding alert moves southABC ...
1409,295584598589591553,queenslandFloods2013,queenslandFloods2013,"['ThirdPartyObservation', 'Hashtags', 'ContinuingNews', 'Advice']",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,: Twitter accounts with news about floods in Queensland: #qldfloods
1410,295594912408301568,queenslandFloods2013,queenslandFloods2013,"['Weather', 'Hashtags', 'ContinuingNews']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Australia issues #flood warning as mini #tornado hits
1411,295598964097576960,queenslandFloods2013,queenslandFloods2013,"['ThirdPartyObservation', 'EmergingThreats', 'MultimediaShare', 'Hashtags', 'ContinuingNews']",1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,: Australian state of #Queensland on alert for more tornadoes &amp; #floods - VIDEO
1412,295601686213451776,queenslandFloods2013,queenslandFloods2013,"['Hashtags', 'Sentiment', 'Irrelevant']",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,This weather is insane! How can anyone sleep? This wind is like a cyclone. So destructive!! #bigwet
1413,295605087798185986,queenslandFloods2013,queenslandFloods2013,"['Sentiment', 'Irrelevant']",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Queensland is experiencing some really bad floods, really feelin what you guys went thru in NY now #loveeternal"
1414,295605876327329793,queenslandFloods2013,queenslandFloods2013,"['EmergingThreats', 'MultimediaShare', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,": Devastating floods strike Queensland, disaster declared"
1415,295612754973323264,queenslandFloods2013,queenslandFloods2013,"['Hashtags', 'ContinuingNews', 'Advice']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Telstra phone services cut at Rockhampton, Cairns, Gladstone, Mt Isa, Mareeba, Townsville. 000 coverage is also down in these areas #bigwet"
1416,295617955906072576,queenslandFloods2013,queenslandFloods2013,"['ThirdPartyObservation', 'EmergingThreats', 'Hashtags', 'ContinuingNews']",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,: UPDATE: FLOOD WARNING FOR THE ALBERT AND LOGAN RIVERS #qldfloods #bigwet
1417,295622418637152256,queenslandFloods2013,queenslandFloods2013,"['Hashtags', 'Sentiment', 'Irrelevant']",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Heart goes out to those who went under in 2011 &amp; are facing a flood threat again this morning. #qldfloods
1418,295625082020196352,queenslandFloods2013,queenslandFloods2013,"['Hashtags', 'Sentiment', 'Irrelevant']",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Monsoonal conditions continue - although had to reassure G2 no tornatoes or salamis today #bigwet
1419,295628391342800896,queenslandFloods2013,queenslandFloods2013,"['Hashtags', 'ContinuingNews', 'Advice']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Scores of swift water rescues and a man missing in SE Qld at 6:30 #bigwet
1420,295633973953056768,queenslandFloods2013,queenslandFloods2013,"['MultimediaShare', 'Hashtags', 'ContinuingNews']",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,More pics from Maroochy Conservation Reserve #sunshinecoast #bigwet
1421,295635609748381696,queenslandFloods2013,queenslandFloods2013,"['MultimediaShare', 'ContinuingNews']",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"AU-blog: Devastating floods strike Queensland, disaster declared: People look at a boat that has been washed up onto…"
1422,295643679576711169,queenslandFloods2013,queenslandFloods2013,"['Donations', 'Official', 'Hashtags', 'ContinuingNews']",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,Qld premier launches flood appeal (Daily Telegraph) #news #sydney
1423,295647504777764865,queenslandFloods2013,queenslandFloods2013,"['MultimediaShare', 'Official', 'ContinuingNews']",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,Worst still to come for Queensland: LIVE UPDATES: QUEENSLAND residents face days of uncertainty as floods hit fo...
1424,295647806755045376,queenslandFloods2013,queenslandFloods2013,"['SignificantEventChange', 'MultimediaShare', 'Hashtags', 'ContinuingNews']",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,Roof ripped off Fortitude Valley station #bigwet
1425,295648612057227264,queenslandFloods2013,queenslandFloods2013,"['MultimediaShare', 'ContinuingNews']",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,: EXTENDED COVERAGE OF QLD/NSW FLOOD CRISIS: We are staying on the air until 11am (10am QLD time) to bring you the lates ...
1426,295649727750488064,queenslandFloods2013,queenslandFloods2013,"['MultimediaShare', 'Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,My poor pool is full of muddy water again! #bigwet#frustrated
1427,295653766886211584,queenslandFloods2013,queenslandFloods2013,"['Hashtags', 'ContinuingNews', 'Advice']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,#QLDFloods the special coverage on #Sun7 is both informative and heartbreaking - Please keep safe people!!
1428,295654739939577857,queenslandFloods2013,queenslandFloods2013,"['SignificantEventChange', 'MultimediaShare', 'Hashtags', 'ContinuingNews', 'Discussion']",0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,mayor of Scenic Rim trapped at Moogerah Dam by flood waters #bigwet
1429,295655528464527360,queenslandFloods2013,queenslandFloods2013,"['Official', 'ContinuingNews']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Second flood death in Qld
1430,295656140845502464,queenslandFloods2013,queenslandFloods2013,"['Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Good time to test out my new kite, while I have no power and water #bigwet #qldfloods #cabinfever"
