,tweetids,topics,alltopics,categories,ThirdPartyObservation,Factoid,ContinuingNews,EmergingThreats,Advice,PastNews,Irrelevant,Sentiment,Discussion,SearchAndRescue,FirstPartyObservation,Donations,MultimediaShare,Volunteer,GoodsServices,MovePeople,Official,ServiceAvailable,CleanUp,InformationWanted,SignificantEventChange,KnownAlready,Weather,Hashtags,Unknown,cleanedtweets
89,232793535714295808,philipinnesFloods2012,philipinnesFloods2012,"['ThirdPartyObservation', 'Advice']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,": If you need any help please use the hashtag ""#RescuePH"". RT please!"
90,232793699283783680,philipinnesFloods2012,philipinnesFloods2012,"['ThirdPartyObservation', 'Advice']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,": “: If you need any help please use the hashtag ""#RescuePH"". RT please!”"
91,232794856911683584,philipinnesFloods2012,philipinnesFloods2012,"['ThirdPartyObservation', 'Sentiment']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,": ""Hi , can every tweet with hashtag #rescuePH be a $1 donation to the Philippines victims? - Pls retweet this until ..."
92,232796673024344064,philipinnesFloods2012,philipinnesFloods2012,"['ThirdPartyObservation', 'Advice']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MT : De La Salle College of Saint Benilde: Following the official announcement to suspend... ” #floodsPH
93,232798531092631552,philipinnesFloods2012,philipinnesFloods2012,"['ThirdPartyObservation', 'ContinuingNews']",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Breaking: Massive floods inundate Manila, #Philippines. 1 million people are affected &amp; thousands forced to evacuate"
94,232799713915699200,philipinnesFloods2012,philipinnesFloods2012,"['ThirdPartyObservation', 'Sentiment']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,: #FLOODSph Fact: Genesis 8:7-12 is about Noah's Ark.. Today is 8-7-12.
95,232799785214697473,philipinnesFloods2012,philipinnesFloods2012,"['ThirdPartyObservation', 'Sentiment']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hi , can every tweet with hashtag #rescuePH be a $1 donation to the Philippines victims? 6"
96,232799952961667072,philipinnesFloods2012,philipinnesFloods2012,"['FirstPartyObservation', 'MultimediaShare', 'Factoid']",0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,The U.S. Embassy here in Manila looks like it is floating above the flood. It has been two weeks and the hea
97,232800825376927744,philipinnesFloods2012,philipinnesFloods2012,"['ThirdPartyObservation', 'MultimediaShare', 'Sentiment']",1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,: Just seen the floods in Manila on TV. Sweet Jesus. I sincerely hope you and your loved ones are safe. Didn't realize ...
98,232801022542770176,philipinnesFloods2012,philipinnesFloods2012,"['FirstPartyObservation', 'Advice']",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,": And #reliefPH for details about relief operations, way to drop of donations, and other ways to help."
99,232801509077823488,philipinnesFloods2012,philipinnesFloods2012,"['Donations', 'FirstPartyObservation', 'Advice']",0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,#ReliefPH Jollibee Foundation Coinbanks now accepts Funds for Flood-Affected Families
100,232802767369019392,philipinnesFloods2012,philipinnesFloods2012,['ThirdPartyObservation'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,: UST HOSPITAL FOOD SHORTAGE #rescuePH
101,232802863838003200,philipinnesFloods2012,philipinnesFloods2012,"['Donations', 'FirstPartyObservation']",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,: Remember you can help the victims of the flood by donating to Philippine Red Cross. More info on how here: http://t ...
102,232803178385657856,philipinnesFloods2012,philipinnesFloods2012,"['ThirdPartyObservation', 'ContinuingNews']",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Torrential rains pounding the Philippine capital on Tuesday paralyzed traffic as waist-deep floods triggered...
103,232803392303546369,philipinnesFloods2012,philipinnesFloods2012,"['SearchAndRescue', 'FirstPartyObservation']",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"#RescuePH my grandpa at camia st cor. cattleya twinville subd mrkna, he's 75yrs old &amp; nsa bubong sya since 10am. :(”"
104,232805485282201600,philipinnesFloods2012,philipinnesFloods2012,"['SearchAndRescue', 'ThirdPartyObservation']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,": RT FEU, Science Building. Help is needed. There are 39 stranded students in there. #rescuePH Please send people the ..."
105,232805925658980352,philipinnesFloods2012,philipinnesFloods2012,"['ThirdPartyObservation', 'Advice']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,: Public Service Announcement &gt; Pls RT for faster response! Help is on the way! #RescuePH #ReliefPH ...
106,232806412198223872,philipinnesFloods2012,philipinnesFloods2012,"['ThirdPartyObservation', 'Sentiment']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Does tweeting the contact details w hashtag #RescuePH actually help? Is there a number I can text to report people in danger?
107,232808119296745472,philipinnesFloods2012,philipinnesFloods2012,['SearchAndRescue'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rescue needed in Romualdez st. cor Kalentong. 1st house beside Caltex. Lolo and Lola residing. #RescuePH
108,232808844894535680,philipinnesFloods2012,philipinnesFloods2012,"['ThirdPartyObservation', 'ContinuingNews']",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"#TBCBreaking RT"": PHOTOS: Floods in Manila are displacing tens of thousands of people | """
109,232809436303982592,philipinnesFloods2012,philipinnesFloods2012,"['ThirdPartyObservation', 'Advice']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Keep Calm and PACK YOUR THINGS!! #rescuePH #PrayforthePhilippines
110,232810895909191680,philipinnesFloods2012,philipinnesFloods2012,['ThirdPartyObservation'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,: PLEASE RT: UST Hospital &amp; UERM Medical Center staff &amp; patients need foods. Supply is very low.#reliefPH ...
111,232811688649449473,philipinnesFloods2012,philipinnesFloods2012,"['SearchAndRescue', 'ThirdPartyObservation']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RT“: :#saveUERM! Flood is about to reach the 3rd floor where the nursery is! PLS RT!!” #RescuePH”
112,232812057731428352,philipinnesFloods2012,philipinnesFloods2012,"['ThirdPartyObservation', 'Advice']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,: Evac Centers &amp; Relief Ops #rescuePH
113,232812619797512192,philipinnesFloods2012,philipinnesFloods2012,"['SearchAndRescue', 'ThirdPartyObservation']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"""“: ""Concepcion Integrated School in Marikina has 582 families, no food yet the whole day"" #RescuePH"""
114,232813211194359809,philipinnesFloods2012,philipinnesFloods2012,"['ThirdPartyObservation', 'Advice']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,": Hi , can every tweet with hashtag #rescuePH be a $1 donation to the Philippines victims? - Pls retweet this until ..."
115,232813378928791552,philipinnesFloods2012,philipinnesFloods2012,"['ThirdPartyObservation', 'MultimediaShare']",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,: PHOTOS: Floods in Manila are displacing tens of thousands of people |
116,232813618004123648,philipinnesFloods2012,philipinnesFloods2012,"['ThirdPartyObservation', 'ContinuingNews']",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,: #FLOODSph Fact: 90% of Metro Manila are flooded.
117,232815073452773376,philipinnesFloods2012,philipinnesFloods2012,"['ThirdPartyObservation', 'Advice']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,: Two important hash tags to take note of: #rescuePH #reliefPH Please make sure to use the correct one and RT! ...
118,232815148958617602,philipinnesFloods2012,philipinnesFloods2012,"['SearchAndRescue', 'FirstPartyObservation']",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74 yrs old lady trapped at 17 kapiligan st araneta subd qc. All grilled windows locked water already at 2nd floor. #rescuePH help! RT
119,232815253786869760,philipinnesFloods2012,philipinnesFloods2012,"['SearchAndRescue', 'FirstPartyObservation']",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,": RT : #RescuePH roldan family,gen segundo st. Heroes hills. The mother has cancer. Theyre trapped on their roof ..."
120,232815400616857601,philipinnesFloods2012,philipinnesFloods2012,"['ThirdPartyObservation', 'Sentiment']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#RescuePH #FloodsPH Keep safe Filipinos. And trust God.
121,232815903933358080,philipinnesFloods2012,philipinnesFloods2012,"['FirstPartyObservation', 'Official', 'Advice']",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,: govph is using #PHalerts for government advisories and #rescuePH for rescue operations.
122,232816298193731584,philipinnesFloods2012,philipinnesFloods2012,"['SearchAndRescue', 'Donations', 'FirstPartyObservation']",0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,": Concepcion Integrated School (Marikina) has 582 families, no food yet the whole day. Please RT #rescuePH"
123,232816340119998464,philipinnesFloods2012,philipinnesFloods2012,"['SearchAndRescue', 'FirstPartyObservation', 'EmergingThreats']",0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"HELP UERM HOSPITAL! Brownout &amp; ICU Patients on generator, generators about to die. Flood almost at 3rd flr where the nursery is. #RescuePH"
124,232816667284078592,philipinnesFloods2012,philipinnesFloods2012,"['ThirdPartyObservation', 'ContinuingNews']",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Still verifying reports that there is a flood casualty in Calamba City, Laguna #FloodsPH"
125,232816742768992256,philipinnesFloods2012,philipinnesFloods2012,"['SearchAndRescue', 'ThirdPartyObservation']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,: RT Flood in UERM hospital is almost at 3rd floor where the nursery is. No rescuers the whole day. #RescuePH
126,232817053176827905,philipinnesFloods2012,philipinnesFloods2012,"['GoodsServices', 'SearchAndRescue', 'EmergingThreats']",0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,": PGH, UERM, and UST Hospital are flooded. Supplies are running low. Patients and staff need food and water. #RescuePH"
127,232817623602167809,philipinnesFloods2012,philipinnesFloods2012,"['SearchAndRescue', 'FirstPartyObservation']",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,: UERM really needs help!! Flood is almost at 3rd floor where the nursery is. No rescuers the whole day. #RescuePH
128,232819250992128001,philipinnesFloods2012,philipinnesFloods2012,"['SearchAndRescue', 'FirstPartyObservation']",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"#RescuePH Wilma Ubando Payod w/ 3 kids Purok 3, Malanday, Marikina; their house is near the national high school."
129,232819427123544064,philipinnesFloods2012,philipinnesFloods2012,"['SearchAndRescue', 'ThirdPartyObservation']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,: URGENT - HELP IS NEEDED IN UST HOSPITAL. Flood has reached the building's 2nd level. #rescuePH
130,232819674583269376,philipinnesFloods2012,philipinnesFloods2012,"['GoodsServices', 'SearchAndRescue', 'FirstPartyObservation', 'EmergingThreats']",0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,""": THE GENERATOR OF THE HOSPITAL JUST DIED PLS RESCUE THE PEOPLE UST UERM &amp; PGH HOSPITAL #RESCUEPH RT &amp; SPREAD!"" HELP PLEASE"
131,232819825603387393,philipinnesFloods2012,philipinnesFloods2012,"['SearchAndRescue', 'ThirdPartyObservation', 'ContinuingNews']",1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,": RT "" PLEASE HELP THE UST, UERM, and, PGH HOSPITALS. THEY NEED IT. #RescuePH""”"
132,232820240847863808,philipinnesFloods2012,philipinnesFloods2012,"['SearchAndRescue', 'FirstPartyObservation']",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,": Family needs rescuing. Address: 55 Guirayan St. Brgy. Dona Imelda, Araneta Ave., QC. #rescuePH pls RT"
133,232820291179515904,philipinnesFloods2012,philipinnesFloods2012,"['GoodsServices', 'SearchAndRescue', 'ThirdPartyObservation']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,: Please retweet RT UST HOSPITAL'S GENERATOR ALREADY DIED!!! PLEASE SEND SOME RESCUERS! #RescuePH ...
134,232820542812598274,philipinnesFloods2012,philipinnesFloods2012,"['SearchAndRescue', 'FirstPartyObservation']",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,": #RescuePH Melyn Pabustan w/ 3 kids 09175119505 Purok 3, Malanday, Marikina; their house is near the national high school. ..."
135,232820832215392256,philipinnesFloods2012,philipinnesFloods2012,"['GoodsServices', 'SearchAndRescue', 'ThirdPartyObservation']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,: UST HOSPITAL'S GENERATOR ALREADY DIED!!! PLEASE SEND SOME RESCUERS! #RescuePH #ReliefPH ...
136,232820849009364993,philipinnesFloods2012,philipinnesFloods2012,"['GoodsServices', 'SearchAndRescue', 'ThirdPartyObservation']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,": RT: ""UST HOSPITAL'S GENERATOR ALREADY DIED!!! PLEASE SEND SOME RESCUERS! #RescuePH #ReliefPH ..."
137,232822379921952768,philipinnesFloods2012,philipinnesFloods2012,"['ThirdPartyObservation', 'ContinuingNews']",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,funaniNEWS: Heavy rains Submerge Metro Manila in Flood. check this out!!
138,232822514135470080,philipinnesFloods2012,philipinnesFloods2012,"['GoodsServices', 'SearchAndRescue']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,“: UST HOSPITAL'S GENERATORS ALREADY DIED! #rescuePH #reliefPH ”
139,232822749033283584,philipinnesFloods2012,philipinnesFloods2012,"['GoodsServices', 'SearchAndRescue', 'ThirdPartyObservation']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,: UST HOSPITAL'S GENERATOR ALREADY DIED!!! PLEASE SEND SOME RESCUERS! #RescuePH #ReliefPH ...
140,232822933574283265,philipinnesFloods2012,philipinnesFloods2012,"['GoodsServices', 'SearchAndRescue', 'FirstPartyObservation']",0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,PGH is also in need of help. #ReliefPH
141,232823264924295168,philipinnesFloods2012,philipinnesFloods2012,"['SearchAndRescue', 'FirstPartyObservation']",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,": Family needs rescuing. Address: 55 Guirayan St. Brgy. Dona Imelda, Araneta Ave., QC. #rescuePH pls RT"
142,232823478829604864,philipinnesFloods2012,philipinnesFloods2012,"['ThirdPartyObservation', 'ContinuingNews']",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Heavy Floods Hit Manila (Video) : WORLDWIDE WEATHER WATCH - #wibiya -
143,232824699380441089,philipinnesFloods2012,philipinnesFloods2012,"['SearchAndRescue', 'FirstPartyObservation']",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"""UST Hospital and UERM in need of immediate help. UST's morgue is flooded, UERM's nursery is near being flooded. Please please #rescuePH"""
144,232824816833556480,philipinnesFloods2012,philipinnesFloods2012,"['FirstPartyObservation', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#rescuePH #PrayForThePhilippines God bless any affected.
145,232825030738862080,philipinnesFloods2012,philipinnesFloods2012,"['ThirdPartyObservation', 'Discussion']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,": Hi , can every tweet with hashtag #rescuePH be a $1 donation to the Philippines victims? - Pls retweet this unt ..."
146,232825177505943552,philipinnesFloods2012,philipinnesFloods2012,"['ThirdPartyObservation', 'Sentiment']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,: We're praying for the Philippine!! No more heavy rain! No more flood! PLEASE Stay Safe!!! God Bless the... ...
147,232826255475621888,philipinnesFloods2012,philipinnesFloods2012,"['GoodsServices', 'SearchAndRescue', 'FirstPartyObservation']",0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,": PGH hospital staff, patients need food and water. PGH is isolated by flood. #ReliefPH (via )"
148,232827383726608384,philipinnesFloods2012,philipinnesFloods2012,"['ThirdPartyObservation', 'ContinuingNews']",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,“: UST Hospital appeals to PHL Red Cross for water and food. #rescuePH #reliefPH (via )”
149,232827551515561985,philipinnesFloods2012,philipinnesFloods2012,['FirstPartyObservation'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,": Hospitals that need help (Food &amp; water): UST hospital, UERM and Philippine General Hospital. #RescuePH #ReliefPH PLS ..."
150,232827840909959168,philipinnesFloods2012,philipinnesFloods2012,"['GoodsServices', 'SearchAndRescue', 'FirstPartyObservation', 'EmergingThreats']",0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Meycauyan Doctors Hosp does not have generators anymore. pls help. lots of babies there. THANKS. #rescuePH RT
151,232828902073049088,philipinnesFloods2012,philipinnesFloods2012,"['SearchAndRescue', 'FirstPartyObservation']",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""": pls RT: NEED RESCUE 65 st peter ave francisco subd veintereales valenzuela city! MOTHER+CHILD+PETS #rescuePH"""
152,232829657030987776,philipinnesFloods2012,philipinnesFloods2012,"['SearchAndRescue', 'FirstPartyObservation']",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Please send rescue teams to malabon navotas area. Was stranded there for 8 hrs. A lot of people still trapped in Letre Road #RescuePH
153,232829770306551810,philipinnesFloods2012,philipinnesFloods2012,"['ThirdPartyObservation', 'Sentiment']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I didn't know the situation in Manila has gotten worse. Let's all help our fellow men. Let's pray for all the people affected. #rescuePH
154,232830118429605889,philipinnesFloods2012,philipinnesFloods2012,"['SearchAndRescue', 'FirstPartyObservation', 'EmergingThreats']",0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,: PREGNANT MOM AND SMALL KIDS TRAPPED IN 5FT FLOODED HOUSE #283 L. DELA CRUZ ST. BRGY. ISLA VALENZUEL #rescuePH
155,232830344892674048,philipinnesFloods2012,philipinnesFloods2012,"['GoodsServices', 'FirstPartyObservation', 'EmergingThreats', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Ust hospital needs help! Their generator wont last long. Patients will suffer. #Rescueph #Reliefph
156,232830680441180160,philipinnesFloods2012,philipinnesFloods2012,"['GoodsServices', 'ThirdPartyObservation']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,": Hospitals that need help (Food &amp; water): UST hospital, UERM and Philippine General Hospital. #rescuePH ..."
157,232830965662244864,philipinnesFloods2012,philipinnesFloods2012,"['GoodsServices', 'FirstPartyObservation', 'Advice']",0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,: UST HOSPITAL'S GENERATOR ALREADY DIED!!! PLEASE SEND SOME RESCUERS! #RescuePH #ReliefPH ...
158,232831213109407744,philipinnesFloods2012,philipinnesFloods2012,"['Donations', 'ThirdPartyObservation', 'Advice']",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,: RT : PLS RT! For those who want to donate -&gt; #reliefPH #rescuePH
159,232831619977854979,philipinnesFloods2012,philipinnesFloods2012,"['GoodsServices', 'FirstPartyObservation', 'EmergingThreats']",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Delos Santos hospitals generator may die in any moment. Need help! #Rescueph RT pls
160,232831787762585600,philipinnesFloods2012,philipinnesFloods2012,"['ThirdPartyObservation', 'Sentiment']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Thank you so much! RT“: Sending love and worry to the Philippines. (WIll also send aid donation using #reliefPH info....)”
161,232832932803387393,philipinnesFloods2012,philipinnesFloods2012,"['FirstPartyObservation', 'Advice']",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Please use social media responsibly. You would not want to be like the boy who cried wolf. #RescuePH #ReliefPH #FloodsPH
162,232833146683535361,philipinnesFloods2012,philipinnesFloods2012,"['FirstPartyObservation', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bracing for another 24 hours of RED WARNINGS. Hopefully tomorrow will be the last day of the siyam-siyam rains. #Habagat
163,232834761503170560,philipinnesFloods2012,philipinnesFloods2012,['ThirdPartyObservation'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,contd. : House is a bungalow &amp; water is knee deep already &amp; rising fast. #rescuePH
164,232837269717921792,philipinnesFloods2012,philipinnesFloods2012,"['SearchAndRescue', 'FirstPartyObservation']",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,: the hospitals of UST and UERM needs urgent rescue because their power generator will stop anytime soon. #rescuePH #ReliefPH
165,232837819159166976,philipinnesFloods2012,philipinnesFloods2012,"['Donations', 'MovePeople', 'FirstPartyObservation']",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"TRINITY UNIVERSITY OF ASIA - HIGH SCHOOL CAMPUS (along E.rodriguez Sr. Ave., QC) is open for evacuees and donations. Please RT! #rescuePH"
166,232838494425337856,philipinnesFloods2012,philipinnesFloods2012,"['SearchAndRescue', 'FirstPartyObservation']",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""": WE NEED RESCUE HERE! WE NEED TO EVACUATE. Address 212 M.H. Del Pilar St Tinajeros Malabon city” #RescuePH"" Please HELP them."
167,232841250078863360,philipinnesFloods2012,philipinnesFloods2012,"['FirstPartyObservation', 'Advice']",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,": Folks, please tweet calls for rescue in the San Juan to Cong. who has agreed to field them. #RescuePH"
168,232842114109698048,philipinnesFloods2012,philipinnesFloods2012,"['Donations', 'FirstPartyObservation']",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,: AshRald for #rescuePH : Unite for a Cause - for donations please contact or email ashraldbabes.com... http:/ ...
169,232843166884167681,philipinnesFloods2012,philipinnesFloods2012,"['ThirdPartyObservation', 'ContinuingNews']",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,": Hi , can every tweet with hashtag #rescuePH be a $1 donation to the Philippines victims? - Pls retweet this unt ..."
170,232847461872455680,philipinnesFloods2012,philipinnesFloods2012,"['ThirdPartyObservation', 'ServiceAvailable', 'Advice']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,: Mayor Jun Binay also says that will also receive calls for rescue in the Makati area #RescuePH | via Usec. ...
171,232847801606881280,philipinnesFloods2012,philipinnesFloods2012,"['Donations', 'FirstPartyObservation']",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,": Pls help the people here in TUA High School along E. Rod they need food, water, clothes and blankets! #RescuePH pls RT!"
172,232847814202368000,philipinnesFloods2012,philipinnesFloods2012,"['FirstPartyObservation', 'MultimediaShare', 'Advice']",0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,“: EMERGENCY NUMBERS LIST. #ReliefPH | via ”
173,232847830962814978,philipinnesFloods2012,philipinnesFloods2012,"['SearchAndRescue', 'ThirdPartyObservation']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,: #rescuePH i need help for 81yr old grandma stuck alone in her house Victoria teeten tan 2309 unit#301 G. ...
174,232849718416384000,philipinnesFloods2012,philipinnesFloods2012,"['ThirdPartyObservation', 'ContinuingNews']",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hello. Please RT. Manila fans experiencing torrential rains and massive floods. #PrayForThePhilippines.
175,232849919721996288,philipinnesFloods2012,philipinnesFloods2012,"['Donations', 'FirstPartyObservation']",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"More dried clothes and blankets needed at Holy Family Parish, Roxas District, asap #rescuePH"
176,232850490138955776,philipinnesFloods2012,philipinnesFloods2012,"['Donations', 'ThirdPartyObservation']",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,": UP-PGH UPDATE: For those who want to help, PGH doctors, nurses on duty are requesting for food and water. #ReliefPH (via ..."
177,232850498556948482,philipinnesFloods2012,philipinnesFloods2012,"['ThirdPartyObservation', 'Sentiment']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,: Thinking of Philippines and my fellow Filipinos. Trust God! Everything will be fine. Stay safe po! #RescuePH :(
178,232851010228469760,philipinnesFloods2012,philipinnesFloods2012,"['ThirdPartyObservation', 'ContinuingNews']",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Even in Mindanao, it rains. And it really pours. #rescuePH"
