,tweetids,topics,alltopics,categories,ThirdPartyObservation,Advice,MultimediaShare,Factoid,ContinuingNews,Official,Weather,Sentiment,Discussion,Irrelevant,SignificantEventChange,MovePeople,KnownAlready,Hashtags,FirstPartyObservation,EmergingThreats,InformationWanted,ServiceAvailable,Donations,CleanUp,Volunteer,GoodsServices,PastNews,SearchAndRescue,Unknown,cleanedtweets
4034,398585778697416704,typhoonYolanda2013,typhoonYolanda2013,"['Weather', 'MultimediaShare', 'ContinuingNews']",0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,": Typhoon #Haiyan, world's strongest storm of 2013, makes landfall in Philippines with winds up to 235 km/h (146mph) http://…"
4035,398600026748092416,typhoonYolanda2013,typhoonYolanda2013,"['FirstPartyObservation', 'SignificantEventChange', 'Hashtags', 'ContinuingNews']",0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,#YolandaPH Power restored in Naga City #Cebu
4036,398606167183589376,typhoonYolanda2013,typhoonYolanda2013,"['ThirdPartyObservation', 'Weather', 'MultimediaShare', 'ContinuingNews']",1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Experts now say Yolanda maybe the strongest typhoon ever recorded to hit land, exceeding category 5 strength."
4037,398606909600567296,typhoonYolanda2013,typhoonYolanda2013,"['ThirdPartyObservation', 'MultimediaShare', 'Hashtags', 'ContinuingNews']",1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,: PHOTO via PIC: See Tacloban City downtown before and during the storm surge #YolandaPH
4038,398615281410404353,typhoonYolanda2013,typhoonYolanda2013,"['ThirdPartyObservation', 'MultimediaShare', 'ContinuingNews']",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,: This picture from space of Super Typhoon Haiyan is haunting. (Courtesy: 2013 EUMETSAT)
4039,398615310783094784,typhoonYolanda2013,typhoonYolanda2013,"['MultimediaShare', 'Hashtags', 'ContinuingNews']",0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,: Typhoon #Haiyan is shaping up to be one of the most-powerful storms ever recorded in history
4040,398617563107573760,typhoonYolanda2013,typhoonYolanda2013,"['ThirdPartyObservation', 'ServiceAvailable', 'Hashtags', 'ContinuingNews']",1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,": There are 529 evacuation centers, 73,522 evacuees, and 21, 894 families recorded in whole Central Visayas. #YolandaPH"
4041,398619572204355584,typhoonYolanda2013,typhoonYolanda2013,"['Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,getting scary every minute... Prayers for everyone's Safety... #YolandaPH
4042,398625456796086274,typhoonYolanda2013,typhoonYolanda2013,"['Hashtags', 'ContinuingNews', 'Discussion']",0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,“: World's most powerful typhoon hits PH #YolandaPH”
4043,398627411329183744,typhoonYolanda2013,typhoonYolanda2013,"['Hashtags', 'ContinuingNews']",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,""": PAGASA: Improved weather across the country tomorrow. #YolandaPH"""
4044,398634541666955265,typhoonYolanda2013,typhoonYolanda2013,"['FirstPartyObservation', 'Weather', 'Official', 'ContinuingNews']",0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,": This is the image I saw as I walked into my show meeting today. Stunning, horrifying... #Haiyan"
4045,398645543313739776,typhoonYolanda2013,typhoonYolanda2013,"['Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Guys, it's always better to be prepared. It may be quite sunny and dry at this time but remember, #YolandaPH's rain circulation is big."
4046,398651339859042304,typhoonYolanda2013,typhoonYolanda2013,"['MultimediaShare', 'Hashtags', 'ContinuingNews', 'Sentiment']",0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Prayers Needed: Super Typhoon, Likely Strongest in Recorded History, Slams into Philippines #Catholic"
4047,398656498839994368,typhoonYolanda2013,typhoonYolanda2013,"['Hashtags', 'Sentiment', 'Irrelevant']",0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,: Strongest typhoon in the world. #YolandaPH
4048,398658960896851968,typhoonYolanda2013,typhoonYolanda2013,"['Weather', 'MultimediaShare', 'Hashtags', 'ContinuingNews']",0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,: Frightening videos and pix of the devestation being wreaked by Super #TyphoonHaiyan
4049,398663016801005569,typhoonYolanda2013,typhoonYolanda2013,"['FirstPartyObservation', 'Weather', 'MultimediaShare', 'Hashtags', 'ContinuingNews']",0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,#linkaloo #newsUK Powerful Typhoon Haiyan Hits Philippines - Wall Street Journal
4050,398666238034857984,typhoonYolanda2013,typhoonYolanda2013,"['Hashtags', 'ContinuingNews']",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Super typhoon #Haiyan hits #Philippines, slams into central island."
4051,398670419751735296,typhoonYolanda2013,typhoonYolanda2013,"['ThirdPartyObservation', 'ContinuingNews']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Powerful typhoon slams into Philippines
4052,398671057290158080,typhoonYolanda2013,typhoonYolanda2013,"['Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,": ""Yolanda is the strongest tropical cyclone on record to make landfall in world history."" #PrayForThePhilippines #Haiyan #…"
4053,398672793727795200,typhoonYolanda2013,typhoonYolanda2013,"['ThirdPartyObservation', 'Weather', 'MultimediaShare', 'Hashtags', 'ContinuingNews']",1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,: PHOTO: Latest doppler image from Cebu station as #YolandaPH makes landfall in Iloilo. | via …
4054,398680033092329472,typhoonYolanda2013,typhoonYolanda2013,"['FirstPartyObservation', 'MultimediaShare', 'ServiceAvailable', 'Official', 'ContinuingNews']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,": Collated gov't advisories on #YolandaPH, with crowdsourced Google crisis &amp; relief map:"
4055,398683317215559680,typhoonYolanda2013,typhoonYolanda2013,"['Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,: 1 RETWEET = 1 PRAYER #PrayForThePhilippines #YolandaPH #TyphoonHaiyan
4056,398690120389246976,typhoonYolanda2013,typhoonYolanda2013,"['Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Pray,Pray,Pray..For The Super Typhoon ""YOLANDA"" #PrayForThePhilippines"
4057,398696684479602688,typhoonYolanda2013,typhoonYolanda2013,"['ThirdPartyObservation', 'MultimediaShare', 'Hashtags', 'ContinuingNews']",1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,": Hourly Update: #YolandaPH (2PM November 8, 2013) The eye of Typhoon “YOLANDA” was at the vicinity of Tapaz,..."
4058,398697628197593088,typhoonYolanda2013,typhoonYolanda2013,"['Hashtags', 'Sentiment', 'Irrelevant']",0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Loving the cold weather but not #YolandaPH. ZzzzzzzzZ
4059,398701361103003648,typhoonYolanda2013,typhoonYolanda2013,"['ThirdPartyObservation', 'Sentiment']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,: Thinking of all our friends in the Philippines right now. I hope you're all able to stay safe from the typhoon. All lo…
4060,398705551212683264,typhoonYolanda2013,typhoonYolanda2013,"['EmergingThreats', 'Official', 'Hashtags', 'ContinuingNews']",0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,: PAGASA: Metro Manila will experience the worst of #YolandaPH 5pm or 6pm tonight when typhoon reaches Mindoro.
4061,398714833245175808,typhoonYolanda2013,typhoonYolanda2013,"['ThirdPartyObservation', 'Hashtags', 'ContinuingNews', 'Sentiment']",1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,: Our thoughts &amp; prayers are with the people of the #Philippines... Super #Typhoon #Haiyan
4062,398716536103239681,typhoonYolanda2013,typhoonYolanda2013,"['Sentiment', 'Irrelevant']",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lord we pray for your protection from Typhoon Yolanda again keep safe..Philippines! &lt;3
4063,398717307867770880,typhoonYolanda2013,typhoonYolanda2013,"['ThirdPartyObservation', 'Irrelevant']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,: Just saw on CNN that the Philippines is being hit by the most powerful typhoon/hurricane ever recorded in history. 235mph …
4064,398719811867262976,typhoonYolanda2013,typhoonYolanda2013,"['Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,": Philippines all over CNN, and other international news website because of the super typhoon. :| #PrayForThePhilippines”"
4065,398722122916175872,typhoonYolanda2013,typhoonYolanda2013,"['ThirdPartyObservation', 'ServiceAvailable', 'Hashtags', 'ContinuingNews']",1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"If health evidence needed in relation to #Haiyan flooding, check out"
4066,398732034056540160,typhoonYolanda2013,typhoonYolanda2013,"['Hashtags', 'Sentiment', 'Irrelevant']",0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,: The strongest typhoon ever in history hits the Philippines. This is the ideal time to repent &amp; turn towards Allah. #PrayFor…
4067,398732952621694976,typhoonYolanda2013,typhoonYolanda2013,"['ServiceAvailable', 'Hashtags', 'ContinuingNews']",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,Emotional care tips for parents of children #yolanda - please share with your #PH friends! #DT
4068,398733984433061888,typhoonYolanda2013,typhoonYolanda2013,"['MultimediaShare', 'Factoid', 'ContinuingNews']",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Massive typhoon slams into Philippines: AT LEAST 4 KILLED as the year's most powerful typhoon bears down on th...
4069,398734043149111296,typhoonYolanda2013,typhoonYolanda2013,"['ThirdPartyObservation', 'ServiceAvailable', 'Hashtags', 'ContinuingNews']",1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,Emotional care tips for parents of children #yolanda - please share with your #PH friends! #DT
4070,398738304545222656,typhoonYolanda2013,typhoonYolanda2013,"['Sentiment', 'Irrelevant']",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,: Praying for the Philippines right now and wishing everyone safety from Typhoon Haiyan!
4071,398741534176071680,typhoonYolanda2013,typhoonYolanda2013,"['FirstPartyObservation', 'Weather', 'MultimediaShare', 'Hashtags', 'ContinuingNews']",0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,": 12 million people at risk as Typhoon #Haiyan hits Philippines, authorities warn. Coverage LIVE #Yolanda"
4072,398743102820589568,typhoonYolanda2013,typhoonYolanda2013,"['Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,it’s raining.. stay safe guys! #YolandaPH
4073,398748748366364672,typhoonYolanda2013,typhoonYolanda2013,"['Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,": ""It's just a bad day, not a bad life."" #YolandaPH #PrayForThePhilippines"
4074,398753722810912768,typhoonYolanda2013,typhoonYolanda2013,['Irrelevant'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,super typhoon ️ goodluck guyths
4075,398764468600967169,typhoonYolanda2013,typhoonYolanda2013,"['ThirdPartyObservation', 'MultimediaShare', 'Factoid', 'Hashtags', 'ContinuingNews']",1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,": “: 3 dead, 12 million at risk as super typhoon #Haiyan hits Philippines. #Yolanda http…"
4076,398765773038317568,typhoonYolanda2013,typhoonYolanda2013,"['Hashtags', 'ContinuingNews']",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,: #TyphoonHaiyan strikes #Phillipines &amp; apologizes. #Friday #5Things #NewDay
4077,398775017300697089,typhoonYolanda2013,typhoonYolanda2013,"['Sentiment', 'Irrelevant']",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Praying for the Philippines right now and wishing everyone safety from Typhoon Haiyan!
4078,398779161256267776,typhoonYolanda2013,typhoonYolanda2013,"['Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,": ""Strongest typhoon: YOLANDA. Strongest nation: PHILIPPINES. Strongest people: FILIPINOS."" #PrayForThePhilippines"""
4079,398797695906611200,typhoonYolanda2013,typhoonYolanda2013,"['Hashtags', 'Advice']",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,: Due to typhoon #Yolanda #CloseupForeverSummer will be indoors in opus and republiq 9PM to keep those who still want to…
4080,398807640609804288,typhoonYolanda2013,typhoonYolanda2013,"['ThirdPartyObservation', 'MultimediaShare', 'ContinuingNews']",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#BryGeogA3 World should use this for your assignment. Monster typhoon Haiyan roars into Philippines
4081,398817505591836672,typhoonYolanda2013,typhoonYolanda2013,"['Discussion', 'Irrelevant']",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,“: Strongest typhoon: YOLANDA Strongest nation: PHILIPPINES Strongest people: FILIPINOS”
4082,398840540692619265,typhoonYolanda2013,typhoonYolanda2013,"['Hashtags', 'Sentiment', 'Irrelevant']",0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Dumaguete, so blessed. Fast recovery for the damaged towns. #YolandaPH"
4083,398881850405302273,typhoonYolanda2013,typhoonYolanda2013,"['ThirdPartyObservation', 'MultimediaShare', 'Factoid', 'ContinuingNews']",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,: At least 3 people killed as Typhoon Haiyan hits Philippines; final toll expected to climb much higher - http:/…
4084,398891128214134784,typhoonYolanda2013,typhoonYolanda2013,"['MultimediaShare', 'Hashtags', 'ContinuingNews']",0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,: #UGC via : Wrath of Typhoon Yolanda in Ormoc City #YolandaPH
4085,398930118476701696,typhoonYolanda2013,typhoonYolanda2013,"['ThirdPartyObservation', 'MultimediaShare', 'ContinuingNews']",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Deadly typhoon that slammed Philippines may be strongest ever to hit land
4086,398933603931140097,typhoonYolanda2013,typhoonYolanda2013,"['Donations', 'ThirdPartyObservation', 'MultimediaShare', 'Hashtags', 'ContinuingNews']",1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,Support UNICEF’s emergency relief efforts for kids in the #Philippines. How to help: #Haiyan &amp;
4087,398941929628786688,typhoonYolanda2013,typhoonYolanda2013,"['Sentiment', 'Irrelevant']",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,: Typhoon Haiyan awakens Camille memories on Miss. coast
4088,398969914016272384,typhoonYolanda2013,typhoonYolanda2013,"['Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"True \m/ "": Philippines is the stongest country in the whole wide world. #RescuePH #YolandaPH """
4089,398972162171613185,typhoonYolanda2013,typhoonYolanda2013,"['Hashtags', 'ContinuingNews']",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,#WorldNews Typhoon Haiyan hits Philippines: • One of the most powerful typhoons ever recorded • 12 million peo...
4090,398973764399931392,typhoonYolanda2013,typhoonYolanda2013,"['Donations', 'FirstPartyObservation', 'Hashtags', 'ContinuingNews']",0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,responding as #Typhoon #YolandaPH slams Philippines. Send your HELP online.
4091,398991925732077568,typhoonYolanda2013,typhoonYolanda2013,"['Hashtags', 'ContinuingNews', 'Discussion']",0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,“: RT Only the runway of Tacloban City Airport remain because the entire terminal was destroyed #YolandaPH”
4092,398993678934753280,typhoonYolanda2013,typhoonYolanda2013,"['FirstPartyObservation', 'Factoid', 'Official', 'ContinuingNews']",0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,: Philippine official estimates at least 100 people dead after Super Typhoon Haiyan -
4093,398996111626878976,typhoonYolanda2013,typhoonYolanda2013,"['ThirdPartyObservation', 'EmergingThreats', 'Hashtags', 'ContinuingNews']",1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,: #Haiyan has swept over the Phillipines and is heading toward Vietnam with even Hong Kong potentially affected. #cybercomm…
4094,399013794820542464,typhoonYolanda2013,typhoonYolanda2013,"['MultimediaShare', 'Hashtags', 'ContinuingNews']",0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,: Unbelievable Photos of Super typhoon #Haiyan from space v
4095,399020405044027392,typhoonYolanda2013,typhoonYolanda2013,"['ThirdPartyObservation', 'Factoid', 'ContinuingNews']",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,: More than 100 dead in Philippines typhoon
4096,399027896095752192,typhoonYolanda2013,typhoonYolanda2013,"['ThirdPartyObservation', 'ContinuingNews']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Many dead in catastrophic typhoon in the Philippines
4097,399032174260649984,typhoonYolanda2013,typhoonYolanda2013,"['Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,: The storm hitting Philippines right now is the strongest typhoon since 1979. #PrayForThePhilippines
4098,399053724607598592,typhoonYolanda2013,typhoonYolanda2013,"['Sentiment', 'Irrelevant']",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,: Truly a tragic scene. Thoughts and prayers go out to all those affected by and those still in the path of Typhoon Haiyan.
4099,399069918798163968,typhoonYolanda2013,typhoonYolanda2013,"['Hashtags', 'Irrelevant']",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,": ""The Filipino Spirit is STRONGER than any Typhoon"" #YolandaPH #RescuePH #PrayForThePhilippines"
4100,399071420367388672,typhoonYolanda2013,typhoonYolanda2013,"['Hashtags', 'ContinuingNews', 'Sentiment']",0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"It's windy but sunny now. Goodbye #YolandaPH! Now, let's do our best to help our kababayan in the affected areas. Donate, volunteer, pray."
4101,399079003690000384,typhoonYolanda2013,typhoonYolanda2013,"['ThirdPartyObservation', 'MultimediaShare', 'Factoid', 'ContinuingNews']",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,More than 100 killed by Super Typhoon Haiyan: Officials rushed body bags to devastated communities Saturday after...
4102,399082262643216384,typhoonYolanda2013,typhoonYolanda2013,"['Sentiment', 'Irrelevant']",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,: I heard there's a hig typhoon passing through the Philippines. Hope you all are ok! Stay safe~
4103,399102726648262656,typhoonYolanda2013,typhoonYolanda2013,"['ThirdPartyObservation', 'MultimediaShare', 'Hashtags', 'ContinuingNews']",1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,STANDARD: Scores dead in Philippines typhoon #London #News
4104,399104140128686080,typhoonYolanda2013,typhoonYolanda2013,"['ThirdPartyObservation', 'Hashtags', 'ContinuingNews']",1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,": Ted Failon reports looting happened in Tacloban, says Gaisano Mall may already be empty now. #YolandaPH"
4105,399105746534551552,typhoonYolanda2013,typhoonYolanda2013,"['Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,grabe. :( pray for the victims of typhoon #YolandaPh
4106,399130945942343680,typhoonYolanda2013,typhoonYolanda2013,"['Donations', 'ThirdPartyObservation', 'Hashtags', 'ContinuingNews']",1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,": . in da haus, accepting calls from those who want to donate to SagipKapamilya. #yolandaph"
4107,399133466714832896,typhoonYolanda2013,typhoonYolanda2013,"['ThirdPartyObservation', 'Weather', 'MultimediaShare', 'ContinuingNews']",1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,: 4 more storms expected to hit PH before year end #YolandaPH
4108,399133718364688386,typhoonYolanda2013,typhoonYolanda2013,"['Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"“: Stay strong, Philippines! God bless. #YolandaPH”"
4109,399134670488489984,typhoonYolanda2013,typhoonYolanda2013,"['Hashtags', 'ContinuingNews', 'Sentiment']",0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,: STRONGEST TYPHOON: YOLANDA STRONGET NATION: PHILIPPINES STRONGEST PEOPLE: FILIPINOS #PrayForThePhilippines #PrayFo…
4110,399138508243501056,typhoonYolanda2013,typhoonYolanda2013,"['Hashtags', 'ContinuingNews', 'Sentiment']",0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,: Signs are that the current reported toll from typhoon #Haiyan may be the tip of the iceberg. The lack of news from inland i…
4111,399145546285613056,typhoonYolanda2013,typhoonYolanda2013,"['Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,we hope and pray that the super typhoon #Haiyan hit visaya wont turn out to be like Hurricane Katrina. help should be done ASAP. #Yolandaph
4112,399149522493779968,typhoonYolanda2013,typhoonYolanda2013,"['MultimediaShare', 'Factoid', 'ContinuingNews']",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BBC News - Typhoon Haiyan: 'More than 120 dead' in Philippines HAARP is a reality I`ll post a fairly made docu. on it
4113,399153523876573184,typhoonYolanda2013,typhoonYolanda2013,"['ContinuingNews', 'Advice']",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,: I ask all of you to join me in prayer for the victims of Typhoon Haiyan / Yolanda especially those in the beloved islands of …
4114,399154748588576769,typhoonYolanda2013,typhoonYolanda2013,"['ThirdPartyObservation', 'Factoid', 'ContinuingNews']",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Over 1000 killed by typhoon slams into t he Philippines - number expected to rise as rescue workers get to the most damaged areas.
4115,399169638367387648,typhoonYolanda2013,typhoonYolanda2013,"['ThirdPartyObservation', 'Hashtags', 'ContinuingNews']",1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"For photos on the trail of devastation left by #TyphoonYolanda in each of the Barangays in Ormoc, please check..."
4116,399171072840695808,typhoonYolanda2013,typhoonYolanda2013,"['ThirdPartyObservation', 'Factoid', 'Hashtags', 'ContinuingNews']",1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,": Typhoon #Haiyan may have killed 1,200 in Philippines - 1,000 of them in Tacloban city, Red Cross estimates"
4117,399213582094577665,typhoonYolanda2013,typhoonYolanda2013,"['Hashtags', 'Advice']",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Really wish people would express concern for the Philippines without comparing #Haiyan to Katrina. Let's avoid Oppression Olympics, people."
4118,399215482122686464,typhoonYolanda2013,typhoonYolanda2013,"['Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,earthquake..pork barrel.. super typhoon.. the Filipinos will get through it all &amp; smile. #bandila #prayforthephilippines #yolanda #haiyan
4119,399224520872964096,typhoonYolanda2013,typhoonYolanda2013,"['MultimediaShare', 'Hashtags', 'ContinuingNews']",0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,PHOTO / #Haiyan can be seen in incredible size and force from the International Space Station. #YolandaPH #Haiyan
4120,399234503312687104,typhoonYolanda2013,typhoonYolanda2013,"['FirstPartyObservation', 'MultimediaShare', 'ContinuingNews']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,: 27 Devastating Images From Typhoon Haiyan’s Destruction via
4121,399237439304134658,typhoonYolanda2013,typhoonYolanda2013,"['Hashtags', 'ContinuingNews']",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Hundreds of people are feared dead in the #Philippines after Typhoon Haiyan swept through on Friday.
4122,399273598394716160,typhoonYolanda2013,typhoonYolanda2013,"['EmergingThreats', 'ContinuingNews']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,#Colorado FOX Business: Super Typhoon Haiyan Heads To Vietnam: FOX Business ... #california
4123,399284931425501184,typhoonYolanda2013,typhoonYolanda2013,"['ServiceAvailable', 'Hashtags', 'ContinuingNews']",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,Google crisis map #YolandaPH
4124,399301310157041665,typhoonYolanda2013,typhoonYolanda2013,"['ThirdPartyObservation', 'Sentiment']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,: Laureen &amp; I extend our deepest sympathies to those who have lost loved ones as a result of Typhoon Haiyan. Read more: http://…
